p cnf 1000 600
x 13 327 361 0 
x 241 162 -214 0 
x 220 102 -439 0 
x -484 -436 155 0 
x 499 483 954 0 
x 418 -624 322 0 
x 386 -232 -330 0 
x -614 -385 690 0 
x -333 -22 -424 0 
x 920 281 -943 0 
x -392 -907 398 0 
x -496 842 -436 0 
x -954 -925 -252 0 
x 168 -876 598 0 
x 624 -871 92 0 
x 541 91 -129 0 
x -498 -111 430 0 
x 652 111 636 0 
x -967 -156 581 0 
x -94 -122 236 0 
x -227 -176 -225 0 
x 841 177 -873 0 
x 891 914 929 0 
x -66 -821 475 0 
x 104 107 345 0 
x -391 -108 484 0 
x -538 957 -835 0 
x -259 -492 455 0 
x 573 -876 -855 0 
x 14 -247 902 0 
x -419 768 417 0 
x 385 -518 -144 0 
x 295 494 761 0 
x -132 390 -84 0 
x -353 933 -999 0 
x 759 -877 -527 0 
x 994 -50 509 0 
x -166 726 -460 0 
x -905 857 387 0 
x -487 -313 -623 0 
x 858 733 -812 0 
x -296 336 -332 0 
x -315 720 307 0 
x 591 -198 -513 0 
x -814 -757 -259 0 
x 922 -957 -286 0 
x 927 -845 829 0 
x 232 -97 82 0 
x 9 -672 -740 0 
x 798 -78 -556 0 
x 403 -630 339 0 
x 36 -691 813 0 
x 395 -815 -962 0 
x 285 702 981 0 
x -378 -415 -327 0 
x -571 392 172 0 
x 561 -214 604 0 
x 38 -152 861 0 
x -400 -790 751 0 
x -21 -632 585 0 
x -244 480 125 0 
x -122 820 -342 0 
x 8 -301 -932 0 
x -386 675 189 0 
x 440 866 -983 0 
x 442 282 561 0 
x -405 -887 -497 0 
x -753 -956 869 0 
x -489 -817 -752 0 
x -367 -272 -938 0 
x -480 448 -312 0 
x -490 -75 393 0 
x 929 520 -729 0 
x 31 887 360 0 
x 972 661 -745 0 
x -842 -321 -1000 0 
x 907 -816 -597 0 
x 844 -259 296 0 
x 570 531 403 0 
x 363 -425 -518 0 
x 334 708 -766 0 
x 900 388 -125 0 
x 372 640 -191 0 
x -989 -502 -749 0 
x 756 -383 -246 0 
x -441 555 -534 0 
x 172 592 101 0 
x -70 913 124 0 
x 368 24 356 0 
x -278 -477 -983 0 
x -375 843 433 0 
x 15 -9 918 0 
x 63 -253 -825 0 
x -855 831 -164 0 
x -397 527 -83 0 
x 350 2 877 0 
x 133 -771 -241 0 
x 7 -977 872 0 
x 98 -803 -187 0 
x -717 -655 762 0 
x 666 -887 -697 0 
x -527 -14 -492 0 
x -257 711 744 0 
x 601 348 -678 0 
x -758 565 761 0 
x 636 269 141 0 
x -382 564 -521 0 
x -484 -248 49 0 
x 373 -899 78 0 
x 660 262 -558 0 
x -128 835 -850 0 
x 684 -494 -240 0 
x -260 -111 -7 0 
x -400 -995 907 0 
x -146 -676 -430 0 
x 66 277 806 0 
x 71 -108 -955 0 
x 617 -625 286 0 
x 133 -532 630 0 
x 553 -318 -895 0 
x 968 -868 317 0 
x -604 -317 -356 0 
x 556 714 -477 0 
x -967 123 396 0 
x 927 -950 -10 0 
x -639 1000 275 0 
x 923 -414 184 0 
x -51 -358 440 0 
x 384 -783 -173 0 
x 252 254 -460 0 
x 440 -736 -743 0 
x 391 -9 497 0 
x -313 -263 -551 0 
x -634 -578 118 0 
x 414 401 731 0 
x -599 137 -122 0 
x 761 -57 562 0 
