p cnf 1000 400
x -247 -295 726 0 
x -470 370 -149 0 
x 314 -388 313 0 
x 605 823 136 0 
x -971 363 991 0 
x -108 686 -421 0 
x -608 286 -793 0 
x -108 949 569 0 
x 875 -109 308 0 
x -807 397 109 0 
x -560 898 818 0 
x 304 -658 -722 0 
x 279 660 21 0 
x -519 -596 -715 0 
x 599 411 -511 0 
x 8 -480 -806 0 
x -844 726 635 0 
x -129 627 774 0 
x 290 -574 605 0 
x -851 -486 732 0 
x 343 305 -421 0 
x -704 298 937 0 
x -271 -897 -56 0 
x -384 12 598 0 
x 272 206 670 0 
x 538 -153 980 0 
x -10 -93 -409 0 
x 511 116 -319 0 
x -508 65 282 0 
x 871 799 157 0 
x -237 731 -181 0 
x 272 404 -715 0 
x 397 -133 132 0 
x -442 695 409 0 
x -706 994 -472 0 
x 613 -931 642 0 
x 95 1 -581 0 
x -982 -39 -972 0 
x -325 -306 -339 0 
x 530 132 -557 0 
x -790 781 -235 0 
x 718 -160 -970 0 
x 44 879 624 0 
x 905 -90 -883 0 
x 617 227 -391 0 
x -198 21 699 0 
x -170 -450 86 0 
x -134 517 220 0 
x -619 -354 -706 0 
x -402 668 -820 0 
x 862 -235 910 0 
x -647 -607 -687 0 
x -114 -529 -978 0 
x -960 920 -660 0 
x 703 -877 17 0 
x -400 132 920 0 
x 784 788 623 0 
x -935 837 923 0 
x -270 -939 797 0 
x -898 -517 -271 0 
x 401 682 691 0 
x 224 369 -697 0 
x -597 -614 912 0 
x 65 -3 598 0 
x -745 -344 182 0 
x 156 33 -75 0 
x -709 79 -856 0 
x 130 -264 -910 0 
x 251 902 971 0 
x 227 930 386 0 
x 778 -334 390 0 
x 979 999 -875 0 
x -362 989 254 0 
x -12 -315 540 0 
x 646 775 -404 0 
x 778 852 917 0 
x -181 -16 746 0 
x -414 -976 -421 0 
x -293 -774 77 0 
x 441 138 -442 0 
x 594 -578 233 0 
x -610 -118 343 0 
x 45 609 -401 0 
x -922 -973 -311 0 
x 618 -914 197 0 
x -871 -503 440 0 
x 643 906 511 0 
x -149 844 171 0 
x -486 593 -976 0 
x 91 -833 -379 0 
x 539 997 820 0 
x -783 294 77 0 
x -981 656 29 0 
x -776 132 595 0 
x -901 802 308 0 
x 757 -981 -779 0 
x -322 157 509 0 
x -72 -818 217 0 
x -766 -439 537 0 
x -426 -809 -322 0 
x 454 145 888 0 
x -786 -103 -322 0 
x -534 17 -748 0 
x -123 724 -727 0 
x -526 -907 416 0 
x 420 -970 -992 0 
x -174 636 273 0 
x -794 578 -429 0 
x 420 -403 -171 0 
x 870 -361 -638 0 
x 763 70 -962 0 
x 117 689 550 0 
x 730 804 249 0 
x -451 959 -956 0 
x -427 793 -458 0 
x -365 -966 229 0 
x -738 314 -657 0 
x 122 647 404 0 
x 236 553 351 0 
x 449 -688 122 0 
x -973 73 -841 0 
x 854 -224 860 0 
x -755 219 442 0 
x 826 446 933 0 
x -82 694 886 0 
x -736 -622 203 0 
x 550 453 -878 0 
x 265 448 -770 0 
x -698 -736 -528 0 
x 469 -737 298 0 
x -271 -281 -745 0 
x 695 -251 -147 0 
x 794 -179 -750 0 
x 252 36 689 0 
x 520 205 -617 0 
x 366 -54 94 0 
x 547 229 -711 0 
x -133 -8 724 0 
x 556 -327 375 0 
x 459 758 452 0 
x 770 97 -270 0 
x 64 150 487 0 
x 506 -549 -77 0 
x 737 948 -715 0 
x -576 869 606 0 
x -417 -907 479 0 
x -256 129 772 0 
x -847 -66 -949 0 
x 583 -803 -184 0 
x 866 -717 390 0 
x 335 977 -584 0 
x 448 292 -108 0 
x -671 -143 299 0 
x -76 1 -736 0 
x -51 476 39 0 
x 941 -127 -180 0 
x -31 583 219 0 
x 594 -152 54 0 
