p cnf 1000 600
x 904 830 -860 0 
x -451 -202 -7 0 
x -940 770 201 0 
x 349 -774 -91 0 
x -498 980 674 0 
x 630 -882 -452 0 
x 694 507 562 0 
x 226 588 -101 0 
x 665 779 -953 0 
x 978 300 17 0 
x 394 -114 101 0 
x 620 -70 -550 0 
x 246 482 113 0 
x -492 -170 -994 0 
x 908 -222 961 0 
x 224 -274 -339 0 
x -124 291 -811 0 
x 4 -764 -41 0 
x 1000 -23 -106 0 
x -57 748 697 0 
x -28 41 60 0 
x 197 -729 591 0 
x 37 122 375 0 
x -645 977 638 0 
x 82 -158 45 0 
x 442 687 -98 0 
x 805 951 -597 0 
x -32 -783 -607 0 
x 919 238 480 0 
x -820 -140 326 0 
x 424 9 -811 0 
x 233 -348 -375 0 
x -714 -462 -519 0 
x 242 -21 500 0 
x -33 -120 -304 0 
x 474 -328 -841 0 
x -274 564 -754 0 
x 690 435 92 0 
x 109 763 -906 0 
x 544 -659 -963 0 
x -913 -867 777 0 
x -70 -359 -801 0 
x 856 -366 -572 0 
x 547 -192 726 0 
x -919 215 -920 0 
x 958 -50 732 0 
x 268 -204 364 0 
x -400 478 142 0 
x 566 209 -405 0 
x -411 240 -624 0 
x 898 721 -97 0 
x -25 -306 663 0 
x 830 862 402 0 
x 399 725 557 0 
x 354 976 -138 0 
x -810 -189 -377 0 
x 247 175 144 0 
x 91 -492 -578 0 
x 291 511 464 0 
x -410 318 -438 0 
x -866 683 -604 0 
x -948 -668 196 0 
x 174 -448 -545 0 
x -826 591 -548 0 
x -242 102 173 0 
x -520 -12 542 0 
x -467 29 -92 0 
x 267 -178 945 0 
x -937 -384 -963 0 
x -5 -440 552 0 
x 877 218 -763 0 
x -310 -122 209 0 
x -960 355 871 0 
x 672 -9 879 0 
x -154 978 -408 0 
x 439 -12 773 0 
x -908 -643 -200 0 
x -724 167 -832 0 
x 300 -232 574 0 
x -922 -11 -868 0 
x -768 -490 -304 0 
x -699 279 -872 0 
x 648 554 -550 0 
x -517 946 980 0 
x 780 -794 70 0 
x 672 830 -997 0 
x 462 663 339 0 
x -177 -503 882 0 
x -862 958 613 0 
x -152 -497 -620 0 
x 281 -642 322 0 
x 472 455 -239 0 
x 951 -48 963 0 
x -935 964 -577 0 
x 35 -844 592 0 
x -121 -192 -516 0 
x -963 958 -555 0 
x 115 842 85 0 
x -484 997 532 0 
x 654 -990 -814 0 
x 374 -633 -461 0 
x 936 -490 974 0 
x -693 -520 137 0 
x 41 607 -441 0 
x -829 -481 -504 0 
x -89 -839 -718 0 
x -339 377 536 0 
x -242 748 -298 0 
x 364 409 528 0 
x -612 -744 84 0 
x -531 50 -177 0 
x -205 410 312 0 
x -643 808 -858 0 
x -83 594 191 0 
x 695 846 -317 0 
x 191 -282 485 0 
x 737 747 842 0 
x -451 669 540 0 
x 595 889 -534 0 
x -823 -991 -225 0 
x -551 -321 -169 0 
x -484 651 -45 0 
x -486 929 -482 0 
x -269 -217 353 0 
x 63 762 -378 0 
x 543 -246 242 0 
x -26 -741 129 0 
x 374 614 156 0 
x 372 -917 -294 0 
x 287 -782 191 0 
x -648 -486 531 0 
x 489 869 93 0 
x -45 383 -1 0 
x 109 257 778 0 
x -554 343 -143 0 
x 374 -818 680 0 
x 886 184 -63 0 
x -230 779 389 0 
x -369 97 51 0 
x 223 268 116 0 
x 58 632 -73 0 
x -667 -75 781 0 
x -712 -89 -762 0 
x -181 201 -86 0 
x -903 -9 -15 0 
x -134 727 -569 0 
x 388 910 -746 0 
x 798 -380 -984 0 
x -379 -478 687 0 
x 463 -193 197 0 
x 520 -979 582 0 
x -573 -705 709 0 
x 948 992 497 0 
x -145 -519 -23 0 
x -166 768 -502 0 
x 948 575 -770 0 
x 93 674 422 0 
x -322 867 -220 0 
x -874 -530 -756 0 
x 270 -760 -438 0 
x -686 -364 381 0 
x -612 -755 -867 0 
x -535 131 -171 0 
x -325 848 64 0 
x -662 -370 942 0 
x -721 -370 -94 0 
x 765 831 -24 0 
x -39 -249 165 0 
x 62 906 -322 0 
x 524 -663 884 0 
x -410 -999 268 0 
x -485 -443 -271 0 
x -976 -127 -61 0 
x -714 687 735 0 
x -729 35 117 0 
x 784 -90 -49 0 
x 292 586 393 0 
x -130 613 -152 0 
x -112 -10 -735 0 
x -136 -939 -182 0 
x -137 763 102 0 
x 860 -609 232 0 
x -264 -992 -831 0 
x 57 625 -694 0 
x -927 340 439 0 
x -921 -922 -137 0 
x 345 861 319 0 
x -638 190 -863 0 
x 729 616 -854 0 
x 91 376 478 0 
x -529 542 93 0 
x 278 -702 -493 0 
x -984 932 -377 0 
x 289 -395 -405 0 
x 925 -659 -293 0 
x -906 -883 988 0 
x 852 91 -951 0 
x 140 -563 -317 0 
x 141 266 692 0 
x -12 -926 71 0 
x 614 -121 987 0 
x 281 811 -385 0 
x 671 -86 915 0 
x 282 -691 407 0 
x -996 -734 281 0 
x 444 493 -255 0 
x -894 821 -822 0 
x 557 -977 -72 0 
x -477 -966 336 0 
x -635 87 903 0 
x 876 321 113 0 
x -959 488 -518 0 
x -349 246 -311 0 
x -787 338 422 0 
x 965 528 -739 0 
x -435 -575 -307 0 
x -656 412 891 0 
x 640 871 -53 0 
x -776 92 841 0 
x -661 -370 436 0 
x -900 626 -491 0 
x 184 862 -426 0 
x 776 -178 -52 0 
x -644 -552 397 0 
x -668 -567 -403 0 
x -463 295 -443 0 
x -920 620 363 0 
x 872 -513 940 0 
x 394 -373 -452 0 
x -952 -899 744 0 
x -507 685 -808 0 
x -837 237 128 0 
x -849 901 -459 0 
x 258 -991 393 0 
x -185 -826 -610 0 
x 82 719 -685 0 
x 317 791 -428 0 
x -12 -406 226 0 
x -344 618 -381 0 
x -140 50 -16 0 
x 695 37 -816 0 
x -19 411 -585 0 
x -335 473 -942 0 
x -321 -509 -1000 0 
x 379 -554 -956 0 
x 107 145 -511 0 
x 366 -90 -873 0 
x -311 -934 -916 0 
x -178 143 422 0 
x 660 666 210 0 
x -14 -91 269 0 
x -589 644 -845 0 
x -949 683 -958 0 
x -478 735 -723 0 
x 318 854 588 0 
x 282 867 -594 0 
x 630 216 671 0 
x 352 -296 -210 0 
x 774 -273 -916 0 
x 20 307 272 0 
x -741 644 -902 0 
x 818 -523 784 0 
x 680 103 -353 0 
x 662 -80 450 0 
x 402 778 -535 0 
x -800 -96 93 0 
x -315 -391 569 0 
x -864 -229 -243 0 
x -278 -290 -704 0 
x 113 -877 -701 0 
x 514 -945 -979 0 
x 443 -875 135 0 
x -524 622 -784 0 
x 421 492 -708 0 
x 997 -560 543 0 
x 301 -879 560 0 
x 485 530 184 0 
x -372 -740 728 0 
x 307 -74 -613 0 
x -382 651 268 0 
x -595 765 -94 0 
x 502 574 485 0 
x 842 -319 -971 0 
x -270 455 824 0 
x -64 119 -95 0 
x 324 -765 535 0 
x 887 679 881 0 
x 880 -661 -483 0 
x -197 -5 80 0 
x 874 500 -333 0 
x -753 825 -816 0 
x -278 -372 -539 0 
x 474 -670 -410 0 
x -625 849 923 0 
x -106 495 -314 0 
x -414 -974 885 0 
x 236 58 -613 0 
x 310 -278 738 0 
x -48 336 -357 0 
x -723 681 -840 0 
x 613 282 165 0 
x 306 506 -386 0 
x -851 690 -822 0 
x 601 -239 828 0 
x -42 -286 934 0 
x -908 687 159 0 
x -436 424 -927 0 
x 826 -6 -559 0 
x 953 -755 234 0 
x 35 366 -754 0 
x -845 -379 -291 0 
x 658 -473 -599 0 
x 875 629 -7 0 
x -609 72 130 0 
x 793 799 -561 0 
x 535 928 26 0 
x 4 860 -139 0 
x 782 554 683 0 
x 232 980 -546 0 
x -747 301 41 0 
x -29 419 -733 0 
x 98 -427 455 0 
x -308 262 5 0 
x 614 -559 944 0 
x 850 -948 -777 0 
x 2 586 98 0 
x -389 -555 538 0 
x -447 277 967 0 
x -180 -45 393 0 
x 631 -596 -555 0 
x -643 -153 524 0 
x 237 435 45 0 
x -859 668 902 0 
x -759 41 870 0 
x 581 909 -233 0 
x -901 -235 50 0 
x -218 -43 -451 0 
x 702 -637 936 0 
x -478 619 623 0 
x 974 -479 12 0 
x 858 985 -388 0 
x 690 988 272 0 
x 511 -15 -629 0 
x -49 -350 -330 0 
x 734 178 -40 0 
x 699 282 31 0 
x 4 -740 843 0 
x -232 -373 915 0 
x 523 -872 29 0 
x 934 575 874 0 
x 660 856 -494 0 
x -504 831 570 0 
x -960 954 492 0 
x 282 201 -249 0 
x 602 582 745 0 
x 873 -918 -328 0 
x -4 906 -10 0 
x -560 425 465 0 
x -615 95 -934 0 
x 881 -223 179 0 
x -687 -846 928 0 
x -213 984 752 0 
x 220 693 222 0 
x -501 952 -813 0 
x 154 728 471 0 
x -998 795 -193 0 
x 606 29 44 0 
x 464 719 680 0 
x -458 -804 -52 0 
x 71 177 -515 0 
x 181 -965 222 0 
x 838 875 741 0 
x 763 -391 246 0 
x 667 -654 985 0 
x 876 -166 -691 0 
x -444 -877 -59 0 
x -514 -103 -82 0 
x 991 506 175 0 
x 393 -158 600 0 
x 15 305 -102 0 
x -586 -996 -74 0 
x -20 154 -330 0 
x -174 546 702 0 
x -56 832 -25 0 
x 294 -782 -918 0 
x -253 -286 486 0 
x -311 164 -434 0 
x 241 948 447 0 
x -890 838 212 0 
x -359 -404 20 0 
x -792 354 482 0 
x -273 -276 -985 0 
x 383 -529 -327 0 
x -380 918 322 0 
x -291 351 -969 0 
x 965 305 -14 0 
x -24 94 57 0 
x -813 159 57 0 
x -388 604 448 0 
x -191 286 506 0 
x -637 -452 -178 0 
x 370 576 259 0 
x 522 495 407 0 
x 862 784 118 0 
x 963 895 505 0 
x -64 272 341 0 
x -65 -14 -477 0 
x 550 -57 -462 0 
x -514 650 226 0 
x 776 770 -691 0 
x -990 540 229 0 
x -123 742 54 0 
