p cnf 1000 700
x 680 -157 42 0 
x -537 -433 574 0 
x -849 -433 -851 0 
x -347 -420 -805 0 
x 910 -685 -623 0 
x -902 671 90 0 
x 213 -211 -37 0 
x -413 611 792 0 
x -338 -915 585 0 
x -745 -519 -612 0 
x 140 -552 -304 0 
x -199 -805 -494 0 
x 96 231 -621 0 
x 148 723 206 0 
x 362 216 255 0 
x -514 37 -599 0 
x 247 -531 -128 0 
x -748 316 -959 0 
x 436 -151 758 0 
x 680 -931 -467 0 
x -214 -123 -449 0 
x 204 -280 -605 0 
x 417 220 642 0 
x -255 888 216 0 
x 459 -764 -3 0 
x 593 -821 -259 0 
x 413 374 588 0 
x -39 60 -994 0 
x -847 -341 568 0 
x -617 -562 258 0 
x -819 195 786 0 
x 626 564 -536 0 
x 262 -548 -599 0 
x -171 -364 -73 0 
x 222 -910 83 0 
x 979 561 -112 0 
x 194 -223 71 0 
x 382 65 -246 0 
x -66 474 191 0 
x -419 -999 -837 0 
x 682 -846 -487 0 
x 48 -931 979 0 
x 511 -870 332 0 
x 219 424 -485 0 
x 149 -932 105 0 
x 701 550 -339 0 
x -816 545 333 0 
x 332 -794 -502 0 
x -640 -730 -270 0 
x 839 972 56 0 
x 492 49 -947 0 
x -272 -753 954 0 
x -292 435 557 0 
x -328 -946 115 0 
x -901 -418 -355 0 
x 107 -607 -289 0 
x 549 863 743 0 
x 457 -936 -205 0 
x 722 -819 808 0 
x 778 885 -538 0 
x -621 2 321 0 
x -816 339 -557 0 
x -629 538 340 0 
x -675 383 880 0 
x -836 604 384 0 
x -991 203 -882 0 
x 264 -368 -125 0 
x -596 60 -41 0 
x -56 -156 -658 0 
x -137 496 -989 0 
x 455 865 916 0 
x 894 206 765 0 
x 723 -930 -414 0 
x -199 -113 389 0 
x 736 -303 -337 0 
x -944 828 -238 0 
x 110 390 414 0 
x -766 -803 217 0 
x -491 -453 -572 0 
x 55 -981 561 0 
x 112 942 -428 0 
x 150 142 200 0 
x -281 868 -532 0 
x -170 -130 43 0 
x 722 -770 842 0 
x 640 -224 789 0 
x 289 728 -73 0 
x -488 -408 -30 0 
x 315 -614 -370 0 
x -520 -353 -586 0 
x 61 754 -514 0 
x -564 399 151 0 
x 254 692 475 0 
x 856 -679 -646 0 
x -40 -976 -510 0 
x -145 -125 -640 0 
x -559 614 -899 0 
x 734 910 500 0 
x -700 -529 654 0 
x 783 -738 -225 0 
x -419 -69 565 0 
x -190 -481 -87 0 
x 987 -770 880 0 
x -115 -349 -59 0 
x -898 -546 -286 0 
x 992 -688 66 0 
x -53 -313 696 0 
x -136 52 441 0 
x -78 480 142 0 
x 573 602 -677 0 
x -443 -549 388 0 
x 416 109 798 0 
x -613 11 -561 0 
x 696 -433 -960 0 
x 485 -741 -224 0 
x -695 689 -339 0 
x 328 109 -836 0 
x -769 -293 932 0 
x 857 69 -748 0 
x -898 -596 842 0 
x 196 948 81 0 
x 709 266 -972 0 
x 34 -53 -827 0 
x -591 641 746 0 
x 903 -516 434 0 
x -6 531 -971 0 
x 417 901 395 0 
x -501 -116 -8 0 
x 961 -108 -177 0 
x 405 -900 125 0 
x 783 -434 418 0 
x 654 -778 -770 0 
x 173 -971 913 0 
x 188 231 194 0 
x -906 -938 76 0 
x 884 316 947 0 
x -689 971 165 0 
x -867 -40 -609 0 
x 589 -257 -190 0 
x 847 -831 -719 0 
x 768 230 490 0 
x -636 20 -109 0 
x 511 531 -254 0 
x -749 -916 743 0 
x 145 -721 -731 0 
x -468 -845 -709 0 
x -75 620 637 0 
x 329 8 626 0 
x 182 -562 667 0 
x 673 -179 969 0 
x -647 494 112 0 
x -766 413 -172 0 
x -941 -400 -352 0 
x -225 -22 -640 0 
x 992 577 203 0 
x 144 -164 724 0 
x 671 160 -184 0 
x -651 265 498 0 
x 404 57 234 0 
x -885 474 -845 0 
x 366 438 720 0 
x 566 -724 -895 0 
x 41 -520 -643 0 
x 100 -954 -962 0 
x -395 -845 -489 0 
x -128 967 564 0 
x 344 -505 -710 0 
x 477 -669 998 0 
x 818 -562 381 0 
x -686 -856 457 0 
x 744 518 -395 0 
x 834 -199 -440 0 
x 401 -176 -579 0 
x -192 -260 -654 0 
x 432 -791 -148 0 
x 475 192 -945 0 
x 352 675 690 0 
x 623 -513 -809 0 
x -441 172 204 0 
x -138 565 -986 0 
x -180 263 337 0 
x -146 468 -111 0 
x 86 -648 -592 0 
x 728 364 418 0 
x 406 -687 686 0 
x 571 119 280 0 
x 471 -612 197 0 
x -5 463 343 0 
x -476 -453 383 0 
x -251 -383 162 0 
x -566 -819 353 0 
x -824 488 808 0 
x -963 -911 263 0 
x 657 803 515 0 
x 750 -239 957 0 
x -335 -619 215 0 
x -555 -728 -961 0 
x 493 848 75 0 
x 999 -426 140 0 
x -959 822 -702 0 
x -68 -554 -88 0 
x 154 -432 669 0 
x 935 -40 -533 0 
x -67 330 -428 0 
x 558 465 -154 0 
x 329 360 -399 0 
x 436 -421 424 0 
x -836 603 832 0 
x 220 -156 591 0 
x -154 596 491 0 
x -210 924 -438 0 
x 135 738 -730 0 
x 411 -810 47 0 
x -199 -271 630 0 
x 893 -483 -824 0 
x 66 97 219 0 
x -103 783 805 0 
x 565 562 262 0 
x 7 -844 -998 0 
x 249 404 -678 0 
x -669 -114 -217 0 
x -443 421 -26 0 
x -600 -233 737 0 
x -499 948 -933 0 
x -827 -752 -274 0 
x -225 -268 -546 0 
x -785 486 716 0 
x -349 -947 308 0 
x -657 -600 -489 0 
x 590 -5 -895 0 
x 650 -289 724 0 
x 305 -244 567 0 
x -763 690 -805 0 
x -983 332 637 0 
x -577 376 -634 0 
x -653 -316 880 0 
x -384 -140 535 0 
x -201 718 951 0 
x 418 -694 -980 0 
x 754 68 629 0 
x 55 182 -466 0 
x -52 -959 559 0 
x -917 244 333 0 
x -352 887 -196 0 
x -485 169 310 0 
x -931 278 -570 0 
x -758 759 -243 0 
x 158 242 -494 0 
x -415 566 245 0 
x 163 -436 -240 0 
x 176 -64 88 0 
x 519 -148 658 0 
x -987 914 636 0 
x -105 160 -668 0 
x -871 -589 -111 0 
x 621 244 -673 0 
x 602 725 961 0 
x -677 691 -86 0 
x -91 -482 817 0 
x 518 508 -676 0 
x -620 -112 605 0 
x 657 -718 -961 0 
x 791 -99 653 0 
x -447 -854 931 0 
x 359 -296 -506 0 
x 466 -452 417 0 
x 117 111 848 0 
x -645 -512 -544 0 
x -28 -917 -31 0 
x 84 -561 556 0 
x -288 543 580 0 
x 442 708 -554 0 
x -407 -243 -692 0 
x 936 443 -558 0 
x 1 592 -136 0 
x 218 -395 946 0 
x 696 176 -909 0 
x 532 229 374 0 
x -509 -860 -986 0 
x -831 -119 541 0 
x 712 -39 -179 0 
x 433 442 309 0 
x -708 249 865 0 
x 488 -885 -630 0 
x -787 241 1000 0 
x -138 829 -159 0 
x 222 -557 -488 0 
x -835 34 -674 0 
x 833 -617 -258 0 
x 405 937 -301 0 
x 343 843 -357 0 
x 152 464 -251 0 
x 537 251 -94 0 
x 241 -696 752 0 
x 253 -887 -30 0 
x -646 448 -361 0 
x -409 -55 -89 0 
x 17 680 591 0 
x -439 -911 -750 0 
x 292 -336 874 0 
x -925 809 -539 0 
x -827 946 462 0 
x 605 -733 -55 0 
x -868 -91 286 0 
x 95 662 429 0 
x 434 -918 143 0 
x -909 942 64 0 
x -745 -330 -604 0 
x 527 -457 -629 0 
x -718 437 779 0 
x 237 142 99 0 
x 782 773 897 0 
x 99 -104 -205 0 
x 7 -41 -513 0 
x -964 -315 307 0 
x -712 411 -963 0 
x 101 -126 446 0 
x 311 254 129 0 
x -787 -953 -586 0 
x 63 -158 -172 0 
x -444 -74 664 0 
x 521 -634 552 0 
x -335 316 461 0 
x 721 -344 -188 0 
x -972 472 835 0 
x -379 -111 809 0 
x 933 853 -256 0 
x -740 828 -798 0 
x 717 -208 -371 0 
x 625 -525 -133 0 
x -67 -245 -945 0 
x 997 657 -993 0 
x 521 -613 204 0 
x 378 188 -904 0 
x -596 474 179 0 
x 592 22 -440 0 
x -750 -986 -290 0 
x -989 575 -134 0 
x 459 240 -279 0 
x 846 709 -512 0 
x -106 -105 -759 0 
x 269 -100 760 0 
x 376 -86 489 0 
x 990 209 273 0 
x -148 929 -121 0 
x 979 -137 49 0 
x -483 -295 756 0 
x 751 -584 -760 0 
x 117 -434 -23 0 
x -327 -713 -14 0 
x 505 -910 4 0 
x 40 707 24 0 
x 828 -106 586 0 
x -426 -911 -692 0 
x -769 -630 864 0 
x -859 -992 662 0 
x -532 16 563 0 
x 692 52 -60 0 
x -571 -158 65 0 
x -333 -588 290 0 
x 591 748 -269 0 
x -124 -892 -642 0 
x -409 929 171 0 
x 686 373 290 0 
x 786 -689 -400 0 
x -482 -929 803 0 
x 688 -890 -237 0 
x 219 9 639 0 
x 489 -43 254 0 
x 150 -886 623 0 
x 257 548 568 0 
x 991 -878 352 0 
x -836 -12 -574 0 
x -667 863 721 0 
x 497 331 362 0 
x -356 -909 -144 0 
x 103 -645 613 0 
x -33 -728 205 0 
x -342 -629 -712 0 
x 949 806 -412 0 
x 793 820 502 0 
x -190 835 131 0 
x -964 882 245 0 
x 544 -909 438 0 
x -430 307 -771 0 
x -65 -169 124 0 
x -598 -211 131 0 
x -119 -769 -754 0 
x -288 269 538 0 
x 514 47 657 0 
x 526 -103 598 0 
x -25 161 -18 0 
x -663 -409 -732 0 
x -670 -281 -882 0 
x 766 427 -324 0 
x 82 217 216 0 
x -717 821 787 0 
x 742 178 43 0 
x 795 -565 42 0 
x 620 72 -69 0 
x 69 -277 -154 0 
x 855 458 -386 0 
x -172 -68 -454 0 
x 165 -274 -926 0 
x 560 -855 346 0 
x 310 -876 436 0 
x -161 -378 -710 0 
x -945 -513 -758 0 
x 341 -679 603 0 
x 77 -123 904 0 
x 424 -222 205 0 
x 910 455 243 0 
x 585 661 938 0 
x -287 -524 392 0 
x -944 678 391 0 
x -262 -631 726 0 
x 146 226 -382 0 
x 894 -802 -222 0 
x 786 910 -265 0 
x 131 289 915 0 
x 839 -889 780 0 
x -98 -998 -130 0 
x 266 -308 -312 0 
x -73 701 -872 0 
x -41 -352 -265 0 
x -407 827 -301 0 
x 999 486 321 0 
x 108 -437 -696 0 
x -476 -767 -831 0 
x 800 -408 300 0 
x 785 -166 -286 0 
x 514 97 -404 0 
x 139 473 809 0 
x -476 595 932 0 
x -744 -274 -156 0 
x -312 -838 -43 0 
x -616 -654 -604 0 
x 796 716 226 0 
x -104 284 533 0 
x -947 363 658 0 
x -246 -257 -167 0 
x -276 563 -410 0 
x 898 163 688 0 
x 967 465 -953 0 
x -671 -943 -488 0 
x 67 -221 -204 0 
x 721 -141 102 0 
x -245 173 -452 0 
x -348 -756 -717 0 
x -204 -639 -772 0 
x -471 -329 -539 0 
x 233 174 -198 0 
x 35 77 200 0 
x 695 -908 -198 0 
x -235 -681 -892 0 
x 960 -656 158 0 
x 955 -271 -101 0 
x -446 258 -115 0 
x 348 839 740 0 
x -609 -615 631 0 
x -807 649 -172 0 
x 363 971 304 0 
x -659 759 509 0 
x 677 -156 -240 0 
x -651 142 79 0 
x 869 965 -229 0 
x 654 750 -481 0 
x -209 -979 -900 0 
x -757 -803 133 0 
x -24 95 565 0 
x 167 -917 -22 0 
x 79 231 902 0 
x -591 -739 169 0 
x 896 969 362 0 
x -488 -853 66 0 
x -742 -861 -632 0 
x -453 -498 -581 0 
x -945 -576 577 0 
x -404 -235 -322 0 
x 523 626 -272 0 
x -145 538 893 0 
x 427 -500 147 0 
x 702 -196 9 0 
x 77 -613 926 0 
x 725 -312 324 0 
x -147 -769 753 0 
x -16 -399 -281 0 
x -299 190 -822 0 
x -783 494 -335 0 
x 663 980 -378 0 
x 874 -598 -142 0 
x -666 -605 165 0 
x 899 -731 -534 0 
x 632 475 791 0 
x 342 -126 125 0 
x 871 200 -220 0 
x -152 712 781 0 
x 947 68 -840 0 
x 911 521 535 0 
x 769 136 -893 0 
x -912 -434 791 0 
x -30 211 916 0 
x 687 550 -168 0 
x 830 -591 -916 0 
x -857 484 -920 0 
x 648 -563 -923 0 
x 946 -255 -755 0 
x -31 709 -735 0 
x -520 -136 814 0 
x -663 94 560 0 
x 937 86 489 0 
x 674 703 -38 0 
x 312 438 -948 0 
x -443 -670 -349 0 
x 904 -134 311 0 
x 809 934 -605 0 
x -148 -646 -224 0 
x -572 -526 168 0 
x 312 212 914 0 
x 126 132 -98 0 
x -958 663 131 0 
x 952 -77 -130 0 
x -207 631 -654 0 
x 703 -751 -112 0 
x 577 913 780 0 
x -536 604 -73 0 
x 584 390 -391 0 
x 82 -517 151 0 
x -769 -849 46 0 
x -442 299 -732 0 
x -212 574 903 0 
x 990 -637 814 0 
x 948 20 498 0 
x 594 320 604 0 
x 606 953 -658 0 
x 34 -495 -282 0 
x 270 536 80 0 
x 271 -252 373 0 
x -208 -204 916 0 
x -543 832 -2 0 
x -140 863 604 0 
x 72 -100 106 0 
x -428 183 -134 0 
x 722 -790 -699 0 
x -573 -607 -58 0 
x 860 402 833 0 
x -801 -163 -57 0 
x 741 -519 337 0 
x -644 43 203 0 
x 272 905 766 0 
x 761 45 409 0 
x -957 990 -50 0 
x 417 -429 558 0 
x -190 811 247 0 
x -618 -823 -874 0 
x 251 -51 -194 0 
x -884 -33 437 0 
x 426 -381 577 0 
x -136 928 470 0 
x 2 933 -541 0 
x -625 898 309 0 
x -781 -285 808 0 
x 363 -676 -206 0 
x 183 -271 -972 0 
x 672 -786 66 0 
x -69 -454 -687 0 
x -762 419 -618 0 
x -237 46 -106 0 
x -354 397 32 0 
x -622 931 94 0 
x 372 -381 -427 0 
x -200 -728 -886 0 
x -886 -671 -321 0 
x -819 772 -424 0 
x -613 496 -537 0 
x -955 372 -944 0 
x 107 496 -922 0 
x -957 539 607 0 
x 962 239 817 0 
x 567 117 851 0 
x 995 -279 946 0 
x -940 -922 -86 0 
x 896 -547 524 0 
x -404 388 472 0 
x 338 -818 -152 0 
x 155 702 944 0 
x 315 -640 37 0 
x -29 -404 744 0 
x 745 -896 -183 0 
x -152 -163 -797 0 
x 696 779 -733 0 
x 915 819 948 0 
x 865 -460 97 0 
x -101 640 -513 0 
x 426 294 643 0 
x -801 -103 742 0 
x 860 3 8 0 
x 989 -278 293 0 
x -660 339 766 0 
x -865 -30 -968 0 
x 327 530 -4 0 
x 397 -493 360 0 
x 792 -660 176 0 
x -91 -397 -274 0 
x -654 -816 281 0 
x -565 105 -428 0 
x -252 291 811 0 
x -697 694 702 0 
