p cnf 1000 600
x -959 -756 364 0 
x -424 419 -693 0 
x 418 707 -708 0 
x -774 -429 -816 0 
x -154 -444 -894 0 
x 615 -592 -673 0 
x 65 920 -146 0 
x 960 -404 -498 0 
x 337 -119 -150 0 
x 832 -253 -700 0 
x -752 347 -342 0 
x 531 -274 -165 0 
x -400 -670 916 0 
x -86 -924 177 0 
x 366 900 629 0 
x 259 784 -328 0 
x -107 50 -834 0 
x 900 -93 797 0 
x 932 442 405 0 
x -686 842 -931 0 
x -133 -523 -379 0 
x 691 -773 334 0 
x 580 685 -732 0 
x -652 -241 772 0 
x -831 -578 900 0 
x 669 361 309 0 
x -360 -356 598 0 
x 652 -488 -276 0 
x -183 237 -25 0 
x 668 316 -50 0 
x 232 484 -653 0 
x 958 -8 862 0 
x -517 -664 -151 0 
x -630 -638 -2 0 
x -254 -756 -335 0 
x -614 39 -853 0 
x 786 915 620 0 
x -188 -348 -974 0 
x -316 734 -605 0 
x 684 -903 240 0 
x -421 -710 144 0 
x 442 -735 558 0 
x -414 730 -210 0 
x 773 137 -228 0 
x -674 -104 -621 0 
x -238 -200 299 0 
x -428 -495 357 0 
x -925 -797 729 0 
x 960 497 974 0 
x 629 73 -981 0 
x 888 -55 83 0 
x 790 -451 -829 0 
x -965 550 678 0 
x 315 -304 657 0 
x -822 -869 81 0 
x -793 -844 603 0 
x 811 778 996 0 
x 4 -963 -785 0 
x 713 870 907 0 
x -290 591 -92 0 
x 239 -417 789 0 
x -1000 273 -839 0 
x 552 -870 463 0 
x -684 -78 -593 0 
x 995 -587 -803 0 
x 956 -950 -253 0 
x -181 -224 309 0 
x 399 939 -384 0 
x 805 -728 836 0 
x -685 406 494 0 
x 163 300 -356 0 
x 498 -622 777 0 
x 993 987 -290 0 
x -151 760 -505 0 
x -838 552 -145 0 
x 677 -538 583 0 
x -705 -654 685 0 
x -890 -820 -807 0 
x 969 583 -336 0 
x -947 971 266 0 
x -802 -773 -133 0 
x -148 404 -599 0 
x 133 145 -129 0 
x 369 187 -762 0 
x 927 -689 -198 0 
x -350 -180 -302 0 
x -956 719 -859 0 
x -472 -309 358 0 
x 928 -616 519 0 
x 104 101 847 0 
x -820 -125 -93 0 
x 675 -270 -206 0 
x 22 -627 -597 0 
x -66 417 -598 0 
x 826 -355 -836 0 
x 797 218 -941 0 
x -454 -724 33 0 
x -307 32 -296 0 
x 651 15 -310 0 
x -641 243 -968 0 
x -582 -377 -831 0 
x 233 -597 147 0 
x -328 -41 593 0 
x -866 -570 -814 0 
x 385 700 726 0 
x -337 -197 -913 0 
x -401 307 -815 0 
x 862 914 -564 0 
x -334 -440 517 0 
x 930 -248 325 0 
x -670 -528 637 0 
x 485 795 841 0 
x -516 -855 43 0 
x -313 621 -789 0 
x -518 90 906 0 
x 356 -360 -502 0 
x 380 -132 631 0 
x -714 -139 -739 0 
x -156 -446 570 0 
x -927 -471 -595 0 
x 167 -823 189 0 
x 794 759 -937 0 
x 430 -343 313 0 
x 117 -429 253 0 
x 99 475 -41 0 
x -284 477 -636 0 
x -22 -203 248 0 
x 516 -815 909 0 
x -639 981 682 0 
x -341 -187 -917 0 
x 20 293 380 0 
x -436 902 234 0 
x -204 -429 226 0 
x 550 626 -661 0 
x 550 425 -790 0 
x -686 348 788 0 
x -936 519 -742 0 
x -74 -824 292 0 
x -935 -897 -545 0 
x 312 -15 783 0 
x -133 454 125 0 
x -270 687 625 0 
x -586 -104 227 0 
x -82 -104 -694 0 
x 18 974 547 0 
x -539 -353 41 0 
x 249 -61 120 0 
x 259 -543 931 0 
x -842 -832 606 0 
x -156 -516 -859 0 
x 805 -677 -648 0 
x -534 -157 780 0 
x -561 886 374 0 
x 133 -611 398 0 
x -17 -672 -115 0 
x 425 -819 584 0 
x 772 -216 120 0 
x -762 -52 -740 0 
x -441 -350 996 0 
x -663 -904 214 0 
x -64 -204 190 0 
x 665 -926 600 0 
x 143 -821 -972 0 
x -222 -640 490 0 
x -932 122 -166 0 
x -875 175 -486 0 
x -348 599 252 0 
x -335 968 341 0 
x 930 494 -322 0 
x -943 -590 -162 0 
x -666 173 -474 0 
x -477 793 -564 0 
x -168 100 439 0 
x -986 704 351 0 
x -908 -684 -674 0 
x 341 -761 -865 0 
x 934 65 447 0 
x 246 -730 -52 0 
x -382 -222 760 0 
x -691 330 868 0 
x 922 252 241 0 
x 333 537 -283 0 
x -363 104 -30 0 
x -279 907 69 0 
x 927 385 60 0 
x -102 -709 117 0 
x 640 962 101 0 
x -286 -916 545 0 
x -233 851 -166 0 
x 542 -524 41 0 
x -812 767 -556 0 
x 155 -414 650 0 
x -662 -788 -314 0 
x -566 812 501 0 
x -507 -398 55 0 
x 185 -885 -749 0 
x 217 103 -837 0 
x -173 -219 -460 0 
x -571 -195 -786 0 
x -653 114 -210 0 
x 695 696 -700 0 
x 792 989 819 0 
x 122 -80 676 0 
x 126 -407 -119 0 
x 983 708 212 0 
x 66 123 921 0 
x 786 -683 814 0 
x -950 -695 -300 0 
x 364 137 -685 0 
x -271 482 900 0 
x 621 -811 803 0 
x -849 -547 681 0 
x 732 -288 -599 0 
x 882 590 436 0 
x 796 -401 203 0 
x 587 -890 -76 0 
x -204 -650 -743 0 
x 152 913 -872 0 
x 555 -144 -939 0 
x -692 -103 107 0 
x -313 -744 541 0 
x -652 659 704 0 
x -339 595 92 0 
x 764 -992 -664 0 
x -583 -192 918 0 
x -595 -9 -688 0 
x 643 293 -209 0 
x 824 -506 -681 0 
x -344 998 -624 0 
x -798 267 -757 0 
x -208 -815 611 0 
x -690 -84 -876 0 
x 19 68 -674 0 
x 514 433 968 0 
x 258 -128 538 0 
x -539 -27 -147 0 
x -334 901 -765 0 
x 991 -348 -13 0 
x 193 469 -41 0 
x 76 -532 -697 0 
x 500 -461 693 0 
x -817 -79 -207 0 
x 616 -928 -528 0 
x 35 182 881 0 
x -361 -251 397 0 
x -207 950 -596 0 
x -775 -544 -260 0 
x -635 722 613 0 
x -732 532 -40 0 
x 290 -920 170 0 
x -693 -931 975 0 
x -751 605 -932 0 
x -940 -630 -745 0 
x 798 -726 866 0 
x -226 -96 280 0 
x -119 623 685 0 
x -491 301 -207 0 
x 744 -690 783 0 
x -425 -648 -416 0 
x 686 553 268 0 
x -527 324 779 0 
x 245 246 98 0 
x -402 -142 242 0 
x 1000 -223 -516 0 
x -700 -961 -967 0 
x -293 -517 416 0 
x 698 715 -425 0 
x 296 926 -741 0 
x 196 743 -889 0 
x -442 -542 -325 0 
x 295 94 -672 0 
x -864 891 -27 0 
x -203 -671 783 0 
x -317 -896 783 0 
x -80 53 329 0 
x 959 704 -185 0 
x 632 -350 -905 0 
x -700 114 -320 0 
x -246 790 -430 0 
x -184 700 -841 0 
x -447 129 -529 0 
x 7 -802 990 0 
x 241 859 691 0 
x -892 85 671 0 
x -257 286 -610 0 
x 739 -995 -142 0 
x 129 -392 -880 0 
x -916 -655 -495 0 
x 589 -253 -542 0 
x 915 398 -436 0 
x -804 -558 387 0 
x -342 -112 -293 0 
x 849 876 -457 0 
x -524 -85 554 0 
x 401 -217 -463 0 
x -77 97 -479 0 
x -22 -356 -795 0 
x 18 -574 -564 0 
x 707 360 574 0 
x 340 985 -728 0 
x -461 -742 -802 0 
x 782 411 461 0 
x -768 573 -208 0 
x 718 607 -553 0 
x 819 -317 -198 0 
x 985 -771 -772 0 
x 703 900 -793 0 
x -54 -596 86 0 
x -339 584 487 0 
x 901 -560 442 0 
x 561 825 416 0 
x 317 -675 -227 0 
x 690 -787 -533 0 
x 575 -237 225 0 
x -70 274 388 0 
x 923 -578 610 0 
x -589 422 -472 0 
