p cnf 1000 700
x -449 -203 -455 0 
x 365 -145 986 0 
x 749 -452 361 0 
x 575 -242 839 0 
x -576 -361 701 0 
x -164 961 78 0 
x -653 68 328 0 
x 32 -179 229 0 
x 601 794 -238 0 
x 85 -118 -214 0 
x 294 908 -394 0 
x -481 172 518 0 
x -341 843 931 0 
x 355 -23 707 0 
x 557 -39 -829 0 
x -167 -630 158 0 
x -459 458 454 0 
x -80 813 127 0 
x 881 -327 220 0 
x 781 49 317 0 
x -144 621 226 0 
x -664 176 -686 0 
x 694 677 456 0 
x -531 146 -507 0 
x -865 -133 245 0 
x -29 472 398 0 
x -514 79 -423 0 
x -175 -565 -339 0 
x -600 -381 994 0 
x -978 -174 -168 0 
x 979 -625 705 0 
x -678 485 268 0 
x -413 -431 4 0 
x 583 -853 -531 0 
x 48 -496 867 0 
x 749 -573 -382 0 
x -61 210 -560 0 
x 134 80 -261 0 
x 546 -815 703 0 
x 656 118 506 0 
x 817 711 785 0 
x 187 601 790 0 
x -129 -5 148 0 
x -170 922 -596 0 
x -180 -997 541 0 
x -370 -231 7 0 
x 524 295 344 0 
x 344 847 -11 0 
x 439 -290 -737 0 
x -958 842 439 0 
x -499 -136 -220 0 
x 52 60 -553 0 
x 844 -237 483 0 
x 969 163 -785 0 
x -927 -308 822 0 
x 662 618 -222 0 
x -129 -80 562 0 
x 607 -519 -746 0 
x -938 -859 -937 0 
x 742 -350 185 0 
x 939 -746 -875 0 
x 471 -317 -933 0 
x 225 574 830 0 
x 868 993 726 0 
x 840 506 360 0 
x -579 -360 -740 0 
x -590 195 904 0 
x 534 -800 361 0 
x 842 925 956 0 
x -412 -971 -19 0 
x 995 479 -564 0 
x -180 -970 379 0 
x 921 -432 -68 0 
x -25 75 -791 0 
x -379 264 -893 0 
x 628 -636 -58 0 
x -127 -163 231 0 
x 342 -560 281 0 
x -439 63 117 0 
x 364 -55 -682 0 
x -657 953 -676 0 
x 229 -89 832 0 
x 683 -621 89 0 
x 820 57 -47 0 
x -138 -829 186 0 
x 6 -577 -891 0 
x -549 -552 723 0 
x -501 -343 772 0 
x 642 -109 -837 0 
x -538 774 -912 0 
x 593 331 883 0 
x 618 -793 -120 0 
x 194 -549 151 0 
x 971 -474 370 0 
x 63 -626 -223 0 
x -18 -219 -439 0 
x -741 -244 -592 0 
x 709 -186 501 0 
x -636 -396 -324 0 
x -349 -932 181 0 
x -98 626 -462 0 
x -394 -508 620 0 
x -66 -485 -40 0 
x -480 184 451 0 
x 414 -522 -290 0 
x 165 -60 -406 0 
x 590 576 922 0 
x -21 403 -551 0 
x -404 -796 151 0 
x 698 -880 673 0 
x -845 -956 -25 0 
x -149 166 709 0 
x -680 -762 -187 0 
x 591 -280 407 0 
x 865 13 28 0 
x 701 811 -171 0 
x -544 477 -556 0 
x 585 -923 421 0 
x 197 70 253 0 
x 353 -709 362 0 
x -304 914 -340 0 
x -677 -271 49 0 
x -719 672 -151 0 
x -882 -916 -408 0 
x -975 615 618 0 
x -961 845 -163 0 
x 801 -380 264 0 
x -16 853 243 0 
x 859 -947 548 0 
x -118 -325 -426 0 
x -697 -853 -151 0 
x 687 -668 735 0 
x -977 702 -838 0 
x 81 952 -941 0 
x 881 -734 -452 0 
x -997 812 811 0 
x -367 -996 474 0 
x 611 982 952 0 
x -607 -302 386 0 
x -524 -682 404 0 
x -581 -375 68 0 
x -6 696 -866 0 
x 485 29 407 0 
x -10 -807 285 0 
x -388 -601 -826 0 
x -247 -966 273 0 
x -622 -638 -452 0 
x -205 -332 -161 0 
x -538 180 -186 0 
x -415 600 337 0 
x 667 -247 821 0 
x -744 -506 -642 0 
x -661 -161 -487 0 
x -146 -596 -507 0 
x 136 -488 594 0 
x 678 -246 -850 0 
x 480 284 424 0 
x 164 -546 -237 0 
x 428 -838 -226 0 
x 974 573 586 0 
x -612 27 184 0 
x 685 345 415 0 
x -532 780 480 0 
x -710 786 992 0 
x -134 -264 -38 0 
x -5 424 -97 0 
x -767 480 135 0 
x 720 268 -563 0 
x 150 -938 536 0 
x -959 -850 -648 0 
x 912 -232 960 0 
x 465 -40 243 0 
x 166 -269 -137 0 
x -997 -943 -416 0 
x 947 -532 383 0 
x -731 -297 -614 0 
x -228 577 283 0 
x -709 217 388 0 
x -507 91 287 0 
x 584 935 -587 0 
x 422 -720 638 0 
x -526 101 462 0 
x -182 716 397 0 
x -103 -409 359 0 
x -589 -661 34 0 
x -252 531 159 0 
x 877 537 564 0 
x -122 95 -611 0 
x -369 -750 776 0 
x -662 -384 -989 0 
x -999 559 201 0 
x 710 -944 -467 0 
x -983 -964 -911 0 
x 91 420 -287 0 
x 904 -831 168 0 
x -582 -273 290 0 
x 525 -384 638 0 
x -117 558 -435 0 
x -923 -344 -947 0 
x -197 831 -92 0 
x 242 -410 -70 0 
x 27 -734 959 0 
x 288 -964 -596 0 
x -423 200 745 0 
x -146 730 793 0 
x -911 -588 309 0 
x 974 -316 573 0 
x -686 -465 172 0 
x -692 -492 473 0 
x 183 397 -537 0 
x 254 -359 124 0 
x 281 512 -320 0 
x 462 335 -432 0 
x 939 -93 -491 0 
x 654 -673 325 0 
x 845 -355 -551 0 
x -101 -235 -95 0 
x 909 222 242 0 
x 726 247 201 0 
x 396 689 873 0 
x 248 727 -98 0 
x 662 -510 403 0 
x 595 564 -741 0 
x -403 314 -7 0 
x -804 296 878 0 
x -821 -944 209 0 
x -30 955 764 0 
x -22 -50 -934 0 
x 668 73 411 0 
x -831 -23 257 0 
x 714 621 -56 0 
x -849 -976 -273 0 
x 832 -969 -54 0 
x -566 665 821 0 
x 944 -701 675 0 
x -98 -188 -663 0 
x 878 -601 -116 0 
x -866 -684 139 0 
x 793 879 -533 0 
x -933 -398 -906 0 
x 938 -63 -824 0 
x 669 -507 773 0 
x 270 -785 934 0 
x 995 404 -726 0 
x 713 612 -896 0 
x -641 -496 660 0 
x 378 -81 139 0 
x -922 534 286 0 
x -798 683 44 0 
x -894 -548 -594 0 
x -370 449 -598 0 
x -178 -66 -107 0 
x 752 742 617 0 
x 484 -242 -864 0 
x 120 929 -61 0 
x 307 -917 622 0 
x 128 -625 370 0 
x -964 137 392 0 
x 548 35 -145 0 
x 818 475 822 0 
x 864 -790 327 0 
x -274 652 -761 0 
x 784 -640 279 0 
x 254 52 35 0 
x 979 815 -865 0 
x -537 843 -515 0 
x -781 383 732 0 
x 537 -984 243 0 
x 444 -931 -426 0 
x 317 -131 -281 0 
x -299 -374 -656 0 
x -104 869 24 0 
x 657 -633 -278 0 
x 361 794 -675 0 
x 184 -762 962 0 
x 325 803 711 0 
x -969 640 -412 0 
x 682 -365 564 0 
x -104 -257 -763 0 
x -930 566 178 0 
x -525 -420 -448 0 
x -480 -927 317 0 
x 79 -132 135 0 
x 837 940 655 0 
x -798 158 596 0 
x -243 -982 -478 0 
x 939 -132 551 0 
x -146 302 518 0 
x -360 542 812 0 
x -664 610 -773 0 
x 974 -679 897 0 
x -392 -371 180 0 
x 922 84 -701 0 
x 373 515 -55 0 
x 610 -945 -701 0 
x 464 -444 299 0 
x 917 -691 944 0 
x -175 335 140 0 
x 125 53 145 0 
x -24 646 -26 0 
x 337 -306 858 0 
x 179 112 259 0 
x 217 -327 -466 0 
x -322 551 -886 0 
x 360 -805 -36 0 
x 195 265 851 0 
x 546 -627 -512 0 
x -925 270 -801 0 
x -980 338 898 0 
x 334 -659 -845 0 
x 941 451 -473 0 
x -806 -524 -640 0 
x -680 587 899 0 
x 695 -206 -620 0 
x -16 -547 149 0 
x 37 672 549 0 
x -449 -401 -263 0 
x -599 638 171 0 
x 14 -287 209 0 
x -54 278 371 0 
x 875 -218 -682 0 
x 317 -613 484 0 
x 192 -340 -431 0 
x -781 -761 -725 0 
x 627 -917 709 0 
x 580 -627 -857 0 
x 430 -31 -661 0 
x 35 -881 284 0 
x -263 -900 686 0 
x -212 -150 -451 0 
x 529 981 -777 0 
x 675 920 183 0 
x 544 -726 842 0 
x 952 801 -154 0 
x 335 -928 127 0 
x 887 -337 845 0 
x 534 -233 -291 0 
x -497 247 -248 0 
x -263 -267 948 0 
x -368 -811 983 0 
x 547 597 -379 0 
x -457 898 856 0 
x -854 751 311 0 
x -521 -302 -123 0 
x 757 847 867 0 
x -47 -770 950 0 
x 150 201 -74 0 
x 64 612 442 0 
x 999 609 881 0 
x -406 -130 496 0 
x 764 387 -301 0 
x -635 329 114 0 
x -471 390 950 0 
x -559 486 -124 0 
x -700 -28 468 0 
x 880 258 107 0 
x -974 -34 -952 0 
x -912 604 394 0 
x 602 535 244 0 
x 827 269 -488 0 
x 798 617 517 0 
x 166 -659 640 0 
x -530 -565 -887 0 
x 320 -332 934 0 
x -250 750 -517 0 
x 324 403 -914 0 
x 230 431 87 0 
x -518 -329 -65 0 
x -953 -295 251 0 
x -771 149 173 0 
x 272 -448 168 0 
x 306 224 330 0 
x -609 -15 -791 0 
x 117 -635 -784 0 
x 577 -497 -185 0 
x 123 946 -700 0 
x 576 -783 -871 0 
x 133 -971 -959 0 
x -425 -331 -262 0 
x -531 -814 363 0 
x -713 -871 -210 0 
x 225 194 712 0 
x 493 365 -299 0 
x 131 -984 358 0 
x -547 -537 -567 0 
x 870 -684 568 0 
x 361 -66 83 0 
x -217 735 548 0 
x -880 -460 204 0 
x 104 21 -909 0 
x -426 213 24 0 
x -690 11 -975 0 
x -523 -306 -759 0 
x 163 -223 918 0 
x -657 -633 -750 0 
x -24 762 -308 0 
x 786 651 -731 0 
x 171 220 -359 0 
x -608 556 -338 0 
x -817 101 207 0 
x 15 569 -977 0 
x 468 71 -608 0 
x 408 747 863 0 
x -136 -681 313 0 
x -488 564 21 0 
x -580 804 -700 0 
x 621 -201 141 0 
x -68 -980 -167 0 
x -616 660 52 0 
x 97 -628 -862 0 
x 968 967 -126 0 
x -999 645 -770 0 
x 678 -435 -817 0 
x -519 -37 96 0 
x 282 39 -839 0 
x 697 -92 834 0 
x 43 -855 -393 0 
x -909 160 -187 0 
x 978 -246 640 0 
x 876 -254 -668 0 
x 942 -579 193 0 
x -573 516 261 0 
x -23 -54 -145 0 
x 118 -619 -690 0 
x -246 935 192 0 
x -307 -332 -967 0 
x 546 -242 -251 0 
x -336 185 782 0 
x 715 334 700 0 
x 29 719 45 0 
x -92 -761 -352 0 
x -562 549 450 0 
x -154 -970 178 0 
x 534 788 -980 0 
x -86 -561 752 0 
x -582 969 -170 0 
x -877 -541 -321 0 
x -758 157 544 0 
x 725 -831 817 0 
x -581 633 -146 0 
x -721 -228 215 0 
x -483 -161 -971 0 
x 207 527 753 0 
x -70 446 -303 0 
x 854 -505 433 0 
x -329 -644 -284 0 
x 613 611 400 0 
x -1 688 535 0 
x -731 -416 -180 0 
x -417 -310 516 0 
x 610 152 737 0 
x -106 638 -962 0 
x -444 852 -280 0 
x 894 -451 -58 0 
x 585 249 -427 0 
x 687 -170 425 0 
x 53 -667 -90 0 
x -943 -545 -584 0 
x -440 -952 -807 0 
x -122 693 -539 0 
x -533 384 -658 0 
x -921 -823 546 0 
x -772 279 -87 0 
x 697 17 944 0 
x 446 231 -146 0 
x 450 -613 -776 0 
x -830 849 -971 0 
x -303 903 -537 0 
x -877 348 480 0 
x 822 169 -783 0 
x 338 359 327 0 
x -940 40 -71 0 
x -939 770 -587 0 
x -199 -400 595 0 
x -772 387 -871 0 
x -957 -849 932 0 
x -816 990 -771 0 
x -589 -694 686 0 
x 178 -276 -103 0 
x -105 694 531 0 
x 494 -41 -170 0 
x -76 784 -566 0 
x -999 289 -863 0 
x -669 323 922 0 
x -40 76 609 0 
x -563 799 207 0 
x -64 -514 -709 0 
x 559 574 618 0 
x 639 44 -562 0 
x -287 -586 395 0 
x 566 -892 293 0 
x 647 832 28 0 
x -955 -601 -255 0 
x -577 -175 -399 0 
x 291 -597 -905 0 
x -419 816 -492 0 
x 432 -790 -693 0 
x -576 763 542 0 
x 973 -321 718 0 
x 193 405 -346 0 
x 809 -782 -842 0 
x 383 47 -144 0 
x -360 -388 45 0 
x -895 748 -395 0 
x 306 427 -601 0 
x 880 -445 -695 0 
x 261 183 -975 0 
x 328 681 -455 0 
x 949 -305 -556 0 
x 258 -534 -745 0 
x -632 -603 -355 0 
x -20 -531 185 0 
x 706 -365 -214 0 
x 740 -870 432 0 
x 347 -633 -900 0 
x -524 542 528 0 
x 663 545 527 0 
x -547 641 -660 0 
x -384 -952 -623 0 
x 109 824 -976 0 
x -140 -37 -31 0 
x 813 944 883 0 
x 796 138 308 0 
x 145 -674 -132 0 
x -573 962 -523 0 
x -542 -646 126 0 
x -429 979 639 0 
x -534 107 190 0 
x -881 240 110 0 
x -727 400 378 0 
x 708 -698 -940 0 
x 379 -584 800 0 
x 827 296 876 0 
x -874 794 -967 0 
x -650 812 -127 0 
x 907 -62 -970 0 
x 457 447 933 0 
x 495 517 905 0 
x -11 404 965 0 
x -440 774 492 0 
x 418 -797 -782 0 
x 939 919 -637 0 
x 125 206 395 0 
x 882 472 807 0 
x 769 -982 -581 0 
x 3 97 -378 0 
x -538 -370 669 0 
x -788 -930 81 0 
x -193 -535 88 0 
x 600 -20 -665 0 
x -491 932 100 0 
x 96 -167 -65 0 
x -979 354 129 0 
x 267 -126 -845 0 
x -271 -65 -357 0 
x 655 -184 -677 0 
x -499 -942 -420 0 
x -260 410 124 0 
x 574 -539 363 0 
x 648 998 -330 0 
x 60 201 652 0 
x 341 -663 317 0 
x -746 232 804 0 
x 742 378 -566 0 
x -560 -310 743 0 
x -540 -270 -801 0 
x -122 816 -369 0 
x -567 -107 934 0 
x 515 -486 -572 0 
x -954 -457 -373 0 
x -181 -449 -143 0 
x -940 -302 -933 0 
x 238 -479 663 0 
x -515 -808 -566 0 
x 637 923 687 0 
x -673 -594 959 0 
x 61 -842 720 0 
