p cnf 1000 800
x 710 742 472 0 
x -285 -14 227 0 
x -770 89 -764 0 
x 955 201 -99 0 
x -422 614 150 0 
x -504 286 -43 0 
x -892 -155 -20 0 
x 969 -714 -940 0 
x -473 -142 -744 0 
x -402 -986 887 0 
x -926 -661 448 0 
x -192 474 316 0 
x -652 -265 -161 0 
x -381 -230 -608 0 
x 192 536 -222 0 
x 665 394 308 0 
x -514 589 -470 0 
x -180 -462 877 0 
x -660 -458 133 0 
x -646 155 378 0 
x -402 -138 -210 0 
x -193 -607 116 0 
x -563 134 850 0 
x -406 -544 171 0 
x 306 -864 748 0 
x 103 348 876 0 
x 439 -312 -228 0 
x -939 -62 146 0 
x 610 -175 -720 0 
x 761 561 613 0 
x -412 -368 -549 0 
x -688 693 -884 0 
x -49 155 -172 0 
x -820 -331 -434 0 
x 742 308 694 0 
x -598 -708 -972 0 
x 546 -798 745 0 
x 335 1 196 0 
x 612 -259 130 0 
x 31 -194 -22 0 
x -526 -143 -810 0 
x -112 -22 -881 0 
x 806 -153 197 0 
x -114 859 754 0 
x 781 84 733 0 
x 443 240 961 0 
x 489 -847 151 0 
x 790 384 952 0 
x -847 976 137 0 
x -628 -410 -1000 0 
x -853 300 -699 0 
x -80 97 567 0 
x 184 -297 -811 0 
x 277 -215 -858 0 
x 536 956 -451 0 
x -911 191 187 0 
x 895 -241 -871 0 
x 430 -181 180 0 
x -540 503 56 0 
x -942 -507 -337 0 
x -441 -584 -724 0 
x 691 387 901 0 
x 58 -487 409 0 
x -463 -109 -985 0 
x 615 295 618 0 
x -179 978 -99 0 
x -946 -978 73 0 
x 468 531 816 0 
x 882 -600 107 0 
x -611 23 725 0 
x -676 -12 235 0 
x -31 -204 215 0 
x -849 -611 -537 0 
x 45 434 -452 0 
x -940 -604 -939 0 
x -404 385 468 0 
x 687 603 544 0 
x 963 -383 511 0 
x 875 599 331 0 
x -771 249 858 0 
x -147 -748 -403 0 
x 76 -798 996 0 
x 217 -893 -446 0 
x -494 949 -562 0 
x -114 772 916 0 
x 634 -965 133 0 
x -185 330 -426 0 
x 698 843 665 0 
x -791 -905 -937 0 
x 944 -873 -452 0 
x -930 98 197 0 
x 457 -842 -108 0 
x 276 749 -700 0 
x -599 230 -475 0 
x -784 275 -415 0 
x -44 -737 191 0 
x -41 701 801 0 
x 456 -488 335 0 
x 83 950 69 0 
x -328 764 -600 0 
x 376 -28 -391 0 
x -842 -421 51 0 
x 848 304 -428 0 
x 92 252 980 0 
x 675 885 553 0 
x 10 53 395 0 
x -834 112 -767 0 
x 74 605 599 0 
x -932 810 121 0 
x 613 -592 131 0 
x 270 1000 -416 0 
x 220 -562 53 0 
x -871 324 -182 0 
x 501 526 -646 0 
x 40 -55 -325 0 
x 216 156 -96 0 
x -531 -305 795 0 
x -804 -735 379 0 
x 950 -985 837 0 
x -303 -421 -294 0 
x -621 -698 -251 0 
x -741 -431 -530 0 
x 620 -968 -686 0 
x -40 -947 -517 0 
x -948 -783 -141 0 
x -75 -636 -471 0 
x 910 -985 324 0 
x -669 516 271 0 
x -612 929 212 0 
x 179 629 -375 0 
x 773 400 -995 0 
x -973 457 -75 0 
x 24 136 900 0 
x -514 913 368 0 
x -595 -309 -275 0 
x -336 318 -604 0 
x 7 -755 923 0 
x 752 394 -575 0 
x 167 -902 -839 0 
x -179 -971 -229 0 
x -40 824 228 0 
x -51 230 -275 0 
x 261 622 -123 0 
x 763 -539 486 0 
x -883 -837 -697 0 
x -796 380 -368 0 
x -350 -76 155 0 
x -135 -36 -345 0 
x 162 -523 220 0 
x -865 176 -59 0 
x 664 811 -795 0 
x 868 167 749 0 
x -314 -428 -476 0 
x 141 -493 -166 0 
x -945 382 -293 0 
x 660 -928 665 0 
x 135 205 -391 0 
x 718 -92 -791 0 
x 747 -235 477 0 
x 406 -734 758 0 
x 666 -996 -47 0 
x 263 522 13 0 
x 789 -485 862 0 
x 680 808 -588 0 
x 272 905 -496 0 
x -347 850 -732 0 
x 377 -577 -569 0 
x -36 2 912 0 
x -396 689 967 0 
x 934 632 116 0 
x 308 -541 -769 0 
x -695 136 -542 0 
x -249 -764 76 0 
x 945 36 -567 0 
x -18 125 -513 0 
x -17 -630 322 0 
x 186 -70 421 0 
x 125 237 -521 0 
x -496 421 952 0 
x -318 -720 -17 0 
x -535 120 -698 0 
x -102 243 896 0 
x -793 -741 484 0 
x -688 -627 441 0 
x -431 -718 -972 0 
x 577 534 -12 0 
x -725 -259 -596 0 
x 110 -651 -395 0 
x 402 917 380 0 
x -336 -17 -642 0 
x 725 -608 -990 0 
x -428 -304 937 0 
x -417 389 -577 0 
x 313 -690 843 0 
x -109 771 -623 0 
x 812 413 479 0 
x -854 471 -229 0 
x 591 781 746 0 
x -246 483 -212 0 
x 823 175 -621 0 
x -564 -511 895 0 
x -437 -933 -432 0 
x -935 976 -261 0 
x -367 -22 -554 0 
x 613 811 705 0 
x -489 931 530 0 
x -543 -229 -370 0 
x 82 -360 600 0 
x -777 -109 -698 0 
x 93 244 469 0 
x -811 814 -91 0 
x -399 -462 -49 0 
x 712 -531 -771 0 
x 354 -796 498 0 
x 344 108 -151 0 
x -34 -390 257 0 
x 565 -363 52 0 
x -522 32 -580 0 
x -718 854 -416 0 
x -198 596 833 0 
x 959 -336 235 0 
x -5 922 14 0 
x -357 834 248 0 
x -475 697 -47 0 
x 775 938 -866 0 
x -460 -340 628 0 
x 302 -760 451 0 
x -879 656 367 0 
x -660 -499 -63 0 
x -174 763 -551 0 
x -684 523 -954 0 
x 400 -948 361 0 
x 229 -276 -587 0 
x -372 287 -643 0 
x 470 949 7 0 
x -650 -296 -541 0 
x 115 -648 -552 0 
x -893 -227 -940 0 
x -236 281 286 0 
x 131 -512 -867 0 
x 155 734 963 0 
x 881 291 470 0 
x 943 559 453 0 
x 334 116 476 0 
x -130 -893 767 0 
x 211 232 -481 0 
x -751 -904 -628 0 
x 385 228 214 0 
x 385 576 375 0 
x -22 -145 893 0 
x -443 -70 716 0 
x 303 736 -950 0 
x -17 -392 -153 0 
x 518 -422 -192 0 
x 676 -324 -574 0 
x 666 972 -912 0 
x -60 -884 423 0 
x -979 120 797 0 
x -360 -346 -372 0 
x 868 580 699 0 
x -797 -380 824 0 
x -376 889 -321 0 
x 593 -93 580 0 
x 598 -169 -777 0 
x -931 663 959 0 
x 745 894 619 0 
x 408 -984 -672 0 
x 989 -352 -534 0 
x -933 -945 250 0 
x 263 13 404 0 
x 173 197 -982 0 
x -44 868 -661 0 
x -711 -12 -120 0 
x 424 -153 -646 0 
x 863 -942 988 0 
x -539 900 -899 0 
x -143 629 -72 0 
x 575 119 24 0 
x -517 -269 -545 0 
x 231 -474 163 0 
x 681 -498 170 0 
x -238 349 -12 0 
x -937 924 822 0 
x 354 502 637 0 
x -165 -866 -353 0 
x -160 867 -760 0 
x 602 -801 -422 0 
x -329 159 -995 0 
x 577 -677 209 0 
x 340 -665 141 0 
x 687 683 -171 0 
x -335 -287 -98 0 
x -762 -11 -832 0 
x 644 697 318 0 
x 761 -178 -729 0 
x 660 -520 -218 0 
x -557 957 -36 0 
x -962 -716 643 0 
x -710 -348 518 0 
x -722 191 -114 0 
x -562 517 -855 0 
x 25 -765 561 0 
x 189 296 969 0 
x 302 -297 -64 0 
x 476 -610 687 0 
x 476 335 828 0 
x -293 593 -147 0 
x 215 -921 545 0 
x 530 735 -422 0 
x 233 758 314 0 
x -702 369 155 0 
x 138 -896 840 0 
x -808 90 -382 0 
x 923 301 -998 0 
x -169 946 -893 0 
x 149 -824 -696 0 
x -914 -877 479 0 
x -138 -823 -439 0 
x -751 -688 927 0 
x -485 261 -33 0 
x 601 840 -311 0 
x -288 809 -805 0 
x -825 441 -388 0 
x -853 179 -770 0 
x 617 132 -97 0 
x -47 912 -792 0 
x 943 -472 634 0 
x 922 658 -928 0 
x 575 648 992 0 
x -633 558 -35 0 
x -890 -287 -759 0 
x 566 866 -704 0 
x -837 -798 -867 0 
x -802 -118 44 0 
x 348 764 728 0 
x -342 -557 798 0 
x 750 -20 -985 0 
x -361 502 569 0 
x 640 -14 -185 0 
x -547 -530 -154 0 
x 177 599 885 0 
x -109 -179 422 0 
x -787 557 245 0 
x -475 805 -620 0 
x -374 -919 179 0 
x -107 642 188 0 
x -569 -205 104 0 
x -645 239 -258 0 
x 518 -407 733 0 
x -41 -803 899 0 
x 349 500 -381 0 
x -437 -729 -762 0 
x -44 223 -295 0 
x -790 893 95 0 
x 618 139 -315 0 
x -816 217 -851 0 
x -678 -798 -384 0 
x 44 -931 49 0 
x -702 -427 828 0 
x -199 48 410 0 
x -583 -879 356 0 
x -789 962 44 0 
x 930 -713 -499 0 
x -409 -779 -522 0 
x 347 391 -284 0 
x 61 841 62 0 
x -505 -131 678 0 
x 931 986 205 0 
x -442 740 -879 0 
x 449 -994 -599 0 
x 869 -766 576 0 
x -166 -347 -188 0 
x -202 -734 -959 0 
x 889 233 182 0 
x 886 125 -977 0 
x 767 -977 925 0 
x 629 48 -484 0 
x -566 -640 80 0 
x 733 -226 624 0 
x -984 31 698 0 
x 335 781 -917 0 
x 206 79 418 0 
x -305 -143 -487 0 
x -986 -464 -870 0 
x -511 -824 -738 0 
x -124 956 -568 0 
x 481 154 574 0 
x -341 853 814 0 
x 341 396 518 0 
x -933 -669 230 0 
x -689 756 771 0 
x -315 -168 -11 0 
x -66 -280 -250 0 
x -123 434 475 0 
x -931 -169 985 0 
x -389 112 217 0 
x -656 608 -165 0 
x -542 361 927 0 
x -962 972 938 0 
x 772 914 -963 0 
x 204 16 834 0 
x -192 289 156 0 
x 687 357 -380 0 
x -728 -834 -968 0 
x 1000 891 -36 0 
x -505 -725 -710 0 
x -739 119 -927 0 
x 567 53 -822 0 
x 922 -454 29 0 
x -539 391 -569 0 
x -231 111 268 0 
x -394 177 620 0 
x -117 692 346 0 
x 164 142 61 0 
x 150 -201 -469 0 
x -621 -363 35 0 
x 40 -419 212 0 
x 549 -390 -242 0 
x 338 856 358 0 
x 161 -366 805 0 
x -102 -512 -987 0 
x -972 -385 -907 0 
x 506 -804 -112 0 
x -809 554 430 0 
x 195 -193 796 0 
x -755 -238 152 0 
x 575 134 -234 0 
x -803 -104 -20 0 
x 35 179 494 0 
x 130 -950 -290 0 
x 88 259 -349 0 
x -809 6 326 0 
x 696 28 866 0 
x -754 776 -410 0 
x 458 -626 490 0 
x 615 453 -975 0 
x -890 -426 -404 0 
x -640 -718 361 0 
x 26 -732 609 0 
x -445 996 -230 0 
x 761 146 367 0 
x 358 215 317 0 
x 265 979 934 0 
x 712 -425 -996 0 
x -378 -143 -442 0 
x -285 362 787 0 
x 679 397 -585 0 
x -937 450 -578 0 
x 64 27 527 0 
x -780 122 -545 0 
x 695 -874 373 0 
x -725 956 971 0 
x 829 -970 784 0 
x 423 499 459 0 
x -494 -636 -875 0 
x -851 -603 63 0 
x 507 -590 171 0 
x -117 648 -123 0 
x -252 308 -463 0 
x -69 -266 302 0 
x -618 385 454 0 
x 644 -484 754 0 
x 403 634 -672 0 
x -351 -875 -294 0 
x 151 488 -898 0 
x 961 600 98 0 
x -637 967 -794 0 
x -556 -452 -703 0 
x -376 -723 556 0 
x -635 -690 590 0 
x 492 -608 -130 0 
x 2 -86 652 0 
x -502 -822 389 0 
x -682 -336 247 0 
