p cnf 1000 800
x -412 -365 -232 0 
x -45 185 -879 0 
x 199 -311 640 0 
x 3 405 -845 0 
x -666 -920 -586 0 
x 790 215 139 0 
x 256 -667 -793 0 
x -321 65 -662 0 
x 750 -366 -171 0 
x -677 209 -77 0 
x 357 340 226 0 
x 582 115 -351 0 
x -51 401 334 0 
x 9 933 -171 0 
x -473 -109 -433 0 
x 488 -851 57 0 
x -827 -665 -902 0 
x 71 844 328 0 
x 881 935 -35 0 
x 93 -407 800 0 
x 643 -390 980 0 
x -218 -503 561 0 
x -268 186 241 0 
x -725 999 -612 0 
x 345 -428 412 0 
x 291 -726 966 0 
x 720 873 -510 0 
x -659 804 -853 0 
x -442 746 -389 0 
x 942 -409 295 0 
x 287 -942 -884 0 
x 238 704 -174 0 
x 304 -330 679 0 
x 849 575 -99 0 
x -745 342 468 0 
x -631 -84 -355 0 
x -254 903 -610 0 
x -696 393 394 0 
x -31 539 878 0 
x -433 848 -714 0 
x -552 -360 -488 0 
x -210 -81 -282 0 
x -89 -150 801 0 
x 686 648 -440 0 
x -444 -385 716 0 
x -754 606 174 0 
x 703 617 -596 0 
x -163 -685 -346 0 
x 49 -45 -115 0 
x -397 -822 526 0 
x 197 -471 82 0 
x -339 -901 -521 0 
x 951 916 139 0 
x 96 666 845 0 
x -260 -812 -719 0 
x 960 137 1 0 
x 981 -287 708 0 
x -41 -334 338 0 
x 529 379 951 0 
x -674 -918 -653 0 
x 836 553 -414 0 
x -575 315 222 0 
x 486 -56 -661 0 
x -607 895 609 0 
x 734 -132 -390 0 
x -66 -584 429 0 
x -656 783 271 0 
x -863 592 -398 0 
x 678 -505 -759 0 
x 581 705 -476 0 
x -209 530 536 0 
x 309 -879 -77 0 
x 174 10 985 0 
x 282 -669 -587 0 
x -662 -741 519 0 
x -612 -675 -791 0 
x -979 -751 -619 0 
x 708 -268 -402 0 
x 665 -527 -795 0 
x -475 933 -503 0 
x -524 555 -822 0 
x 87 698 -948 0 
x 980 604 -5 0 
x 123 -665 -10 0 
x -377 904 -256 0 
x 424 -992 411 0 
x -886 496 243 0 
x -685 -50 361 0 
x 966 505 -577 0 
x -790 449 253 0 
x 76 -52 -239 0 
x -523 998 932 0 
x 64 -949 -457 0 
x 692 452 -333 0 
x 504 -208 -368 0 
x 513 233 177 0 
x 1 -624 123 0 
x 244 -719 -277 0 
x 900 405 650 0 
x -719 -921 191 0 
x -701 -494 -544 0 
x 74 -501 180 0 
x 133 -600 -989 0 
x 504 170 -546 0 
x -975 -72 216 0 
x -8 -203 -23 0 
x 394 26 444 0 
x 653 -455 -604 0 
x -935 751 -480 0 
x 988 -321 536 0 
x -446 762 199 0 
x 112 243 37 0 
x 891 370 -928 0 
x 607 -275 -800 0 
x -290 -501 847 0 
x -833 -819 348 0 
x -342 553 -970 0 
x -51 -223 91 0 
x -39 -957 -13 0 
x 397 -128 -993 0 
x 883 -648 -623 0 
x -589 -501 -295 0 
x 531 239 -691 0 
x -242 87 -687 0 
x 598 -476 -177 0 
x -992 743 397 0 
x -472 -979 743 0 
x -441 501 -313 0 
x 31 502 -319 0 
x 665 -290 -849 0 
x 529 -36 -859 0 
x 847 157 248 0 
x -121 126 -683 0 
x -706 -927 81 0 
x 894 -686 -512 0 
x 839 -238 -956 0 
x 78 5 492 0 
x -522 736 76 0 
x -130 -175 356 0 
x 362 -614 645 0 
x 117 -827 654 0 
x 268 -742 -425 0 
x -997 329 -908 0 
x -280 -101 95 0 
x -766 5 -125 0 
x 33 -421 -768 0 
x -80 -935 -511 0 
x -930 -463 -205 0 
x 857 659 699 0 
x 614 -169 651 0 
x 422 110 1 0 
x 31 -850 -944 0 
x 561 -569 245 0 
x -970 -26 399 0 
x 799 195 898 0 
x -123 949 265 0 
x -33 -778 -595 0 
x -247 976 -413 0 
x 937 780 -815 0 
x 396 -709 296 0 
x 624 911 441 0 
x 617 963 520 0 
x 423 490 -471 0 
x -527 -733 701 0 
x 518 43 444 0 
x 742 267 -404 0 
x -377 181 -380 0 
x -507 247 -573 0 
x 399 669 -302 0 
x 839 646 -683 0 
x -259 861 677 0 
x 687 505 842 0 
x 825 405 274 0 
x 698 905 -182 0 
x -895 117 -605 0 
x 118 161 528 0 
x -699 -849 935 0 
x -877 296 -960 0 
x 55 -348 -345 0 
x -482 406 -342 0 
x -184 -812 990 0 
x -469 -488 159 0 
x 263 479 -457 0 
x -601 -835 -735 0 
x -930 855 -535 0 
x -549 -685 156 0 
x 57 18 -989 0 
x 296 767 258 0 
x 531 -838 -539 0 
x 526 -758 -319 0 
x -110 -374 906 0 
x -7 -230 589 0 
x 193 674 667 0 
x -198 147 981 0 
x -606 433 -211 0 
x -63 -483 904 0 
x -227 60 -417 0 
x 688 657 679 0 
x -986 297 786 0 
x -306 944 408 0 
x 305 -778 -138 0 
x 453 -40 955 0 
x -420 502 -491 0 
x -615 -11 997 0 
x 893 -444 -96 0 
x -175 442 142 0 
x -162 -534 672 0 
x 308 -912 -966 0 
x -879 -779 59 0 
x -353 20 593 0 
x -443 -190 496 0 
x -908 928 -239 0 
x 816 516 622 0 
x -249 -501 873 0 
x -276 -18 52 0 
x 758 94 759 0 
x 802 258 25 0 
x -820 -395 39 0 
x -894 259 -559 0 
x -990 -767 892 0 
x -308 -233 -51 0 
x -171 523 -511 0 
x -659 -2 660 0 
x 871 -299 -309 0 
x 893 880 -83 0 
x 30 908 760 0 
x -974 -473 -108 0 
x -930 88 169 0 
x 258 256 -901 0 
x 92 -630 748 0 
x 894 -591 -492 0 
x -428 -705 622 0 
x -326 -646 327 0 
x -997 239 -987 0 
x 985 -891 606 0 
x 123 985 435 0 
x 139 -697 133 0 
x 513 -440 -219 0 
x 344 -873 -521 0 
x 132 657 -785 0 
x 64 137 -6 0 
x -65 -999 -506 0 
x 712 802 -273 0 
x 95 508 772 0 
x -816 730 823 0 
x -903 96 207 0 
x -519 -206 923 0 
x 139 -864 489 0 
x -920 -17 70 0 
x 293 40 -737 0 
x 585 446 -62 0 
x 798 422 820 0 
x -299 155 11 0 
x 328 -767 -571 0 
x 80 29 -826 0 
x 454 -221 -593 0 
x -105 701 -142 0 
x -347 668 -767 0 
x -616 -941 -326 0 
x -351 -537 834 0 
x -408 268 -401 0 
x -941 -65 -115 0 
x 306 -681 483 0 
x 382 -320 785 0 
x 993 -820 -180 0 
x -987 -481 670 0 
x 49 968 -498 0 
x -193 -20 -593 0 
x 796 711 -449 0 
x -3 814 -382 0 
x -169 -653 767 0 
x 861 -271 722 0 
x 573 -248 115 0 
x 605 -486 21 0 
x -239 56 -252 0 
x 654 -520 -550 0 
x 426 10 -291 0 
x 293 867 -40 0 
x -393 201 -273 0 
x -375 -259 390 0 
x -280 -551 907 0 
x 382 -749 123 0 
x -604 -979 -708 0 
x -290 -143 936 0 
x 962 -301 -802 0 
x 507 -858 -802 0 
x 233 63 826 0 
x -124 267 661 0 
x 626 536 63 0 
x -952 -912 -832 0 
x 326 -627 740 0 
x -772 624 -160 0 
x -315 70 58 0 
x -520 -252 -976 0 
x -289 798 681 0 
x -528 349 -478 0 
x -596 327 795 0 
x -386 171 -467 0 
x 368 -816 45 0 
x -672 193 699 0 
x -971 -217 -782 0 
x 212 -607 -407 0 
x -355 149 241 0 
x -922 -168 307 0 
x -9 -201 207 0 
x -70 716 -664 0 
x -477 23 -3 0 
x 470 629 -614 0 
x 180 567 -920 0 
x 458 771 -367 0 
x 817 -618 385 0 
x 288 -144 -497 0 
x 939 21 430 0 
x 672 721 63 0 
x 872 983 -711 0 
x 432 561 -696 0 
x 316 -969 166 0 
x -200 593 974 0 
x 645 419 -203 0 
x 186 -750 947 0 
x -838 -368 -89 0 
x 736 -975 784 0 
x 955 454 605 0 
x 500 687 -265 0 
x -794 -256 -185 0 
x 320 -169 -410 0 
x 236 -53 468 0 
x -333 815 -651 0 
x -398 -595 855 0 
x 7 860 -144 0 
x -573 169 -347 0 
x 499 -369 -191 0 
x 157 478 -602 0 
x -29 990 921 0 
x 54 -156 689 0 
x -257 2 857 0 
x 243 -911 -275 0 
x 472 850 -280 0 
x 457 364 -447 0 
x 870 755 -286 0 
x -124 598 -923 0 
x 494 -419 -1000 0 
x -939 818 -896 0 
x 736 -552 193 0 
x -656 -659 -464 0 
x 224 -560 -51 0 
x 544 221 854 0 
x 926 -618 -513 0 
x -587 -234 829 0 
x 157 -537 -668 0 
x -58 763 -416 0 
x -667 -555 518 0 
x -456 263 -644 0 
x -140 141 -278 0 
x -301 505 9 0 
x 792 701 -873 0 
x -551 -353 -218 0 
x -306 -530 693 0 
x 616 930 54 0 
x -577 -564 731 0 
x -689 410 -532 0 
x 121 794 280 0 
x 605 661 153 0 
x -88 768 595 0 
x -879 562 364 0 
x 954 -943 103 0 
x -237 -87 550 0 
x -54 367 -993 0 
x -548 785 -640 0 
x -946 -796 -891 0 
x 639 -644 -804 0 
x -14 -809 -51 0 
x -948 460 -30 0 
x -812 481 -933 0 
x -157 645 465 0 
x -820 -307 384 0 
x 671 756 -807 0 
x 589 -802 -468 0 
x -178 466 -825 0 
x 560 -147 -136 0 
x 433 -640 -748 0 
x -508 -196 -941 0 
x 813 414 -911 0 
x -23 798 -853 0 
x -988 481 -360 0 
x -288 -898 637 0 
x 626 414 332 0 
x 341 -881 -711 0 
x -734 -96 -456 0 
x -302 -674 -529 0 
x 948 -78 838 0 
x 128 939 286 0 
x 934 218 558 0 
x -349 427 568 0 
x -350 -577 388 0 
x 212 -496 -229 0 
x -601 -864 413 0 
x -854 -550 510 0 
x -595 -399 434 0 
x -435 661 772 0 
x -235 -834 -702 0 
x 526 -384 31 0 
x 501 -118 -661 0 
x 479 929 -835 0 
x -936 -944 925 0 
x 308 637 -379 0 
x -889 38 561 0 
x -850 -590 -688 0 
x -729 -830 746 0 
x 16 -877 499 0 
x 475 424 362 0 
x 96 384 233 0 
x -660 -306 -909 0 
x 397 395 -177 0 
x 277 -787 794 0 
x -671 -930 428 0 
x -26 940 921 0 
x 125 -331 493 0 
x -278 925 -790 0 
x -730 -882 -142 0 
x -632 -829 -802 0 
x 964 169 -206 0 
x 789 -225 -499 0 
x -390 -487 465 0 
x 756 -794 653 0 
x 532 -744 -630 0 
x 582 576 -705 0 
x 221 282 -944 0 
x -635 -626 -234 0 
x 665 -614 -107 0 
x -635 420 -253 0 
x 742 -395 -989 0 
x 639 -816 46 0 
x -708 983 583 0 
x -535 107 -458 0 
x -169 -148 -290 0 
x 377 321 763 0 
x -484 348 556 0 
x 600 -961 -216 0 
x 356 938 87 0 
x 913 872 -231 0 
x -733 -584 -225 0 
x 149 -649 515 0 
x -187 -136 -548 0 
x -771 379 -84 0 
x 916 -312 -40 0 
x 15 622 -449 0 
x -120 -439 -483 0 
x -134 288 227 0 
x -136 -362 -801 0 
x -582 -537 524 0 
x -938 -164 -669 0 
x 843 104 619 0 
x 702 723 -445 0 
x 896 839 -978 0 
x -567 549 616 0 
x 764 -228 -551 0 
x -16 179 -301 0 
x 767 -187 -72 0 
x -626 -380 -469 0 
x 262 -723 -42 0 
x -313 -828 212 0 
x 682 -113 437 0 
x 737 597 -410 0 
x 452 844 -35 0 
x -530 390 967 0 
x 468 77 407 0 
x -355 322 -320 0 
x 867 -320 -759 0 
x -981 -795 176 0 
x 662 285 636 0 
x -223 607 186 0 
x -568 -596 745 0 
x -363 -562 -262 0 
x 118 199 294 0 
x 988 608 444 0 
x -401 379 608 0 
x 837 -127 228 0 
x -820 -318 129 0 
x 844 -555 634 0 
x -759 286 -381 0 
x -277 -127 587 0 
x 960 -181 76 0 
x -940 -204 -888 0 
x -92 581 41 0 
x 837 475 999 0 
x -332 -805 -981 0 
x 202 419 -741 0 
x -132 493 760 0 
x -45 -781 620 0 
x -55 -396 815 0 
x -110 734 -890 0 
x -290 997 -371 0 
x -613 -474 654 0 
x 286 290 449 0 
x 369 869 -215 0 
x -473 755 -61 0 
x -185 831 -443 0 
x 295 -449 439 0 
x -7 547 326 0 
x -456 -682 -565 0 
x 655 159 453 0 
x -511 677 -804 0 
x 735 406 -211 0 
x 252 -22 -55 0 
x -143 121 -800 0 
x -558 -404 431 0 
x -831 773 283 0 
x -327 -866 -111 0 
x 109 -19 -31 0 
x -414 -713 64 0 
x 255 938 -895 0 
x -702 351 474 0 
x 156 760 798 0 
x -390 -525 423 0 
x 186 323 628 0 
x 997 194 268 0 
x 525 253 130 0 
x 494 -830 106 0 
x 309 -871 230 0 
x 778 -561 180 0 
x 808 30 -299 0 
x 724 -82 341 0 
x -402 708 383 0 
x -187 -341 -333 0 
x -609 263 -7 0 
x -347 614 767 0 
x 257 -142 -929 0 
x -25 -191 444 0 
x -557 254 65 0 
