p cnf 1000 500
x 296 -152 -292 0 
x 951 594 711 0 
x -820 -432 921 0 
x -336 216 618 0 
x -387 384 -463 0 
x 606 -616 371 0 
x 318 -594 412 0 
x 98 646 182 0 
x -867 -822 642 0 
x -244 121 -558 0 
x -935 -3 750 0 
x -827 91 57 0 
x 878 582 -627 0 
x 34 -619 759 0 
x 275 220 873 0 
x 933 -514 84 0 
x -268 859 546 0 
x 972 668 -713 0 
x -304 -725 959 0 
x 231 326 -490 0 
x -331 -953 881 0 
x -688 -957 -738 0 
x 418 -557 -577 0 
x -620 -240 -712 0 
x 660 -444 748 0 
x -690 -913 889 0 
x 578 415 -13 0 
x -963 -426 373 0 
x 454 -700 605 0 
x -695 -251 363 0 
x 819 -376 -800 0 
x -508 -321 -717 0 
x -632 -576 918 0 
x 54 198 491 0 
x -300 -214 -142 0 
x -511 -462 218 0 
x 549 243 -936 0 
x -12 -372 -449 0 
x 922 -887 -943 0 
x 559 -759 -118 0 
x 2 833 -568 0 
x 726 845 854 0 
x 224 -843 -528 0 
x 323 368 614 0 
x 654 163 326 0 
x 416 166 -985 0 
x -729 730 -947 0 
x 813 169 765 0 
x 858 465 -93 0 
x 18 -210 361 0 
x -302 559 -901 0 
x 70 -803 206 0 
x -566 396 480 0 
x 969 -791 139 0 
x -879 585 837 0 
x -901 -975 438 0 
x 799 -664 689 0 
x -164 613 -156 0 
x 737 49 360 0 
x 715 -970 135 0 
x 187 291 -235 0 
x -102 -153 434 0 
x 364 -488 120 0 
x 126 449 102 0 
x -659 -372 699 0 
x -195 -763 -408 0 
x -105 -68 576 0 
x 23 990 9 0 
x -636 -598 608 0 
x -934 178 209 0 
x -560 -937 882 0 
x -321 591 -603 0 
x -402 -67 519 0 
x -580 948 639 0 
x 941 -282 -429 0 
x 874 797 -62 0 
x -194 -837 476 0 
x -16 -159 512 0 
x -126 -638 -604 0 
x 897 -649 -450 0 
x 283 -27 -735 0 
x -821 966 556 0 
x 389 -729 733 0 
x 467 -931 -180 0 
x -568 -253 41 0 
x 300 -587 78 0 
x -305 -872 -141 0 
x 684 245 572 0 
x -660 453 572 0 
x -544 861 777 0 
x 494 -224 -600 0 
x -852 -13 660 0 
x -88 292 871 0 
x -990 104 200 0 
x 474 93 147 0 
x -603 -495 803 0 
x -301 -122 -866 0 
x -109 879 -509 0 
x -708 862 868 0 
x 286 320 477 0 
x -883 391 -966 0 
x 941 -411 -632 0 
x -621 754 650 0 
x 872 959 710 0 
x -816 -867 566 0 
x -829 776 999 0 
x -978 755 -278 0 
x -992 732 473 0 
x -969 -832 -511 0 
x 226 -779 -664 0 
x 783 -2 -431 0 
x 967 -705 -391 0 
x 627 -906 -255 0 
x -171 -122 -340 0 
x -374 789 690 0 
x 648 -754 -896 0 
x 770 -974 29 0 
x 363 818 -593 0 
x 809 381 -218 0 
x 401 -48 52 0 
x 319 392 -772 0 
x 820 143 -668 0 
x 300 -240 831 0 
x -877 491 837 0 
x 457 -682 984 0 
x 275 632 697 0 
x -734 960 647 0 
x 923 -397 -702 0 
x -973 -473 603 0 
x -489 -292 -93 0 
x -718 -495 -205 0 
x 675 -191 912 0 
x -613 577 -173 0 
x -96 669 -445 0 
x 899 216 -113 0 
x -296 -250 156 0 
x 945 51 -301 0 
x -184 367 270 0 
x -459 661 -180 0 
x 976 -125 87 0 
x 608 216 -521 0 
x 757 -778 125 0 
x -965 855 -103 0 
x -548 916 -293 0 
x 65 -34 835 0 
x -762 -858 275 0 
x 314 695 550 0 
x -697 -800 894 0 
x -275 -14 546 0 
x 494 -219 951 0 
x -335 -313 -97 0 
x -965 -816 -703 0 
x 550 -915 862 0 
x -527 -277 784 0 
x 386 -96 604 0 
x 238 219 -518 0 
x -543 381 -974 0 
x 59 936 929 0 
x -48 -103 735 0 
x -261 156 -546 0 
x -516 -918 733 0 
x 890 716 -331 0 
x 957 594 104 0 
x 485 201 25 0 
x -954 658 -329 0 
x -884 -678 247 0 
x 117 300 898 0 
x -750 -273 -953 0 
x 21 294 56 0 
x -913 -134 -549 0 
x 27 -511 -672 0 
x 356 842 -961 0 
x -444 -258 868 0 
x -178 428 923 0 
x -348 -693 666 0 
x -578 446 -157 0 
x 784 -879 -319 0 
x -844 -966 -51 0 
x -262 -419 652 0 
x 184 -4 270 0 
x -12 737 119 0 
x 749 288 -897 0 
x 409 615 -324 0 
x 147 -450 636 0 
x 906 331 -44 0 
x -849 600 -147 0 
x 231 501 -912 0 
x 875 212 -12 0 
x -18 197 496 0 
x -965 528 125 0 
x -945 550 -867 0 
x 734 658 557 0 
x -17 -381 -620 0 
x -132 814 280 0 
x -689 844 514 0 
x 620 861 -795 0 
x -180 195 933 0 
x -779 354 -752 0 
x 988 -506 -827 0 
x 499 746 -949 0 
x -407 446 -312 0 
x -936 -392 -124 0 
x 605 514 857 0 
x -593 653 -265 0 
x -243 483 -785 0 
x -164 202 -955 0 
x 83 125 250 0 
x -154 361 -551 0 
x 508 -667 -777 0 
x 555 749 -153 0 
x -352 -842 653 0 
x 169 -710 325 0 
x 298 885 -977 0 
x -58 -57 305 0 
x -611 904 -111 0 
x 198 524 -603 0 
x 29 914 286 0 
x 329 289 -232 0 
x 131 -808 737 0 
x 306 806 -563 0 
x 169 -563 -429 0 
x 930 410 508 0 
x 445 467 324 0 
x 894 890 -758 0 
x 872 -512 -235 0 
x 21 955 -713 0 
x 841 468 -765 0 
x -258 470 -979 0 
x -918 339 -205 0 
x 339 429 -443 0 
x 913 -861 -151 0 
x 185 -382 -438 0 
x -228 -452 937 0 
x -603 -788 -509 0 
x -914 -739 764 0 
x -900 737 -551 0 
x 594 419 -252 0 
x 669 -885 -373 0 
x -729 64 -562 0 
x -127 -953 -951 0 
x 784 576 381 0 
x -83 -410 482 0 
x -387 345 -917 0 
x 194 495 -775 0 
x -592 672 -171 0 
x -384 853 710 0 
x -447 922 81 0 
x -465 -8 932 0 
x 806 -395 -886 0 
x -294 558 -1000 0 
x -671 -931 -453 0 
x 703 -169 -592 0 
x 863 883 -136 0 
x -370 -465 -488 0 
x -445 920 979 0 
x 62 426 842 0 
x -286 189 334 0 
x -996 -196 679 0 
x -11 380 341 0 
x 924 -531 -820 0 
x -890 868 -666 0 
x -132 -427 903 0 
x 292 -366 653 0 
x 449 362 -266 0 
x 941 369 982 0 
x 952 -778 307 0 
x -681 -942 987 0 
x 231 -423 101 0 
x -206 403 257 0 
x 996 -579 420 0 
x 377 -907 839 0 
x 332 438 -429 0 
x -609 225 -592 0 
x -419 -657 482 0 
x 86 -353 -14 0 
x 255 37 -398 0 
x 79 555 -187 0 
x 860 646 -764 0 
x -637 -485 -779 0 
x 269 430 327 0 
x 337 813 -342 0 
x 107 -911 -170 0 
x 14 -287 404 0 
x 369 437 864 0 
x 39 268 -518 0 
x 836 631 -1000 0 
x -270 509 720 0 
x 214 928 -842 0 
x -743 -156 -104 0 
x 324 -633 601 0 
x 269 890 427 0 
x 713 -396 -76 0 
x 159 -691 432 0 
x -350 -886 67 0 
x 316 -698 501 0 
