p cnf 1000 500
x -968 -628 -390 0 
x -808 473 898 0 
x 961 -725 538 0 
x 709 -189 846 0 
x -126 401 -633 0 
x 242 -875 600 0 
x 681 -556 23 0 
x -634 664 -663 0 
x -297 -349 -758 0 
x 875 -618 -531 0 
x -854 600 872 0 
x 496 -827 -5 0 
x -874 -52 93 0 
x 647 804 219 0 
x -23 -9 -780 0 
x 21 765 -109 0 
x 81 189 513 0 
x -673 -678 366 0 
x -675 290 -272 0 
x -662 -948 439 0 
x -485 935 -987 0 
x 672 -900 -928 0 
x -805 -543 -54 0 
x -170 340 221 0 
x -95 106 -293 0 
x 404 930 -735 0 
x 561 985 -112 0 
x 781 487 117 0 
x 505 368 443 0 
x 532 238 -153 0 
x -627 -386 -782 0 
x 144 888 -116 0 
x 319 -630 791 0 
x 81 -184 707 0 
x -307 217 -942 0 
x -495 -408 -664 0 
x 703 -887 -151 0 
x -871 415 87 0 
x -312 -4 708 0 
x -683 -680 -791 0 
x 994 -354 13 0 
x 77 -318 -597 0 
x 733 -32 468 0 
x 100 -175 337 0 
x -540 384 -289 0 
x 485 -470 543 0 
x -399 473 147 0 
x -162 -192 -255 0 
x 144 134 820 0 
x -861 596 -717 0 
x -211 999 987 0 
x -884 804 -113 0 
x 312 -127 239 0 
x -682 278 -210 0 
x -939 896 -409 0 
x -309 -443 980 0 
x -908 504 -756 0 
x -313 -858 -573 0 
x 226 -290 -793 0 
x 79 -282 234 0 
x 281 -619 -359 0 
x 356 -466 619 0 
x 968 331 879 0 
x 635 905 271 0 
x 166 252 567 0 
x 694 273 -929 0 
x -225 -357 -125 0 
x -525 -22 -847 0 
x 979 -583 -69 0 
x -27 -168 -854 0 
x -206 -998 -863 0 
x -882 257 524 0 
x -25 380 696 0 
x 962 -288 373 0 
x -148 -260 801 0 
x 69 -6 85 0 
x 30 -443 272 0 
x -83 -903 -873 0 
x -603 -270 -102 0 
x -327 565 -79 0 
x -264 -90 -128 0 
x -361 -370 959 0 
x -254 -144 582 0 
x -369 -673 -679 0 
x 469 -700 210 0 
x -115 -281 -592 0 
x 310 -624 -807 0 
x -956 156 706 0 
x -104 -903 177 0 
x -177 237 754 0 
x 469 -956 -127 0 
x 897 321 288 0 
x 197 232 792 0 
x -4 -77 -783 0 
x 670 -883 -308 0 
x -200 -993 -854 0 
x -110 -808 -552 0 
x -100 204 -636 0 
x 447 738 774 0 
x 295 -823 -384 0 
x -87 -96 394 0 
x -599 -361 596 0 
x -249 164 129 0 
x -429 236 458 0 
x -4 -958 624 0 
x -764 774 285 0 
x -514 885 229 0 
x -290 -235 -674 0 
x -587 -374 -235 0 
x 28 -46 521 0 
x 526 -255 806 0 
x 685 605 -67 0 
x -659 -815 83 0 
x 448 111 956 0 
x -442 -420 -214 0 
x -738 -363 67 0 
x -205 -21 911 0 
x 102 278 309 0 
x 354 -433 -860 0 
x -254 -992 949 0 
x -10 -367 -115 0 
x -458 462 909 0 
x 992 75 662 0 
x 409 -151 351 0 
x -887 287 98 0 
x 936 625 230 0 
x -318 812 -168 0 
x 200 273 388 0 
x -780 251 -164 0 
x -544 -478 -754 0 
x -899 -510 -444 0 
x -698 843 591 0 
x 857 -397 670 0 
x -881 360 42 0 
x -559 -2 992 0 
x 802 -460 783 0 
x -510 267 890 0 
x -761 -563 -514 0 
x -173 989 87 0 
x -976 -718 22 0 
x -339 647 -855 0 
x -732 819 708 0 
x -668 4 644 0 
x -210 416 -998 0 
x -589 268 -809 0 
x -538 -922 606 0 
x -278 -598 -117 0 
x -359 -997 171 0 
x 544 681 -995 0 
x 266 -896 -723 0 
x 73 896 709 0 
x -556 -681 -973 0 
x 73 723 900 0 
x -410 252 -219 0 
x -524 174 -747 0 
x -433 823 977 0 
x 684 -225 -745 0 
x -654 -895 -327 0 
x -734 177 465 0 
x 452 -873 125 0 
x 54 586 -313 0 
x 607 353 558 0 
x -668 405 561 0 
x 917 353 455 0 
x 39 834 -166 0 
x -66 764 -632 0 
x 761 859 -279 0 
x -461 650 -119 0 
x 344 -525 -634 0 
x -146 332 737 0 
x 854 216 -143 0 
x 439 -291 966 0 
x -228 490 829 0 
x 484 -493 148 0 
x 651 -602 990 0 
x -166 989 -141 0 
x -597 556 36 0 
x 422 729 -547 0 
x -717 -547 552 0 
x -649 -696 128 0 
x -844 705 -46 0 
x 678 -194 -681 0 
x -407 -386 -654 0 
x -276 -932 -588 0 
x -858 659 753 0 
x 795 940 -230 0 
x 499 298 254 0 
x 319 -94 932 0 
x 497 -74 605 0 
x -921 284 366 0 
x -196 368 -328 0 
x -669 -657 -722 0 
x 38 -877 -451 0 
x -587 -770 -629 0 
x 14 29 -633 0 
x 920 -254 -212 0 
x 412 764 917 0 
x 496 352 -908 0 
x -940 -651 -958 0 
x 352 465 -298 0 
x 421 951 -239 0 
x -704 -833 547 0 
x 860 167 -34 0 
x -496 484 889 0 
x 263 -827 -26 0 
x -739 151 -189 0 
x -769 456 -509 0 
x 425 134 707 0 
x -53 -249 -627 0 
x 53 652 584 0 
x 657 -436 89 0 
x -874 940 273 0 
x -919 -647 891 0 
x 331 19 -611 0 
x 640 927 -660 0 
x 723 403 -229 0 
x -526 -618 -190 0 
x -801 -966 941 0 
x -181 -587 185 0 
x 51 911 -884 0 
x 647 -131 425 0 
x 584 -358 -181 0 
x -550 961 248 0 
x 1 956 -433 0 
x 796 -50 387 0 
x 952 -538 151 0 
x -366 744 881 0 
x -186 838 82 0 
x 595 -850 639 0 
x 783 -406 528 0 
x 113 -2 1 0 
x -655 412 -768 0 
x 803 885 886 0 
x 972 650 -342 0 
x -866 -124 823 0 
x -85 20 -381 0 
x -353 -431 760 0 
x -262 -353 -337 0 
x 840 -399 -189 0 
x 1000 73 -913 0 
x 659 -624 318 0 
x 132 344 -988 0 
x 168 -896 956 0 
x -142 -214 -99 0 
x -850 574 -791 0 
x -409 -457 -765 0 
x -706 763 843 0 
x -219 699 -961 0 
x -62 -479 994 0 
x 283 -660 496 0 
x 233 -126 152 0 
x 18 -975 220 0 
x 397 -63 505 0 
x 603 -157 -38 0 
x -639 118 -780 0 
x -868 -184 -149 0 
x 170 306 855 0 
x 874 686 -39 0 
x -960 -578 -492 0 
x -26 49 -747 0 
x 864 392 644 0 
x 474 568 344 0 
x 576 -201 -33 0 
x 195 -126 487 0 
x -149 -635 -390 0 
x 104 -490 -801 0 
x -482 -902 294 0 
x -445 -34 -579 0 
x 775 -943 495 0 
x -528 596 -594 0 
x 682 -651 699 0 
x -774 -852 388 0 
x 775 -832 -589 0 
x -609 -354 -641 0 
x -693 929 407 0 
x -365 466 806 0 
x -990 527 -581 0 
x 398 -598 422 0 
x -505 -385 304 0 
x 448 626 -268 0 
x -450 -977 515 0 
x -167 977 131 0 
x -964 464 -383 0 
x 927 -624 868 0 
x 100 309 704 0 
x 332 809 191 0 
x 642 16 -385 0 
x -984 -468 82 0 
x 73 -349 -702 0 
x 523 -361 21 0 
