p cnf 1000 600
x 463 -396 58 0 
x -212 779 -663 0 
x -429 160 531 0 
x 864 -785 381 0 
x -287 842 -755 0 
x 844 301 -151 0 
x 181 -995 -160 0 
x 810 569 450 0 
x 423 -428 573 0 
x -407 -173 -965 0 
x 740 786 -402 0 
x -383 717 -801 0 
x -208 -271 -872 0 
x -216 198 -994 0 
x 816 247 -13 0 
x -326 -249 53 0 
x 551 316 137 0 
x -15 -745 -675 0 
x 319 -803 472 0 
x 632 -86 376 0 
x -392 -755 -336 0 
x 77 328 605 0 
x -800 -381 -120 0 
x 291 410 -311 0 
x -911 -929 -46 0 
x -276 444 -540 0 
x -122 -457 889 0 
x -245 679 546 0 
x 781 219 589 0 
x 996 630 327 0 
x -950 -826 -256 0 
x -3 -247 511 0 
x 243 469 88 0 
x -261 403 -999 0 
x -711 -892 -924 0 
x -644 532 -15 0 
x 316 -592 -899 0 
x -511 141 -909 0 
x -777 454 646 0 
x 950 -878 -107 0 
x 484 201 -228 0 
x -326 -999 -38 0 
x 582 486 75 0 
x 104 -481 121 0 
x -777 163 -603 0 
x -343 -754 7 0 
x -992 285 -925 0 
x -365 845 -620 0 
x -230 692 254 0 
x 296 319 261 0 
x -836 857 -112 0 
x -879 297 -159 0 
x -46 -270 -807 0 
x 804 657 448 0 
x -775 216 -133 0 
x 745 524 -272 0 
x 21 164 337 0 
x -198 364 -782 0 
x -528 -681 -564 0 
x 23 251 -104 0 
x -579 917 4 0 
x -707 704 820 0 
x -287 553 953 0 
x 707 -505 736 0 
x 121 926 -133 0 
x -714 252 401 0 
x -199 139 -960 0 
x -990 -172 -640 0 
x 14 -880 -748 0 
x 63 -345 -762 0 
x 603 665 170 0 
x 924 826 -911 0 
x 290 -275 -104 0 
x -472 -238 -691 0 
x 605 947 958 0 
x 636 289 -588 0 
x 872 897 -715 0 
x -147 -273 -827 0 
x -306 -581 -592 0 
x -2 436 -191 0 
x -489 206 645 0 
x 510 964 -629 0 
x -104 85 594 0 
x 426 123 -552 0 
x -992 -403 120 0 
x 925 59 880 0 
x 688 500 -646 0 
x -271 -625 -941 0 
x -794 -387 -232 0 
x 833 -376 768 0 
x -63 345 910 0 
x -956 661 -297 0 
x 747 -177 -737 0 
x -356 706 -804 0 
x -930 701 181 0 
x 915 -521 909 0 
x 480 357 -425 0 
x 229 979 -298 0 
x 453 -826 246 0 
x 176 239 689 0 
x 931 -86 -532 0 
x 83 33 -816 0 
x -978 -819 -356 0 
x 897 -963 -5 0 
x -682 387 -932 0 
x -323 4 377 0 
x -339 972 -357 0 
x 127 348 852 0 
x 796 -680 307 0 
x -807 922 -238 0 
x 727 684 -842 0 
x -726 833 404 0 
x -456 910 684 0 
x 111 -697 398 0 
x 168 -523 26 0 
x -761 751 587 0 
x 642 -645 -459 0 
x 912 164 218 0 
x 809 620 -188 0 
x 38 983 -744 0 
x -930 502 643 0 
x 415 -374 749 0 
x 344 154 -318 0 
x 669 966 647 0 
x -474 -297 -507 0 
x -788 597 527 0 
x -36 206 585 0 
x 149 612 676 0 
x 421 454 -256 0 
x 540 -956 552 0 
x 513 -701 128 0 
x -164 881 974 0 
x 15 65 -128 0 
x -568 -476 -911 0 
x -548 -271 650 0 
x -790 -578 -443 0 
x -602 200 753 0 
x 334 -472 -841 0 
x -1 -951 721 0 
x -115 781 -944 0 
x 486 85 -543 0 
x -82 25 -806 0 
x 617 -443 896 0 
x -838 935 -971 0 
x -136 807 14 0 
x -887 986 324 0 
x 947 291 -499 0 
x 682 -663 270 0 
x -510 88 -734 0 
x -280 -317 473 0 
x 274 -295 242 0 
x 737 140 510 0 
x -130 -511 759 0 
x 547 -99 112 0 
x -863 465 912 0 
x -931 -364 893 0 
x -531 -128 196 0 
x -281 195 16 0 
x -235 -995 -474 0 
x -248 -632 602 0 
x 21 384 -254 0 
x 799 301 283 0 
x -327 -19 -43 0 
x 177 -786 362 0 
x 829 342 -989 0 
x -760 -550 -854 0 
x -207 -146 299 0 
x -683 923 219 0 
x 755 993 -948 0 
x -287 -415 826 0 
x 419 94 933 0 
x 43 -680 -889 0 
x -146 453 -272 0 
x 926 -808 929 0 
x 89 547 407 0 
x -414 -162 103 0 
x 113 831 -156 0 
x 708 -68 -990 0 
x -601 -192 542 0 
x -668 -75 -379 0 
x -594 -204 270 0 
x 597 446 321 0 
x -392 -309 740 0 
x -974 915 395 0 
x -990 -285 422 0 
x 190 -161 -511 0 
x 631 984 438 0 
x 67 -412 575 0 
x 195 -764 36 0 
x -544 -857 963 0 
x -846 -660 306 0 
x -491 589 -454 0 
x 80 288 -962 0 
x 894 319 -400 0 
x -637 836 -358 0 
x 733 -891 -193 0 
x -530 684 -58 0 
x 235 -412 60 0 
x -319 501 485 0 
x 521 925 -545 0 
x -998 -497 -280 0 
x 925 599 979 0 
x 905 -318 -990 0 
x 390 -374 213 0 
x 970 -748 523 0 
x 42 -58 -754 0 
x 996 386 -326 0 
x -191 257 51 0 
x -953 -766 468 0 
x 780 588 178 0 
x 505 -219 43 0 
x -429 325 524 0 
x -884 -469 -108 0 
x -402 -621 -224 0 
x -451 533 442 0 
x -506 -633 -252 0 
x 481 720 389 0 
x -30 -458 277 0 
x 179 -58 595 0 
x -336 348 461 0 
x -707 -977 -981 0 
x 574 -23 -931 0 
x -74 79 894 0 
x 221 -42 416 0 
x -397 780 233 0 
x -178 163 -145 0 
x 314 -139 -954 0 
x 689 580 384 0 
x -971 -504 578 0 
x 852 -13 -801 0 
x -667 -7 839 0 
x -26 -219 489 0 
x 205 463 868 0 
x 132 696 854 0 
x 614 -569 679 0 
x 495 -267 179 0 
x -393 900 -923 0 
x -144 -585 832 0 
x 170 -279 867 0 
x -65 -394 677 0 
x 464 -649 -474 0 
x -284 -250 -413 0 
x 808 931 -360 0 
x -888 788 -973 0 
x 574 -443 221 0 
x -186 -552 -27 0 
x -812 541 -626 0 
x -943 548 180 0 
x 144 604 -211 0 
x -475 -614 952 0 
x 398 -143 -847 0 
x -196 839 -119 0 
x -977 -831 -679 0 
x 663 362 255 0 
x 336 -572 -664 0 
x -443 -477 564 0 
x -274 28 605 0 
x 282 -945 225 0 
x -190 725 82 0 
x -763 -413 -607 0 
x -19 -457 -312 0 
x -444 -90 -367 0 
x 987 -914 333 0 
x -624 764 -965 0 
x -778 -911 -579 0 
x 906 5 369 0 
x 849 -480 52 0 
x 197 314 -681 0 
x 210 904 100 0 
x -455 -489 -685 0 
x -945 -717 -24 0 
x -595 -604 -454 0 
x -375 -610 -260 0 
x 68 -527 192 0 
x -966 193 -122 0 
x -682 563 214 0 
x 63 826 -219 0 
x -817 -782 -443 0 
x 930 572 -787 0 
x -691 631 -102 0 
x -679 -90 597 0 
x 812 603 619 0 
x 715 498 795 0 
x 178 241 602 0 
x 763 213 -89 0 
x 803 -922 974 0 
x 837 21 -809 0 
x 852 57 -649 0 
x 907 -841 -870 0 
x -633 797 -117 0 
x 310 -867 -239 0 
x -171 -833 797 0 
x -970 -117 300 0 
x 787 25 -950 0 
x -523 -290 -51 0 
x 186 304 941 0 
x 902 561 -760 0 
x 806 -677 -791 0 
x -963 427 115 0 
x 186 171 -63 0 
x 9 447 -645 0 
x 12 841 681 0 
x -23 666 -887 0 
x 523 185 491 0 
x -281 886 -405 0 
x -85 -429 929 0 
x -6 571 885 0 
x 146 -128 904 0 
x -496 -651 283 0 
x 49 5 722 0 
x -939 -464 265 0 
x -580 28 -47 0 
x 943 -40 565 0 
x -892 -720 -743 0 
x 807 -801 642 0 
x -935 -939 989 0 
x 863 -167 58 0 
x -342 841 -518 0 
x 589 228 -513 0 
x 119 -232 230 0 
x -351 827 -41 0 
x -79 799 -224 0 
x -616 240 -415 0 
x -988 -321 -805 0 
x -602 -211 679 0 
x -454 -193 -363 0 
x -881 720 -223 0 
x -612 -429 120 0 
x -338 -761 614 0 
x 452 -776 -254 0 
x -53 -14 883 0 
x 801 658 209 0 
x -477 636 -824 0 
x 432 474 483 0 
x 714 -76 -851 0 
x 290 420 175 0 
x 586 934 175 0 
x -363 -990 -657 0 
x -581 -89 254 0 
x -169 396 -919 0 
x 792 937 337 0 
x -109 981 644 0 
x -78 -129 564 0 
x -921 -622 -705 0 
x -425 608 863 0 
x 854 884 636 0 
x -624 -54 506 0 
x -689 -477 202 0 
x 553 123 73 0 
x 505 480 -922 0 
x -380 765 -757 0 
x -957 -607 104 0 
x 796 -445 -997 0 
x -591 -207 967 0 
x 672 -250 -674 0 
x 718 317 370 0 
x -923 -999 566 0 
x 32 -995 -997 0 
x -552 -325 -266 0 
x 988 71 176 0 
x 938 460 -788 0 
x -871 -442 707 0 
x -553 -172 325 0 
x -379 -776 594 0 
x -10 -627 -351 0 
x -811 -78 -513 0 
x -96 -980 -166 0 
x 502 -695 22 0 
x -769 67 -993 0 
x 939 -946 521 0 
x -721 19 -770 0 
x -540 -894 887 0 
x 107 -417 -309 0 
x 737 703 4 0 
x 20 128 -29 0 
x -741 840 -220 0 
x -792 -739 -837 0 
x 412 178 105 0 
x 442 171 282 0 
x 879 22 958 0 
x 509 -628 -232 0 
x 435 -786 293 0 
x -104 180 -163 0 
x -272 845 867 0 
x 888 -14 843 0 
x 768 341 -659 0 
x -621 650 892 0 
x -649 -6 -831 0 
x 94 584 463 0 
x -902 692 304 0 
x -241 -773 524 0 
x -460 919 743 0 
x 573 135 -623 0 
x -236 -177 585 0 
x -204 -685 -308 0 
x 191 199 823 0 
x -643 458 -92 0 
x 25 -816 776 0 
x -37 500 -460 0 
x -192 -225 -978 0 
x -305 788 988 0 
x 744 390 -931 0 
x -223 -702 499 0 
x -308 157 -399 0 
x 380 -942 67 0 
x -522 597 -150 0 
x 342 -350 127 0 
x -216 866 -447 0 
