p cnf 1000 700
x 574 327 404 0 
x 292 -969 -604 0 
x 735 -989 934 0 
x 227 890 -540 0 
x 882 523 -577 0 
x 914 -848 48 0 
x -955 -333 75 0 
x 135 544 975 0 
x 523 -337 -372 0 
x 197 103 397 0 
x -638 -137 959 0 
x -815 -289 9 0 
x -822 631 209 0 
x -215 661 775 0 
x 825 -294 662 0 
x -54 769 -355 0 
x -788 -612 -139 0 
x -629 916 853 0 
x -165 -100 345 0 
x -802 938 438 0 
x -506 108 -316 0 
x -944 -673 -183 0 
x 683 -435 484 0 
x 285 -168 -21 0 
x 797 -142 -934 0 
x 401 -169 -179 0 
x 965 911 -394 0 
x -321 -167 884 0 
x -964 -533 127 0 
x 438 -187 811 0 
x 237 -716 -282 0 
x -121 879 -216 0 
x 995 -127 215 0 
x -431 -177 -414 0 
x 661 -449 -296 0 
x 743 545 809 0 
x -44 786 -549 0 
x -571 479 -140 0 
x 782 -515 167 0 
x -230 -338 -944 0 
x -989 499 -907 0 
x -544 -156 -170 0 
x 919 -782 -602 0 
x 436 148 -826 0 
x -465 -664 -344 0 
x -849 -710 236 0 
x 158 42 -565 0 
x -799 461 -675 0 
x 611 108 -965 0 
x 576 -454 -561 0 
x -347 479 859 0 
x -283 43 155 0 
x -768 -470 -569 0 
x -729 516 869 0 
x -631 -850 -503 0 
x -865 536 396 0 
x 92 -16 -265 0 
x -640 709 179 0 
x 540 933 -474 0 
x 478 217 153 0 
x 352 -416 875 0 
x -310 -640 963 0 
x -690 922 -113 0 
x 260 -726 760 0 
x -65 829 -54 0 
x -515 -799 -598 0 
x -458 -138 -178 0 
x 735 752 760 0 
x 967 64 277 0 
x -180 680 -435 0 
x -243 731 -513 0 
x -962 -768 930 0 
x -336 37 189 0 
x 59 471 553 0 
x -795 233 117 0 
x 404 323 -644 0 
x 706 -783 866 0 
x 384 666 -94 0 
x 273 -716 -493 0 
x -380 -33 297 0 
x 125 -656 558 0 
x 260 554 -949 0 
x -635 375 -888 0 
x -323 -871 861 0 
x -723 652 663 0 
x -82 344 -94 0 
x -887 229 -46 0 
x -898 -711 881 0 
x -432 739 -193 0 
x -606 -90 201 0 
x 127 -258 -346 0 
x 886 769 905 0 
x -934 168 -549 0 
x 330 43 871 0 
x -268 300 878 0 
x 715 664 696 0 
x 409 -700 -237 0 
x 57 -454 187 0 
x 878 597 842 0 
x 774 443 307 0 
x -321 955 -231 0 
x 548 891 551 0 
x -254 691 -275 0 
x -394 185 288 0 
x 344 348 135 0 
x -779 319 -82 0 
x -419 798 796 0 
x -986 -540 -799 0 
x -281 -309 -983 0 
x 32 38 976 0 
x 731 946 661 0 
x -972 414 491 0 
x -871 633 -716 0 
x -631 93 -263 0 
x -55 300 -33 0 
x -744 -866 -808 0 
x -569 -18 -709 0 
x -802 -326 991 0 
x -290 890 560 0 
x -241 -786 919 0 
x -86 -981 362 0 
x -215 843 -728 0 
x -39 -712 662 0 
x -51 -893 -494 0 
x 951 -507 -625 0 
x -243 635 212 0 
x 523 340 437 0 
x 981 -450 -297 0 
x 146 416 -354 0 
x 327 968 19 0 
x -713 766 715 0 
x 938 125 -226 0 
x -203 412 -521 0 
x -425 685 224 0 
x 354 -924 960 0 
x 937 -271 170 0 
x -335 237 -634 0 
x 878 -572 22 0 
x 86 138 988 0 
x 273 439 -563 0 
x 235 -1000 -435 0 
x -14 419 504 0 
x -430 374 -571 0 
x -45 -74 -312 0 
x -446 805 116 0 
x 449 -316 -948 0 
x 24 -299 730 0 
x -366 392 430 0 
x -616 -23 727 0 
x -537 -316 -864 0 
x 34 -759 115 0 
x -693 73 -820 0 
x 482 574 265 0 
x -54 -850 631 0 
x -394 -867 -570 0 
x -405 -306 416 0 
