p cnf 1000 800
x 387 712 -519 0 
x 625 -648 -64 0 
x 940 437 948 0 
x 850 -184 -344 0 
x 200 839 576 0 
x -733 585 -339 0 
x -57 -393 155 0 
x -651 906 271 0 
x -555 487 845 0 
x -994 -98 103 0 
x 524 347 -565 0 
x -292 360 -229 0 
x 847 -548 295 0 
x 715 -507 939 0 
x 480 334 655 0 
x 468 72 430 0 
x -191 355 821 0 
x 212 -247 -211 0 
x -348 408 -44 0 
x -402 849 -769 0 
x 458 -291 216 0 
x -977 -557 -726 0 
x 808 -544 464 0 
x -684 131 448 0 
x -649 561 -844 0 
x 187 -481 -301 0 
x -748 404 451 0 
x 654 -249 -692 0 
x -992 830 156 0 
x -189 -122 979 0 
x -199 70 561 0 
x 447 127 129 0 
x 343 -964 374 0 
x -999 -332 623 0 
x -257 -908 319 0 
x 237 960 -499 0 
x -824 22 717 0 
x 329 -971 -425 0 
x -960 -393 781 0 
x -113 -842 -723 0 
x -709 8 -652 0 
x -132 37 919 0 
x 187 601 309 0 
x -842 101 665 0 
x 927 541 -705 0 
x -305 982 157 0 
x -474 -406 -774 0 
x 944 642 -680 0 
x 502 -949 -915 0 
x -448 -94 162 0 
x 70 -217 -710 0 
x -996 -84 -175 0 
x 558 -884 499 0 
x 942 595 -378 0 
x 199 -528 485 0 
x 811 -70 -827 0 
x -519 688 400 0 
x -165 491 981 0 
x 659 -812 -248 0 
x 188 -410 395 0 
x -970 197 -41 0 
x 477 -824 478 0 
x -497 150 -700 0 
x -347 -261 -560 0 
x 917 739 717 0 
x 576 -401 -250 0 
x 859 -10 598 0 
x 329 -954 971 0 
x 515 -124 -882 0 
x 998 57 -485 0 
x 331 -347 -435 0 
x -180 -190 -965 0 
x -867 -21 63 0 
x -740 -144 657 0 
x 819 -934 -762 0 
x 753 -234 9 0 
x 777 126 -791 0 
x -264 213 -561 0 
x 444 183 -688 0 
x -746 -357 893 0 
x 664 -506 -572 0 
x 6 898 -773 0 
x 761 -329 293 0 
x -502 -145 -379 0 
x -835 730 -968 0 
x -508 -741 492 0 
x -533 -270 987 0 
x -361 682 -115 0 
x -862 61 117 0 
x -826 -428 439 0 
x -363 -807 -836 0 
x -116 830 -902 0 
x 5 -165 -317 0 
x 929 704 792 0 
x 887 -534 673 0 
x 766 -830 781 0 
x -9 -436 925 0 
x 160 965 958 0 
x 411 26 65 0 
x 127 -122 812 0 
x -369 -530 -771 0 
x -573 -269 -396 0 
x 391 239 919 0 
x -989 -83 -725 0 
x 104 -720 -13 0 
x -319 -791 -805 0 
x -937 87 856 0 
x -391 -333 -746 0 
x 676 -817 -123 0 
x -608 422 -225 0 
x 5 329 -446 0 
x -113 -969 451 0 
x -519 -622 -680 0 
x 300 -371 344 0 
x 307 269 -85 0 
x -172 481 267 0 
x -814 556 -277 0 
x -670 207 101 0 
x -790 -568 270 0 
x 334 -388 365 0 
x -941 -112 -235 0 
x -10 827 -808 0 
x -350 804 -356 0 
x -773 761 -414 0 
x 998 192 541 0 
x 29 207 -688 0 
x -153 -319 -260 0 
x -462 -54 -123 0 
x -341 845 515 0 
x 311 -471 99 0 
x -809 -653 -157 0 
x 200 -869 -464 0 
x -486 -103 -479 0 
x -605 -692 -279 0 
x -871 -810 538 0 
x -647 571 -390 0 
x -897 -549 305 0 
x 198 -536 -268 0 
x -599 -518 626 0 
x 138 -732 -218 0 
x -356 16 -701 0 
x 794 -408 735 0 
x 322 -279 762 0 
x -270 -46 -995 0 
x 619 53 -616 0 
x -583 -295 247 0 
x -800 617 830 0 
x 935 -245 -157 0 
x 603 681 -91 0 
x -714 571 610 0 
x 106 -806 769 0 
x 239 -576 -859 0 
x 165 -377 -455 0 
x 882 991 -850 0 
x -980 245 492 0 
x -502 -60 181 0 
x -406 -528 -432 0 
x 459 382 679 0 
x 533 822 401 0 
x -725 -1000 56 0 
x 760 -643 472 0 
x -363 478 899 0 
x 300 -377 -936 0 
x 308 930 391 0 
x 768 -813 216 0 
x 758 -950 -192 0 
x 431 -118 -402 0 
x 906 -1000 -707 0 
x -692 -888 -318 0 
x 148 750 464 0 
x -219 -406 -863 0 
x 496 743 -188 0 
x -286 -405 998 0 
x -599 -929 187 0 
x 133 340 898 0 
x 527 646 -520 0 
x 145 -87 -608 0 
x 472 546 -768 0 
x 928 -485 429 0 
x -471 -210 -139 0 
x -63 -304 -247 0 
x 973 697 226 0 
x -522 137 976 0 
x -815 342 277 0 
x -837 99 339 0 
x 348 468 -610 0 
x 188 204 411 0 
x -509 988 926 0 
x -222 21 -976 0 
x -256 814 -340 0 
x 750 -128 920 0 
x -863 -879 374 0 
x -284 158 -147 0 
x -194 -739 -547 0 
x 275 -376 -607 0 
x -240 -639 -559 0 
x -311 -8 -205 0 
x 232 258 238 0 
x -381 -684 -126 0 
x 208 -437 362 0 
x 289 -238 -181 0 
x -701 403 -667 0 
x -322 344 -438 0 
x -824 560 535 0 
x -664 -172 -853 0 
x -944 -648 -314 0 
x -486 822 836 0 
x 824 287 -338 0 
x -618 603 899 0 
x -891 494 -843 0 
x 710 -302 484 0 
x -750 -787 52 0 
x -997 -330 467 0 
x -116 -935 491 0 
x 971 -798 -892 0 
x 730 799 6 0 
x 187 933 253 0 
x 27 897 -474 0 
x 871 186 938 0 
x -88 -138 315 0 
x 811 807 -122 0 
x 267 -892 119 0 
x 170 -777 864 0 
x 525 -520 -208 0 
x 334 -82 169 0 
x -188 641 899 0 
x 137 598 -340 0 
x -214 -383 -79 0 
x -133 610 -219 0 
x 268 295 443 0 
x 457 729 -522 0 
x -46 520 640 0 
x 810 -718 826 0 
x 357 -397 -709 0 
x -894 381 580 0 
x -677 -440 307 0 
x 583 541 -488 0 
x 486 -443 -932 0 
x 589 -693 64 0 
x -250 -475 448 0 
x 32 -479 719 0 
x 665 -720 612 0 
x -324 -618 -122 0 
x 20 486 446 0 
x -920 -852 -140 0 
x -663 531 782 0 
x -867 555 934 0 
x 748 870 946 0 
x -658 782 -892 0 
x 865 -121 917 0 
x 899 947 -883 0 
x 438 848 -75 0 
x -829 811 -931 0 
x -255 280 907 0 
x -231 600 -166 0 
x 444 40 560 0 
x 716 -134 720 0 
x 579 429 582 0 
x -301 389 -542 0 
x 661 332 7 0 
x 921 170 393 0 
x -802 -120 917 0 
x -918 273 -244 0 
x -618 569 644 0 
x 525 175 810 0 
x -899 -599 833 0 
x -299 -633 -95 0 
x 749 962 173 0 
x 350 -603 -264 0 
x 47 151 -756 0 
x -892 112 584 0 
x 633 113 354 0 
x -227 499 -509 0 
x -467 -216 387 0 
x 925 561 -95 0 
x -316 -439 466 0 
x 2 -645 238 0 
x -978 290 693 0 
x 600 -604 -691 0 
x 460 720 -857 0 
x -174 -487 153 0 
x -44 433 172 0 
x 889 268 619 0 
x 574 -382 -709 0 
x 465 917 352 0 
x -971 524 259 0 
x 129 502 41 0 
x -431 -657 970 0 
x -34 455 869 0 
x 449 158 -529 0 
x 753 -525 -728 0 
x -517 -355 -448 0 
x -164 199 650 0 
x -262 58 -870 0 
x -709 209 334 0 
x -12 662 71 0 
x -257 912 -723 0 
x -793 -156 -303 0 
x 511 689 564 0 
x -953 842 -71 0 
x -326 -260 821 0 
x 319 -656 -744 0 
x 946 774 171 0 
x -908 -889 525 0 
x 475 -50 243 0 
x -408 -882 -188 0 
x -358 979 -724 0 
x -838 -592 -846 0 
x -614 -950 -990 0 
x -71 -385 -560 0 
x 365 -821 657 0 
x 589 -668 42 0 
x -610 -182 -776 0 
x -720 -633 -386 0 
x 733 -94 877 0 
x 430 563 46 0 
x -863 148 -422 0 
x 867 -414 3 0 
x 903 769 483 0 
x -612 276 -531 0 
x -588 530 -690 0 
x 936 233 479 0 
x -325 -644 945 0 
x 49 354 -852 0 
x 856 305 810 0 
x 593 -737 925 0 
x 173 -251 -211 0 
x -813 -267 -951 0 
x -452 928 -987 0 
x 830 405 377 0 
x 520 -836 692 0 
x -704 830 -909 0 
x 869 259 -491 0 
x -779 -910 664 0 
x -502 -222 729 0 
x 369 844 -211 0 
x -996 924 661 0 
x 802 504 -75 0 
x -724 -39 -6 0 
x -360 -894 -854 0 
x -459 -234 812 0 
x -761 522 -820 0 
x -353 781 -448 0 
x -80 -657 377 0 
x 986 992 640 0 
x -455 -288 928 0 
x 905 103 315 0 
x -79 943 -789 0 
x -120 -555 -340 0 
x 951 -663 -286 0 
x -107 263 -872 0 
x -528 526 -943 0 
x -636 214 -519 0 
x 341 -905 514 0 
x -770 -975 -650 0 
x 727 -883 938 0 
x -541 -763 -143 0 
x 698 973 -863 0 
x 593 -332 794 0 
x 208 -189 497 0 
x 551 -469 -786 0 
x -682 -652 -892 0 
x -298 -116 -6 0 
x 515 -981 -253 0 
x 951 -95 539 0 
x 615 214 -706 0 
x -553 3 -769 0 
x 196 -43 -260 0 
x 667 -502 -763 0 
x 395 831 123 0 
x -43 979 339 0 
x -712 327 -641 0 
x 38 766 -3 0 
x -757 -843 -477 0 
x -956 259 648 0 
x 219 -526 -230 0 
x 167 -313 -630 0 
x -471 -705 248 0 
x 349 -949 818 0 
x -140 827 872 0 
x 869 -532 -228 0 
x 691 674 512 0 
x 427 -713 813 0 
x -108 -270 468 0 
x -880 -388 -996 0 
x 126 661 -797 0 
x 732 -182 297 0 
x 252 -831 -950 0 
x 889 827 -960 0 
x 387 597 944 0 
x 153 -993 78 0 
x 686 309 584 0 
x 512 -374 -865 0 
x 858 382 415 0 
x -545 -933 -732 0 
x 338 496 140 0 
x -330 -474 578 0 
x 464 -448 40 0 
x -678 -224 197 0 
x 456 -317 117 0 
x 647 744 -749 0 
x 700 -901 -654 0 
x -402 88 958 0 
x -393 113 332 0 
x -446 -231 -48 0 
x -352 760 527 0 
x 505 768 -388 0 
x 51 152 772 0 
x 938 977 -825 0 
x -407 -412 -2 0 
x 958 473 962 0 
x -552 103 -443 0 
x 15 265 -644 0 
x 454 -889 -116 0 
x 569 110 -324 0 
x -806 592 119 0 
x 318 684 281 0 
x -725 790 -605 0 
x 737 -78 943 0 
x 858 -544 -904 0 
x 317 -653 -4 0 
x 589 -112 796 0 
x 672 -105 429 0 
x -190 842 -337 0 
x -958 -800 -385 0 
x -97 -645 -487 0 
x 691 -613 -240 0 
x 924 -325 646 0 
x -245 -756 -302 0 
x 845 967 365 0 
x -556 -313 -85 0 
x 687 -792 410 0 
x -539 226 245 0 
x -823 -886 -911 0 
x 699 -433 869 0 
x 169 -290 -858 0 
x 432 -160 48 0 
x 688 425 -936 0 
x 320 -509 -604 0 
x 471 744 223 0 
x 93 946 -487 0 
x 624 -818 -960 0 
x 282 90 -571 0 
x -248 972 -37 0 
x 185 -84 -131 0 
x 207 57 888 0 
x -716 695 -122 0 
x 282 -665 -916 0 
x -366 861 -941 0 
x -58 57 435 0 
x -896 884 245 0 
x -346 -255 -122 0 
x -133 186 -927 0 
x 455 -913 528 0 
x 310 -597 903 0 
x 299 -846 -895 0 
x 945 -652 -124 0 
x -588 -766 519 0 
x -910 -612 -785 0 
x -421 -863 207 0 
x -452 -787 -949 0 
x 492 385 138 0 
x 622 -26 140 0 
x 795 870 -776 0 
x 30 822 218 0 
x 83 869 -208 0 
x -311 238 -969 0 
x -998 -330 -882 0 
x -342 -991 608 0 
x -308 98 348 0 
x -699 378 -573 0 
x -566 918 -967 0 
x 591 -731 27 0 
x -716 808 976 0 
x 95 -786 21 0 
x -96 -729 945 0 
x 136 -223 400 0 
x -253 -250 -214 0 
x 517 -484 295 0 
x 691 559 646 0 
x -448 -812 -310 0 
x -487 -956 544 0 
x -356 863 224 0 
x 958 -149 941 0 
x 35 -431 296 0 
x 222 -894 159 0 
x 161 964 -52 0 
x -820 -703 -292 0 
x -140 372 367 0 
x -852 -428 774 0 
x 692 -428 -31 0 
x -334 -979 -610 0 
x 252 134 -609 0 
x -538 941 416 0 
x 74 334 902 0 
x 470 -953 339 0 
x -36 -598 -494 0 
x -668 474 -680 0 
x -472 205 -518 0 
x -210 775 -164 0 
x 595 -163 543 0 
x 567 -653 183 0 
x -534 -120 -822 0 
x -583 241 -220 0 
x 286 858 381 0 
x -201 289 290 0 
x -960 -24 -289 0 
x 308 515 -6 0 
x -492 75 -4 0 
x 150 417 663 0 
x -55 899 938 0 
x 950 -244 408 0 
x -399 -761 -370 0 
x 293 875 165 0 
x 218 -124 233 0 
x 260 -285 -870 0 
x -943 -352 871 0 
x 992 -580 -380 0 
x 389 -953 234 0 
x -301 -676 683 0 
x -638 -77 285 0 
x -277 -361 -302 0 
x 70 -101 -865 0 
x 418 247 573 0 
x 923 816 -289 0 
x -657 -47 364 0 
x 411 -489 -529 0 
x 986 -871 264 0 
x -803 968 -350 0 
x 163 -185 -295 0 
x 629 -600 -323 0 
x 157 -641 955 0 
x 509 814 167 0 
x -646 801 601 0 
x -663 -61 -105 0 
x -316 -908 -943 0 
x 174 -259 870 0 
x -502 718 866 0 
x 975 -433 846 0 
x 697 374 658 0 
x -246 838 -994 0 
x 980 -745 -222 0 
x 414 -397 289 0 
x -136 405 -146 0 
x -839 710 -358 0 
x -568 249 -835 0 
x 969 -60 -191 0 
x -132 -58 -908 0 
x 289 -660 -692 0 
x 859 -301 521 0 
x -662 -916 -493 0 
x 593 374 814 0 
x 506 -966 -303 0 
x -202 -914 -794 0 
x 64 -531 240 0 
x 893 -97 425 0 
x 502 -685 -348 0 
x -151 -154 76 0 
x 330 856 -546 0 
x 616 664 875 0 
x 911 507 193 0 
x -210 249 -782 0 
x 488 -337 442 0 
x 21 -357 346 0 
x -981 608 -13 0 
x -755 -407 -287 0 
x 933 410 -285 0 
x 224 620 495 0 
x 695 -32 -685 0 
x -554 197 -998 0 
x 273 593 -124 0 
x 542 -932 -783 0 
x 58 350 -928 0 
x -85 963 132 0 
x 845 348 715 0 
x -251 -370 232 0 
x -857 603 -282 0 
x -837 829 378 0 
x -503 639 -387 0 
x 324 -715 -513 0 
x 442 798 -170 0 
x -434 715 530 0 
x -94 -863 -17 0 
x 283 751 65 0 
x -828 571 -647 0 
x 818 236 -72 0 
x -156 -71 126 0 
x -796 73 117 0 
x -271 -973 620 0 
x 830 -73 242 0 
x -348 -343 -916 0 
x 631 471 222 0 
x 104 206 -353 0 
x -600 -794 869 0 
x -253 -89 -355 0 
x -779 170 879 0 
x 443 570 170 0 
x -142 543 24 0 
x -163 738 106 0 
x -784 944 -510 0 
x -851 -604 -687 0 
x 674 48 -739 0 
x -726 845 968 0 
x -963 -383 851 0 
x 493 -136 -834 0 
x 665 -159 32 0 
x -975 -386 -396 0 
x 307 -187 -462 0 
x 845 -168 664 0 
x -186 838 26 0 
x -696 242 -801 0 
x -113 -976 787 0 
x 200 805 453 0 
x 395 94 811 0 
x 600 -86 883 0 
x -160 -240 -987 0 
x -904 -606 51 0 
x 543 498 -288 0 
x -507 390 363 0 
x -53 882 -739 0 
x 346 374 -27 0 
x -98 165 -972 0 
x -363 377 -484 0 
x -533 764 826 0 
x -84 -4 -751 0 
x 983 -786 842 0 
x 534 -360 -839 0 
x 664 20 262 0 
x -390 -705 -911 0 
x 807 -187 188 0 
x 801 -924 -479 0 
x 640 -998 -476 0 
x -130 -540 729 0 
x 208 540 -627 0 
x 334 -309 -5 0 
x -623 -936 877 0 
x 461 426 -154 0 
x 55 -258 119 0 
x -476 -861 -873 0 
x -701 -541 921 0 
x 834 -319 110 0 
x 270 -835 -562 0 
x 484 -395 696 0 
x -767 -624 -296 0 
x -182 -269 717 0 
x 181 241 396 0 
x 791 476 -319 0 
x 376 269 875 0 
x 686 573 388 0 
x 310 913 518 0 
x 767 -199 596 0 
x -299 -841 526 0 
x -37 -569 -839 0 
x -538 -607 956 0 
x 394 953 718 0 
x -624 -273 -146 0 
x 603 143 766 0 
x 820 -728 952 0 
x 847 283 -952 0 
x 422 -278 -475 0 
x 130 -264 -451 0 
x -74 882 393 0 
x 752 -975 165 0 
x 17 830 568 0 
x 323 -888 972 0 
x -417 379 -730 0 
x 555 -462 184 0 
x -480 -629 508 0 
x 613 -98 -626 0 
x 709 159 -347 0 
x 575 -670 -189 0 
x 37 153 -977 0 
x 217 -668 -651 0 
x 338 -575 -230 0 
x 628 -942 -201 0 
x -748 -647 -985 0 
x -886 -605 822 0 
x 572 -958 -538 0 
x 248 787 -621 0 
x 720 -303 599 0 
x -248 229 532 0 
x -600 451 243 0 
x -308 -229 -412 0 
x 99 87 -404 0 
x 773 143 -532 0 
x 652 142 255 0 
x -539 88 397 0 
