p cnf 1000 800
x -239 726 -673 0 
x -855 -927 -736 0 
x 627 -151 -81 0 
x 108 -868 -846 0 
x -330 213 -416 0 
x -160 -885 930 0 
x -202 911 -534 0 
x -921 247 -822 0 
x -355 853 602 0 
x 822 712 700 0 
x 971 253 91 0 
x -916 949 -870 0 
x 487 736 -104 0 
x -658 -919 -921 0 
x -713 461 794 0 
x 960 303 504 0 
x -953 425 -195 0 
x 180 568 777 0 
x -870 984 -230 0 
x 735 645 -333 0 
x 636 701 235 0 
x -44 428 -580 0 
x 479 -173 -787 0 
x -469 602 -422 0 
x 389 43 -355 0 
x -75 -238 -83 0 
x 951 591 -561 0 
x -279 679 -64 0 
x 883 -513 595 0 
x -255 -588 -52 0 
x 505 -894 901 0 
x 727 856 -419 0 
x 876 -292 410 0 
x 567 373 451 0 
x -652 125 -221 0 
x 593 -563 -887 0 
x 278 602 -145 0 
x -991 -353 -34 0 
x -278 280 -822 0 
x 723 971 542 0 
x -443 52 -224 0 
x -22 288 114 0 
x -391 -518 496 0 
x -873 -240 614 0 
x -705 -632 797 0 
x 186 298 891 0 
x 481 -679 -915 0 
x 173 651 141 0 
x 130 -86 -287 0 
x 193 -541 -788 0 
x -191 885 72 0 
x 715 -489 9 0 
x -215 -963 -262 0 
x 253 -832 23 0 
x 420 15 904 0 
x 540 -208 -962 0 
x 99 663 861 0 
x -812 -193 94 0 
x -212 884 969 0 
x 819 193 -120 0 
x -802 511 714 0 
x 397 501 958 0 
x -791 584 240 0 
x 364 -357 -349 0 
x 495 -247 146 0 
x 13 798 626 0 
x 20 -939 305 0 
x 277 713 -678 0 
x -137 568 -539 0 
x 277 -96 -317 0 
x -657 -70 -122 0 
x -28 81 842 0 
x 348 -229 850 0 
x -150 614 -521 0 
x -728 -863 777 0 
x 162 -496 658 0 
x 596 -675 717 0 
x -291 246 -239 0 
x 232 -582 -91 0 
x 402 -526 -539 0 
x -702 47 285 0 
x -582 -272 637 0 
x 977 705 174 0 
x -564 -170 714 0 
x 396 525 -817 0 
x -197 -424 814 0 
x 364 652 -125 0 
x 944 -218 42 0 
x 435 158 616 0 
x 402 -582 -495 0 
x -528 540 261 0 
x 790 -692 442 0 
x 964 823 -183 0 
x 207 -515 454 0 
x -934 -297 -867 0 
x -54 124 154 0 
x 149 -168 -305 0 
x -305 -322 324 0 
x -903 477 -116 0 
x 182 -360 264 0 
x 944 643 -80 0 
x -227 17 -430 0 
x -246 13 214 0 
x -771 -575 381 0 
x 744 486 -104 0 
x 39 945 427 0 
x -679 -779 -832 0 
x -253 -906 715 0 
x -426 -50 191 0 
x -96 -956 469 0 
x 736 -582 253 0 
x -294 59 -226 0 
x -340 -448 -31 0 
x -89 344 -655 0 
x 290 -786 641 0 
x 491 -354 807 0 
x 463 -819 -98 0 
x -337 713 979 0 
x -663 570 429 0 
x 657 -412 465 0 
x 368 -600 115 0 
x -526 517 -420 0 
x 990 -83 -723 0 
x 198 42 675 0 
x -841 425 -197 0 
x -109 -686 610 0 
x 452 -381 94 0 
x -431 -40 662 0 
x -380 240 -386 0 
x -617 -632 516 0 
x -162 787 -588 0 
x 139 -788 543 0 
x 847 141 -481 0 
x -610 -175 896 0 
x 283 -960 -362 0 
x 488 368 16 0 
x 20 -642 940 0 
x 39 -261 -786 0 
x -140 402 406 0 
x 709 931 948 0 
x -226 -900 -307 0 
x 275 125 -906 0 
x 830 -553 -818 0 
x -798 -188 413 0 
x -285 931 475 0 
x -103 670 -8 0 
x 752 -244 -777 0 
x 665 895 -108 0 
x -948 -562 -423 0 
x 647 243 -4 0 
x -201 729 12 0 
x -579 403 914 0 
x 589 797 -345 0 
x 655 376 118 0 
x 624 293 748 0 
x 988 -261 -425 0 
x -514 -982 -23 0 
x 687 -689 736 0 
x -70 -348 93 0 
x -342 790 293 0 
x -283 84 -214 0 
x 250 866 -543 0 
x 289 -583 -277 0 
x 152 -702 555 0 
x -470 569 -914 0 
x -164 -165 205 0 
x 14 660 -804 0 
x -44 663 913 0 
x -729 30 -925 0 
x 3 -998 296 0 
x 689 -55 -199 0 
x 371 -431 -242 0 
x 759 10 -197 0 
x 73 726 344 0 
x 595 605 -834 0 
x -67 -457 102 0 
x -801 -326 361 0 
x -101 268 476 0 
x -931 -417 641 0 
x 631 563 316 0 
x 584 122 718 0 
x 830 992 -293 0 
x 909 68 -437 0 
x 915 -86 -489 0 
x 797 561 968 0 
x 663 -812 -140 0 
x 799 -963 168 0 
x -33 57 -169 0 
x 952 -892 227 0 
x 634 505 -880 0 
x -849 633 -324 0 
x -38 335 760 0 
x 526 436 -458 0 
x 670 460 800 0 
x -702 -412 600 0 
x -705 615 139 0 
x -482 383 735 0 
x -487 206 -652 0 
x -319 870 -475 0 
x 714 -790 -271 0 
x 230 276 843 0 
x 995 466 451 0 
x 13 695 -95 0 
x 259 -41 -787 0 
x 54 -311 -456 0 
x -666 -274 817 0 
x -624 512 -620 0 
x -552 654 805 0 
x -272 -993 768 0 
x -468 120 -21 0 
x 768 -676 338 0 
x 519 -386 -383 0 
x 110 -542 632 0 
x 623 403 893 0 
x -623 -778 -913 0 
x 52 -709 -693 0 
x 280 903 -980 0 
x -844 -501 172 0 
x 447 128 617 0 
x 155 147 646 0 
x 183 390 499 0 
x -69 347 -22 0 
x 641 -611 315 0 
x -596 147 -308 0 
x -236 840 -995 0 
x -161 389 -225 0 
x 209 974 -495 0 
x -45 462 508 0 
x -404 -851 48 0 
x -766 -926 -223 0 
x 283 -363 -181 0 
x 349 -911 -679 0 
x 422 31 17 0 
x -164 653 918 0 
x 569 379 143 0 
x -274 306 550 0 
x 406 -251 218 0 
x 676 763 -291 0 
x 759 632 -774 0 
x 145 -117 -594 0 
x 832 -814 491 0 
x -125 895 74 0 
x -618 -722 -438 0 
x 429 -595 -901 0 
x 472 -835 396 0 
x -385 314 -936 0 
x 637 32 -635 0 
x -80 157 99 0 
x 782 479 25 0 
x 312 -703 -750 0 
x -354 700 979 0 
x -10 -166 946 0 
x 70 530 -209 0 
x 265 937 -673 0 
x -451 676 449 0 
x 507 134 -169 0 
x 842 -790 151 0 
x -392 -752 297 0 
x -274 650 -845 0 
x 995 676 485 0 
x -366 -250 -295 0 
x -114 -901 609 0 
x -703 545 -165 0 
x -927 121 609 0 
x 996 263 -180 0 
x -625 61 378 0 
x -36 578 -327 0 
x 878 605 -967 0 
x 698 988 -120 0 
x 892 -219 -479 0 
x 278 662 -772 0 
x 299 -377 22 0 
x -104 867 -431 0 
x 40 -1 -453 0 
x 205 159 667 0 
x 292 -998 -176 0 
x -782 300 232 0 
x -8 -530 905 0 
x 659 170 -479 0 
x 454 -804 325 0 
x -950 -454 209 0 
x 416 -785 78 0 
x -633 -298 638 0 
x -961 763 422 0 
x -294 930 391 0 
x -830 -356 855 0 
x 391 -757 -495 0 
x -783 340 312 0 
x -569 671 -624 0 
x -289 -227 345 0 
x 413 -794 86 0 
x 381 651 -233 0 
x 437 456 -34 0 
x -723 -873 -518 0 
x -936 421 -119 0 
x 35 -179 -868 0 
x 246 -107 778 0 
x 485 556 246 0 
x -559 -333 -73 0 
x 838 -110 -356 0 
x 149 174 -615 0 
x -991 972 876 0 
x -137 148 -727 0 
x -317 -565 -4 0 
x 930 817 -776 0 
x 605 807 88 0 
x -676 594 -774 0 
x -229 -991 -34 0 
x 413 -969 -631 0 
x -821 456 -217 0 
x 459 -735 449 0 
x -302 -524 170 0 
x 793 -895 -289 0 
x -483 -735 20 0 
x -730 741 -45 0 
x -17 -96 862 0 
x -268 -393 790 0 
x 41 582 -795 0 
x 70 406 58 0 
x 892 -597 317 0 
x 703 -858 -712 0 
x 39 -106 -605 0 
x 649 467 950 0 
x -825 247 -720 0 
x 702 895 -306 0 
x 743 672 717 0 
x -718 -323 119 0 
x 661 -954 574 0 
x 522 -846 -350 0 
x 862 -75 -43 0 
x 459 -131 497 0 
x -747 -883 158 0 
x 952 -260 -850 0 
x 683 253 354 0 
x -272 -963 -386 0 
x 729 898 360 0 
x 341 319 589 0 
x 316 943 -858 0 
x -981 -210 307 0 
x -377 412 -556 0 
x 537 553 -446 0 
x 109 -307 742 0 
x 54 788 -601 0 
x 649 -142 673 0 
x -925 -933 -744 0 
x 701 -379 -852 0 
x -755 463 -544 0 
x 956 -944 -811 0 
x -376 -834 -893 0 
x -696 -976 239 0 
x -671 272 -459 0 
x -439 -580 926 0 
x 129 853 -862 0 
x 5 432 -20 0 
x 639 -374 -641 0 
x 339 842 527 0 
x -899 -456 805 0 
x -150 549 217 0 
x -686 695 252 0 
x 643 211 626 0 
x 481 -930 -935 0 
x -210 865 51 0 
x 646 696 719 0 
x -233 330 -677 0 
x -171 -196 -736 0 
x -519 -122 -352 0 
x 96 -291 388 0 
x 61 41 169 0 
x 865 106 -813 0 
x 911 436 157 0 
x -370 972 36 0 
x -121 -799 342 0 
x -464 556 504 0 
x -486 -634 -615 0 
x 998 468 -509 0 
x 176 22 962 0 
x 299 848 68 0 
x -512 386 834 0 
x 117 979 768 0 
x -781 311 -887 0 
x 501 -288 -789 0 
x 898 745 -117 0 
x 809 -456 -831 0 
x -865 -725 64 0 
x 50 42 -565 0 
x 588 544 -768 0 
x -865 660 -804 0 
x 841 -35 18 0 
x 705 -815 -708 0 
x 852 534 -365 0 
x -156 -138 215 0 
x 996 656 -22 0 
x 817 -907 975 0 
x -49 511 -679 0 
x -115 947 -308 0 
x -5 -621 218 0 
x -365 -406 787 0 
x 917 -601 799 0 
x -692 -468 -395 0 
x -554 898 581 0 
x -547 -798 603 0 
x -401 716 768 0 
x 600 -207 17 0 
x 649 626 166 0 
x -559 822 474 0 
x 596 -908 -865 0 
x -387 -599 728 0 
x -50 156 543 0 
x -537 -92 596 0 
x 852 -369 -835 0 
x -955 -544 -29 0 
x -814 -331 -629 0 
x 384 257 742 0 
x -899 689 -986 0 
x -390 261 -12 0 
x -738 369 242 0 
x -721 778 -968 0 
x -778 523 -527 0 
x -141 -546 502 0 
x -716 -154 -870 0 
x -470 -435 768 0 
x -351 380 -391 0 
x -1 -595 860 0 
x 804 594 753 0 
x 67 -625 -265 0 
x 562 498 -944 0 
x 211 -817 195 0 
x -121 -738 893 0 
x 640 -845 563 0 
x 512 841 860 0 
x -512 110 556 0 
x 566 677 -959 0 
x 81 -941 -69 0 
x 882 566 596 0 
x 770 -641 -419 0 
x 787 297 270 0 
x 479 -564 -146 0 
x 638 -274 -557 0 
x 421 -447 176 0 
x -672 -617 351 0 
x 166 -373 -660 0 
x -699 -221 485 0 
x 241 -499 934 0 
x -814 -320 485 0 
x 412 -939 494 0 
x 755 224 849 0 
x 114 -81 117 0 
x 817 101 887 0 
x -110 777 -762 0 
x 991 -609 599 0 
x -420 604 -391 0 
x 465 -587 -451 0 
x 554 80 -769 0 
x -388 487 -584 0 
x 797 288 -651 0 
x 906 -815 -510 0 
x 531 -870 73 0 
x 452 -664 -575 0 
x 994 563 -430 0 
x 714 -1 462 0 
x 338 859 895 0 
x -925 71 620 0 
x -36 -455 -49 0 
x -267 588 -196 0 
x -291 650 -328 0 
x 28 -169 820 0 
x 613 -491 -101 0 
x -815 -475 -371 0 
x 65 -80 876 0 
x -724 206 -649 0 
x 693 401 -99 0 
x -885 598 40 0 
x -612 896 71 0 
x -392 396 -877 0 
x 149 -971 64 0 
x 381 -338 -205 0 
x -788 -207 -41 0 
x -577 -883 710 0 
x 633 -93 934 0 
x 513 510 295 0 
x 150 -101 79 0 
x 430 208 -298 0 
x 340 220 803 0 
x -399 477 -834 0 
x 494 -391 530 0 
x -389 -194 -867 0 
x 387 814 -339 0 
x -440 -593 -186 0 
x 577 425 356 0 
x -20 452 524 0 
x -264 -797 -810 0 
x -131 -230 -864 0 
x -452 -87 -667 0 
x 761 -859 -720 0 
x -453 -961 44 0 
x 915 -186 251 0 
x 634 224 919 0 
x 301 667 -239 0 
x 310 327 829 0 
x 503 -622 618 0 
x 591 20 317 0 
x -487 349 -278 0 
x -718 408 -745 0 
x 741 270 177 0 
x 832 -837 -198 0 
x 86 -575 395 0 
x -901 -980 964 0 
x 756 -678 769 0 
x 639 577 -67 0 
x 518 -741 -620 0 
x -114 -64 491 0 
x -43 -166 785 0 
x 67 959 840 0 
x 759 -48 -962 0 
x -46 -93 -757 0 
x 44 246 -193 0 
x 918 314 -998 0 
x -826 -603 -196 0 
x 880 914 717 0 
x -895 -20 149 0 
x -864 -101 202 0 
x 276 838 -50 0 
x 769 -724 669 0 
x 274 820 998 0 
x -175 -80 -87 0 
x -252 -309 804 0 
x -512 -508 -118 0 
x -432 -680 -615 0 
x -367 -926 -164 0 
x 892 292 -595 0 
x 104 -176 110 0 
x 123 -61 -894 0 
x 26 416 214 0 
x 841 63 502 0 
x 993 -50 -677 0 
x 962 -857 936 0 
x 370 619 -483 0 
x 257 121 989 0 
x -724 -408 -861 0 
x -436 223 839 0 
x 796 -590 -538 0 
x -76 954 454 0 
x -217 -235 55 0 
x -204 -664 -618 0 
x 834 -422 826 0 
x -979 -819 736 0 
x -480 -103 583 0 
x -825 225 913 0 
x -593 399 886 0 
x 437 567 774 0 
x -868 -474 -667 0 
x 151 -718 -997 0 
x 778 529 -621 0 
x -79 751 -988 0 
x 170 -812 -859 0 
x -914 804 -663 0 
x -6 236 555 0 
x 911 619 -5 0 
x 300 779 -818 0 
x -710 813 746 0 
x 728 -699 203 0 
x 380 595 -657 0 
x -275 -733 -463 0 
x -67 61 456 0 
x 527 441 999 0 
x -687 788 -794 0 
x 981 361 -884 0 
x -154 933 845 0 
x 345 -256 351 0 
x -619 -338 -650 0 
x -324 332 773 0 
x 745 830 -991 0 
x 111 -225 888 0 
x -72 -250 258 0 
x -181 38 644 0 
x -235 -32 -642 0 
x 10 693 101 0 
x 375 749 -715 0 
x 371 -256 -970 0 
x -348 -948 -232 0 
x -642 273 735 0 
x -400 -468 -129 0 
x -920 -337 -234 0 
x 704 -908 335 0 
x -535 -579 -346 0 
x 715 -90 768 0 
x 998 -889 783 0 
x 437 794 -993 0 
x -709 -185 -131 0 
x 815 188 751 0 
x -901 -74 -600 0 
x -717 -450 -584 0 
x -301 -677 -203 0 
x -992 810 -36 0 
x -121 547 -603 0 
x 986 875 -390 0 
x 77 -500 60 0 
x 751 556 -284 0 
x 261 -322 183 0 
x -208 -469 -902 0 
x -657 283 -189 0 
x 424 819 -548 0 
x -998 -179 365 0 
x 870 -972 -934 0 
x -565 -868 107 0 
x 488 867 583 0 
x 327 919 -690 0 
x 27 962 688 0 
x 518 -991 -19 0 
x 746 186 113 0 
x 76 -178 -949 0 
