p cnf 1000 300
x -803 895 -968 0 
x 43 -186 506 0 
x -100 609 989 0 
x 208 -389 421 0 
x 836 588 265 0 
x 84 545 842 0 
x -641 -850 228 0 
x 853 805 -307 0 
x 247 -574 -879 0 
x 953 671 645 0 
x -754 -607 962 0 
x 296 -303 59 0 
x -59 478 509 0 
x -386 -771 -306 0 
x 275 741 585 0 
x 661 823 173 0 
x 737 -181 -724 0 
x 525 -628 -383 0 
x -824 894 -794 0 
x 284 -377 -157 0 
x 693 365 379 0 
x -928 -507 66 0 
x -152 986 -394 0 
x 889 310 -693 0 
x 326 -412 -410 0 
x -191 383 950 0 
x 433 -112 -844 0 
x 136 66 -306 0 
x 983 -580 -460 0 
x 722 -806 705 0 
x -466 -443 781 0 
x -876 -293 228 0 
x -834 -515 661 0 
x 107 108 920 0 
x 89 -970 -786 0 
x -115 -681 675 0 
x 377 -119 936 0 
x -497 -303 -365 0 
x -825 831 -40 0 
x 467 -244 953 0 
x -297 744 -627 0 
x -813 215 554 0 
x 329 11 318 0 
x -141 685 468 0 
x -813 899 -62 0 
x 522 64 -820 0 
x -172 -948 -514 0 
x 708 142 648 0 
x -779 161 281 0 
x -911 958 -14 0 
x 950 -879 -756 0 
x 581 633 -599 0 
x 188 409 905 0 
x 180 -292 320 0 
x -756 5 -343 0 
x 266 -37 -490 0 
x 485 -918 -632 0 
x -465 -70 413 0 
x 275 -330 915 0 
x -250 -12 -496 0 
x -161 598 -521 0 
x -713 249 672 0 
x -273 -1 210 0 
x -937 -197 -392 0 
x 731 287 -628 0 
x -234 -832 534 0 
x -679 -77 788 0 
x 118 400 741 0 
x -401 -665 -508 0 
x -633 -807 990 0 
x 315 953 539 0 
x -308 -127 960 0 
x -35 -370 251 0 
x -202 64 536 0 
x 265 -460 357 0 
x 571 379 -314 0 
x -450 -492 272 0 
x 516 -147 -271 0 
x -707 -667 734 0 
x -799 -147 178 0 
x -985 476 -256 0 
x 531 959 -310 0 
x 520 698 -214 0 
x 498 227 93 0 
x -877 -253 557 0 
x 295 -981 156 0 
x -508 442 404 0 
x 137 53 475 0 
x 659 37 -193 0 
x -420 -610 140 0 
x -32 -426 -192 0 
x 458 -64 359 0 
x 774 -195 231 0 
x 668 -186 840 0 
x -650 269 524 0 
x -663 -788 517 0 
x 849 336 538 0 
x -10 -59 -355 0 
x -670 827 805 0 
x -214 535 -626 0 
x 845 954 738 0 
x 54 339 373 0 
