p cnf 1000 400
x -543 253 -575 0 
x -443 -410 -329 0 
x -334 -914 -950 0 
x -939 352 -766 0 
x -131 294 -370 0 
x 896 -490 85 0 
x -800 -726 -305 0 
x -976 813 -30 0 
x -860 -556 -834 0 
x 314 400 -229 0 
x -816 -230 -210 0 
x -380 41 225 0 
x -670 893 -772 0 
x -784 -824 -703 0 
x -604 282 641 0 
x -20 396 613 0 
x 947 -573 -857 0 
x 757 -344 307 0 
x -841 694 -509 0 
x -796 -716 684 0 
x -873 -455 93 0 
x -656 413 910 0 
x -997 -744 -501 0 
x -133 110 166 0 
x -216 -19 791 0 
x 805 451 -276 0 
x 743 -169 22 0 
x 35 -750 -563 0 
x 38 568 316 0 
x -643 -810 -699 0 
x -620 -280 -819 0 
x -376 576 524 0 
x -998 451 917 0 
x -862 -539 -350 0 
x -839 293 498 0 
x -263 682 456 0 
x 215 -551 -707 0 
x -928 133 506 0 
x -623 902 -774 0 
x 15 -113 382 0 
x -324 -84 871 0 
x 638 -110 -225 0 
x -756 538 -8 0 
x 149 845 -451 0 
x -531 -292 -885 0 
x 942 885 -679 0 
x -205 969 -808 0 
x 529 -926 -383 0 
x 170 -610 -333 0 
x -542 572 174 0 
x 794 236 828 0 
x -787 144 785 0 
x -197 -624 128 0 
x 664 -583 304 0 
x -257 815 898 0 
x 434 836 938 0 
x -936 -313 410 0 
x -486 -596 -490 0 
x 32 175 -348 0 
x 878 928 184 0 
x 456 731 -303 0 
x 470 476 47 0 
x 339 -285 -809 0 
x -20 -29 -952 0 
x -495 549 708 0 
x 507 908 -248 0 
x -768 389 928 0 
x -221 -543 -741 0 
x -837 856 898 0 
x -359 313 611 0 
x -272 205 -804 0 
x 142 797 -625 0 
x -704 -451 161 0 
x 381 -54 113 0 
x -777 239 975 0 
x 234 850 73 0 
x 657 -464 -791 0 
x -587 -667 892 0 
x 605 -964 -369 0 
x -176 -762 464 0 
x -714 -782 -621 0 
x 355 -565 -336 0 
x -225 -489 685 0 
x -966 136 907 0 
x 795 -352 -510 0 
x -283 87 -332 0 
x -302 -567 177 0 
x 540 553 902 0 
x -915 17 -67 0 
x -223 708 806 0 
x 676 -215 389 0 
x 373 -809 -174 0 
x 343 540 999 0 
x 319 525 -876 0 
x -711 -491 808 0 
x -311 -706 -262 0 
x 766 848 379 0 
x -609 95 -43 0 
x 981 271 334 0 
x 760 -4 -164 0 
x -797 -840 -855 0 
x -475 735 -774 0 
x -859 728 63 0 
x 473 -651 542 0 
x 729 153 -492 0 
x 623 631 998 0 
x -301 169 -552 0 
x -572 -78 -651 0 
x -285 470 430 0 
x 605 565 760 0 
x 350 -758 -400 0 
x 143 170 -749 0 
x -458 472 -627 0 
x -379 -658 562 0 
x -406 532 -642 0 
x -909 -537 -70 0 
x -790 633 -227 0 
x -504 -115 10 0 
x 918 878 -350 0 
x -240 499 -34 0 
x -678 480 304 0 
x -944 393 -581 0 
x -368 -152 843 0 
x 244 -599 -79 0 
x -789 726 594 0 
x -201 -169 -658 0 
x -502 845 -65 0 
x -107 751 -920 0 
x -793 411 894 0 
x -533 17 186 0 
x -145 856 -312 0 
x 713 34 -507 0 
x 416 165 -462 0 
x -974 -948 -183 0 
x -723 347 -205 0 
x -749 -6 311 0 
x -136 -231 677 0 
x -271 -375 -281 0 
x -663 874 -862 0 
x -268 951 360 0 
x 730 -19 -800 0 
x -74 703 288 0 
x -475 -658 -958 0 
x 702 -410 967 0 
x -446 -885 627 0 
x 613 893 716 0 
x -352 935 -99 0 
x 778 597 658 0 
x -115 -44 -728 0 
x 911 -214 452 0 
x -395 -577 -138 0 
x -84 179 26 0 
x 181 -41 1 0 
x -852 -370 -243 0 
x -469 972 71 0 
x 647 965 635 0 
x 673 -129 -937 0 
x 241 -247 670 0 
x 195 -536 739 0 
x 959 -24 -851 0 
x -675 -72 -393 0 
x 731 257 -874 0 
x -693 -560 -590 0 
x -95 236 344 0 
x 395 518 437 0 
x -602 966 -582 0 
x -280 -611 -487 0 
x -235 -99 -865 0 
x 122 -460 482 0 
x 188 144 500 0 
x 228 -812 -758 0 
x 496 -584 609 0 
x -191 456 -920 0 
x -674 -938 -300 0 
x -16 -221 311 0 
x -389 995 607 0 
x -619 67 524 0 
x -92 59 74 0 
x 492 -712 -446 0 
x -598 426 60 0 
x 383 170 -7 0 
x 860 -223 264 0 
x 553 738 822 0 
x -953 -754 -282 0 
x -87 -875 467 0 
x -277 469 -809 0 
x -462 -978 388 0 
x -246 -696 17 0 
x -721 -439 696 0 
x -133 505 -888 0 
x -434 746 995 0 
x 142 339 419 0 
x 219 -215 -577 0 
x -21 762 -228 0 
x 261 -898 -175 0 
x 865 968 -309 0 
x -203 176 -432 0 
x 198 -578 -258 0 
x -660 -638 -878 0 
x 443 521 -661 0 
x -148 -286 162 0 
x -526 -640 -370 0 
x 724 380 522 0 
x -915 520 394 0 
x 171 -21 -688 0 
x -341 109 170 0 
x 606 -931 -596 0 
x -177 94 -76 0 
x -450 -443 -341 0 
x 590 225 972 0 
x 768 921 243 0 
x -49 86 535 0 
x -507 -655 583 0 
x 86 214 -184 0 
x 974 -263 -106 0 
x 692 10 -732 0 
x -425 -807 -552 0 
x 304 42 -761 0 
x 471 536 834 0 
x 20 294 -551 0 
