p cnf 1000 700
x -501 637 -888 0 
x -297 -515 480 0 
x 450 899 -643 0 
x 977 -97 466 0 
x 266 -822 -844 0 
x -58 130 -171 0 
x -850 539 -59 0 
x -239 -767 331 0 
x 384 -142 65 0 
x 795 -300 -366 0 
x -89 -284 -570 0 
x 657 -624 -793 0 
x 670 60 -802 0 
x -955 724 -932 0 
x -785 -971 241 0 
x -584 -487 279 0 
x 462 514 685 0 
x -74 -701 983 0 
x 906 580 -956 0 
x -592 676 -712 0 
x 205 507 -175 0 
x 660 564 593 0 
x -816 847 722 0 
x 353 -916 -795 0 
x 256 -603 -123 0 
x -309 581 -366 0 
x 824 473 662 0 
x 500 -232 298 0 
x -802 -524 437 0 
x -496 -128 -742 0 
x 403 379 999 0 
x 270 842 -1000 0 
x -54 27 -897 0 
x 250 539 -495 0 
x 11 437 -287 0 
x -634 -528 -932 0 
x -768 918 696 0 
x 618 359 6 0 
x -463 -876 749 0 
x 707 -439 299 0 
x -921 -826 184 0 
x -205 -716 791 0 
x -147 676 -395 0 
x 804 -660 -936 0 
x 251 -190 143 0 
x -415 321 249 0 
x -618 37 -30 0 
x -416 309 810 0 
x -129 258 -844 0 
x -93 -488 -338 0 
x -350 908 84 0 
x 886 -50 -873 0 
x -349 -486 -979 0 
x 835 700 -204 0 
x -466 -775 -768 0 
x 897 58 435 0 
x 805 -30 12 0 
x 815 -585 704 0 
x -154 -61 552 0 
x -502 -127 -712 0 
x 362 437 947 0 
x 911 -936 -598 0 
x 998 106 -737 0 
x 347 742 596 0 
x 222 356 771 0 
x 511 799 650 0 
x -569 248 729 0 
x -853 -277 347 0 
x -274 56 -641 0 
x 506 -906 898 0 
x 451 437 35 0 
x -548 560 191 0 
x -37 -735 752 0 
x 935 567 538 0 
x 97 -816 460 0 
x 986 -312 748 0 
x -567 169 -984 0 
x 376 866 -178 0 
x 507 -782 -430 0 
x -575 493 -107 0 
x -485 409 -227 0 
x -481 -193 -540 0 
x -584 -487 -807 0 
x -716 822 -228 0 
x -316 48 -340 0 
x -294 908 841 0 
x -59 309 993 0 
x -238 -278 -328 0 
x -259 -454 -884 0 
x -835 -817 368 0 
x 207 -745 -610 0 
x 770 684 873 0 
x 423 493 312 0 
x -258 305 646 0 
x -367 -521 699 0 
x -793 -740 401 0 
x 729 -179 -240 0 
x 63 739 161 0 
x 678 -908 802 0 
x 759 657 789 0 
x 694 964 309 0 
x 494 -794 302 0 
x 384 -394 814 0 
x 506 -719 -836 0 
x -573 284 -107 0 
x 161 -191 12 0 
x -881 -837 -245 0 
x -51 772 75 0 
x 821 -533 744 0 
x -235 -221 953 0 
x 11 -471 158 0 
x -279 765 721 0 
x 434 429 -548 0 
x 770 915 -496 0 
x -748 -695 -300 0 
x 304 766 298 0 
x -648 -364 183 0 
x 117 -494 746 0 
x 613 -310 -325 0 
x 921 430 913 0 
x -21 251 852 0 
x -754 -136 -906 0 
x 140 379 139 0 
x -624 989 -849 0 
x -349 985 -918 0 
x -168 -802 -981 0 
x -645 -235 863 0 
x 174 993 645 0 
x -215 -481 939 0 
x 404 -121 -564 0 
x -159 695 -152 0 
x 239 -236 792 0 
x -585 215 769 0 
x -33 874 524 0 
x 858 -528 -992 0 
x 872 -734 -164 0 
x 458 582 581 0 
x 80 -579 361 0 
x 608 -810 -943 0 
x 712 969 406 0 
x 455 -180 -667 0 
x -622 -769 -595 0 
x 502 956 430 0 
x -509 803 -854 0 
x -435 282 325 0 
x -671 -716 -892 0 
x -898 62 -197 0 
x 851 -334 513 0 
x -465 748 -741 0 
x 966 -2 -31 0 
x -559 -173 -470 0 
x 792 -217 -815 0 
x -626 961 11 0 
x -843 -229 984 0 
x 276 122 510 0 
x -644 919 811 0 
x 719 -34 -455 0 
x -662 720 129 0 
x 633 984 820 0 
x 94 139 34 0 
x -980 -388 -31 0 
x -309 -395 275 0 
x -1 126 -473 0 
x 859 -767 88 0 
x -672 183 -478 0 
x -709 862 -467 0 
x 246 514 -812 0 
x 819 840 894 0 
x -777 -746 -695 0 
x -228 -338 86 0 
x -179 -557 294 0 
x 448 592 526 0 
x -134 250 -918 0 
x 493 -325 -978 0 
x 855 -71 610 0 
x -819 -12 -143 0 
x 354 -570 -418 0 
x -610 14 -446 0 
x -511 -639 -171 0 
x 346 -549 526 0 
x -326 -109 598 0 
x -242 840 604 0 
x -893 -182 508 0 
x 364 57 888 0 
x -305 -267 -918 0 
x 339 834 -261 0 
x 853 657 -394 0 
x 549 683 140 0 
x 593 -659 -14 0 
x 564 -433 100 0 
x -822 757 -452 0 
x -620 648 -349 0 
x 239 -274 414 0 
x -621 -681 -491 0 
x 104 916 690 0 
x -377 -425 253 0 
x -452 -433 -865 0 
x -143 -151 -343 0 
x 77 -867 815 0 
x -213 784 25 0 
x 966 -353 194 0 
x 500 -704 880 0 
x 964 161 834 0 
x 346 -217 -905 0 
x 281 -950 -747 0 
x -927 769 -163 0 
x 9 712 893 0 
x -777 212 968 0 
x 146 -38 659 0 
x 262 176 192 0 
x -778 -287 431 0 
x 725 -753 721 0 
x -815 -749 -553 0 
x 50 178 -74 0 
x -59 -552 681 0 
x 354 715 -40 0 
x -99 -60 -423 0 
x 750 -447 998 0 
x -718 -824 -574 0 
x 950 -706 -70 0 
x -315 148 -391 0 
x 988 -601 -696 0 
x 435 -279 564 0 
x 248 592 737 0 
x -573 158 -270 0 
x -201 -746 -552 0 
x 832 -786 -669 0 
x -930 -47 -441 0 
x 298 598 930 0 
x -601 -484 784 0 
x -682 -488 722 0 
x 822 -357 98 0 
x -859 -858 967 0 
x 165 585 59 0 
x -855 -312 -433 0 
x -947 -171 -955 0 
x -535 -856 -780 0 
x -557 505 840 0 
x -438 767 498 0 
x -179 -507 -169 0 
x -663 630 -436 0 
x -187 -833 492 0 
x 373 -826 916 0 
x 452 210 -383 0 
x 222 -282 -51 0 
x 998 840 -358 0 
x -400 444 141 0 
x -470 729 -836 0 
x -131 451 880 0 
x -457 -297 242 0 
x -987 -941 -313 0 
x -818 -959 313 0 
x 145 290 -983 0 
x 513 -783 223 0 
x 407 -130 167 0 
x -507 -828 -170 0 
x -754 561 -303 0 
x -707 929 209 0 
x 356 -982 327 0 
x 24 -810 -383 0 
x -574 862 -698 0 
x 187 -719 -532 0 
x -935 -934 -458 0 
x 578 156 -555 0 
x -213 -629 -437 0 
x 427 -148 372 0 
x -535 -920 -781 0 
x 562 -887 -953 0 
x -554 -756 347 0 
x 719 -594 -255 0 
x 163 -398 155 0 
x -644 329 -823 0 
x 127 -279 -334 0 
x 189 444 -627 0 
x -106 822 322 0 
x 529 -792 246 0 
x -840 -657 -842 0 
x 672 469 -559 0 
x 178 -122 -558 0 
x -24 -904 -648 0 
x -687 410 900 0 
x 272 750 316 0 
x 568 21 -96 0 
x -324 485 -40 0 
x -901 486 -671 0 
x 701 -627 -905 0 
x -145 348 495 0 
x -23 322 -747 0 
x -860 -429 769 0 
x -877 -63 -556 0 
x 737 118 29 0 
x -643 126 337 0 
x 528 603 -25 0 
x -469 716 -985 0 
x -750 79 281 0 
x 528 -869 449 0 
x 278 603 815 0 
x -806 111 -70 0 
x -360 -907 479 0 
x -134 36 657 0 
x 314 -715 -891 0 
x -23 401 82 0 
x 960 972 -638 0 
x -842 -408 997 0 
x -378 612 279 0 
x -606 559 -920 0 
x -552 478 -836 0 
x 759 898 -399 0 
x 687 -418 996 0 
x -403 -366 -348 0 
x 243 380 -100 0 
x -166 -132 552 0 
x -562 -664 -665 0 
x -460 -531 -822 0 
x 47 689 180 0 
x 978 361 435 0 
x 131 -446 -337 0 
x 14 -700 -965 0 
x -958 660 255 0 
x 259 -168 -695 0 
x 365 135 -940 0 
x -985 -120 -71 0 
x 11 -865 985 0 
x -82 525 -943 0 
x 917 25 672 0 
x 97 764 760 0 
x 333 617 119 0 
x -656 721 -184 0 
x -899 847 -82 0 
x -752 983 -398 0 
x -287 -765 678 0 
x -458 731 -38 0 
x -576 -319 96 0 
x 965 -574 740 0 
x -337 773 -740 0 
x 571 -782 732 0 
x -195 381 32 0 
x -15 942 572 0 
x -22 454 202 0 
x -454 -539 -825 0 
x 212 393 -519 0 
x 816 463 -737 0 
x -699 940 -892 0 
x 436 -513 211 0 
x 955 -68 -552 0 
x 137 -480 415 0 
x -105 54 647 0 
x -429 769 -17 0 
x -802 -624 -595 0 
x 652 709 432 0 
x -596 -139 804 0 
x 857 982 -916 0 
x -269 257 -518 0 
x 298 -96 -40 0 
x -265 687 580 0 
x -697 872 139 0 
x -544 -292 -800 0 
x -104 257 -990 0 
x -128 -808 951 0 
x -632 -215 786 0 
x -21 -937 -540 0 
x -512 990 -636 0 
x 647 -171 525 0 
x -801 -162 -431 0 
x 96 779 746 0 
x -210 -244 -108 0 
x 654 -818 -53 0 
x 437 -66 799 0 
x 819 981 270 0 
x -926 924 966 0 
x -181 636 -901 0 
x -605 822 878 0 
x 326 215 -698 0 
x 623 483 -450 0 
x 372 379 -750 0 
x -161 947 713 0 
x 263 -268 626 0 
x -254 -923 607 0 
x 683 864 762 0 
x -19 574 -608 0 
x 953 -862 -853 0 
x 621 220 681 0 
x -313 316 62 0 
x 242 -613 486 0 
x 584 832 -783 0 
x -173 -104 -969 0 
x 910 -956 247 0 
x -457 -700 101 0 
x -189 560 -611 0 
x -451 -843 291 0 
x 996 -618 297 0 
x 275 -684 782 0 
x 161 -10 -46 0 
x -380 -141 -690 0 
x -377 488 285 0 
x -213 -809 714 0 
x 794 -594 -144 0 
x 367 926 -931 0 
x -797 278 -865 0 
x 228 -941 203 0 
x 30 123 907 0 
x -809 -185 -469 0 
x -429 305 285 0 
x -526 -464 374 0 
x -942 -472 -995 0 
x -451 503 680 0 
x 307 832 598 0 
x 385 -200 -676 0 
x 655 -676 843 0 
x 269 335 270 0 
x 761 -830 507 0 
x 77 -5 555 0 
x -332 98 -97 0 
x 351 -679 143 0 
x 898 -987 -740 0 
x -120 -931 -751 0 
x -5 503 37 0 
x -714 806 -26 0 
x 133 -268 -530 0 
x 785 529 -18 0 
x 311 553 -581 0 
x -267 665 691 0 
x 432 754 916 0 
x 680 40 -29 0 
x 926 429 610 0 
x 969 467 286 0 
x -929 888 -328 0 
x -288 -382 333 0 
x -486 -519 253 0 
x -4 -465 520 0 
x -662 397 359 0 
x 564 -481 -847 0 
x 952 56 621 0 
x -774 152 205 0 
x -785 -517 -990 0 
x 991 -118 -625 0 
x 248 885 301 0 
x 294 -402 -307 0 
x 243 962 -8 0 
x 562 663 149 0 
x -62 168 -946 0 
x 726 -487 54 0 
x 587 844 -780 0 
x -808 947 114 0 
x 467 815 -98 0 
x -88 -768 -611 0 
x 691 -466 -755 0 
x 116 -847 -806 0 
x 276 -342 -542 0 
x -169 -286 755 0 
x -631 807 -637 0 
x -379 908 841 0 
x 411 936 920 0 
x -661 473 -875 0 
x 781 -455 -201 0 
x -951 457 -989 0 
x 767 539 722 0 
x 337 934 457 0 
x 968 832 293 0 
x 215 -755 638 0 
x -390 -236 237 0 
x -960 864 981 0 
x 644 -303 -152 0 
x -363 -337 161 0 
x 837 139 795 0 
x -94 861 -216 0 
x -769 -203 346 0 
x -614 -873 150 0 
x 940 -62 540 0 
x 613 68 -484 0 
x 14 -655 -196 0 
x -128 6 48 0 
x 405 763 -660 0 
x -968 -779 -203 0 
x 320 563 -870 0 
x -501 -745 466 0 
x -489 -403 -318 0 
x -134 88 -832 0 
x 271 62 -346 0 
x 78 -528 740 0 
x -403 -199 724 0 
x -129 784 756 0 
x -562 837 -444 0 
x 730 -452 -249 0 
x -354 973 313 0 
x -878 -311 411 0 
x 976 259 -341 0 
x 737 -493 595 0 
x 92 -573 -234 0 
x -30 628 670 0 
x 170 -439 437 0 
x 150 123 316 0 
x 19 614 -772 0 
x 297 -824 -537 0 
x 972 307 -421 0 
x 523 989 -843 0 
x -583 273 404 0 
x -325 789 -421 0 
x -617 490 -411 0 
x -31 -780 -250 0 
x 424 391 -377 0 
x 294 955 -934 0 
x -672 -187 -635 0 
x 443 -163 -136 0 
x -24 258 -531 0 
x -827 -697 728 0 
x -942 778 -194 0 
x 25 501 -420 0 
x -882 -450 779 0 
x 688 274 -936 0 
x 836 525 77 0 
x 828 -673 121 0 
x -139 -721 -265 0 
x -199 -772 135 0 
x 788 798 -251 0 
x -56 -812 -65 0 
x 808 726 828 0 
x -889 -178 424 0 
x 157 152 856 0 
x 344 -450 -591 0 
x -409 -38 -794 0 
x 137 125 -157 0 
x 540 902 451 0 
x 697 655 412 0 
x 216 -989 995 0 
x 452 -818 -920 0 
x -277 870 164 0 
x 460 921 -267 0 
x -18 615 -790 0 
x -623 -597 929 0 
x 668 216 -167 0 
x 149 71 25 0 
x -369 705 -24 0 
x 759 694 -822 0 
x -830 -210 876 0 
x 211 398 -3 0 
x -217 137 -546 0 
x -413 102 268 0 
x 543 771 554 0 
x 435 -73 -466 0 
x -441 -179 90 0 
x -474 415 541 0 
x 251 -525 -754 0 
x -670 -869 417 0 
x -903 790 473 0 
x 949 788 894 0 
x -62 414 -343 0 
x -800 -534 632 0 
x -736 -696 -463 0 
x -555 -928 -466 0 
x 57 343 199 0 
x 322 507 -974 0 
x -488 -142 -353 0 
x -715 435 -83 0 
x 656 -631 -667 0 
x -140 631 -385 0 
x 998 -506 394 0 
x 407 617 73 0 
x -239 620 818 0 
x 65 -927 912 0 
x -151 -566 203 0 
x -597 226 803 0 
x 934 133 634 0 
x -461 -428 341 0 
x 70 62 735 0 
x -741 138 846 0 
x -438 343 803 0 
x -687 934 753 0 
x -754 709 -815 0 
x 902 -127 -898 0 
x 707 517 -269 0 
x 904 12 16 0 
x 32 107 -94 0 
x 949 445 213 0 
x -376 -811 -279 0 
x -593 288 -43 0 
x -875 -502 150 0 
x 905 -158 -343 0 
x 986 773 -691 0 
x 928 -281 -805 0 
x 290 822 634 0 
x -105 701 453 0 
x 496 -207 643 0 
x 419 456 141 0 
x 630 750 -272 0 
x 95 201 379 0 
x 108 891 -316 0 
x 395 39 -318 0 
x 627 -962 -528 0 
x 539 975 573 0 
x -49 89 -772 0 
x 287 36 -362 0 
x -37 346 838 0 
x 501 -930 524 0 
x 837 -380 -662 0 
x -993 646 211 0 
x 267 -979 92 0 
x 687 -638 759 0 
x -792 -387 -807 0 
x 317 -256 -867 0 
x 302 -57 291 0 
x -920 -290 -227 0 
x 949 -227 292 0 
x 186 -760 349 0 
x 442 852 -724 0 
x -729 -887 21 0 
