p cnf 1000 300
x -448 -521 323 0 
x -466 207 -234 0 
x 968 612 -681 0 
x 249 694 227 0 
x 388 -488 -454 0 
x 980 -649 639 0 
x -73 390 -343 0 
x -690 -859 -175 0 
x 243 -908 -833 0 
x 690 362 152 0 
x -770 705 -849 0 
x -47 -604 623 0 
x 602 -412 174 0 
x -880 302 -66 0 
x -561 -605 -562 0 
x 957 -621 472 0 
x 180 831 729 0 
x 430 253 586 0 
x -139 203 -718 0 
x -974 903 377 0 
x -803 -140 412 0 
x -263 -630 868 0 
x -316 -600 -678 0 
x -328 501 -151 0 
x -938 -857 638 0 
x -998 595 68 0 
x -255 170 778 0 
x -69 609 -421 0 
x -169 187 844 0 
x -284 450 482 0 
x -469 -665 -843 0 
x 459 43 -976 0 
x 778 -623 -107 0 
x 365 -224 -867 0 
x -41 29 76 0 
x 175 -570 -454 0 
x 830 37 -558 0 
x -602 916 -939 0 
x 266 689 -197 0 
x 447 -958 801 0 
x 67 756 235 0 
x 940 -154 -59 0 
x 479 -881 -776 0 
x -228 -609 467 0 
x 451 -24 -958 0 
x -864 -496 705 0 
x -184 749 956 0 
x 856 356 344 0 
x -346 -451 -316 0 
x 876 214 183 0 
x 268 826 347 0 
x -379 940 143 0 
x 241 -727 -573 0 
x -30 170 420 0 
x 986 767 759 0 
x -287 -9 -79 0 
x 206 201 571 0 
x 641 -278 -461 0 
x 903 -821 586 0 
x 297 966 194 0 
x -885 -981 -42 0 
x 802 231 427 0 
x -679 -370 -617 0 
x 202 -220 -1 0 
x 763 569 -858 0 
x -356 628 837 0 
x -853 -537 -523 0 
x -541 209 336 0 
x -444 -554 952 0 
x 741 119 -34 0 
x -388 126 -201 0 
x -602 983 904 0 
x 140 -918 332 0 
x -150 -81 964 0 
x 298 271 -621 0 
x 336 136 809 0 
x -81 414 -347 0 
x -387 -316 -27 0 
x 517 826 -914 0 
x 65 732 -84 0 
x 295 571 -260 0 
x 407 322 -718 0 
x -704 503 651 0 
x 64 96 618 0 
x -869 -620 781 0 
x -699 -568 -537 0 
x -795 31 382 0 
x 172 673 360 0 
x -755 758 231 0 
x -93 -625 -137 0 
x -469 -10 -71 0 
x -496 807 -301 0 
x 485 726 212 0 
x -513 877 -521 0 
x 52 305 508 0 
x -764 -117 -613 0 
x 65 36 -345 0 
x 629 643 -266 0 
x -81 727 -394 0 
x -512 805 -762 0 
x 259 961 -194 0 
x -341 720 659 0 
x 62 489 -828 0 
x -60 -275 256 0 
x -633 -591 -799 0 
x -315 735 677 0 
x 975 -785 737 0 
x 605 678 409 0 
x 124 482 -919 0 
x -551 119 77 0 
x 858 18 354 0 
x 520 716 -752 0 
x 768 620 -540 0 
x 13 1 74 0 
x 809 56 -176 0 
x 837 -160 -764 0 
x 588 963 682 0 
x -350 -151 62 0 
x -266 913 919 0 
x -130 660 396 0 
x 609 777 -295 0 
x 649 -514 -606 0 
x 106 -980 855 0 
x 344 -101 414 0 
x -636 51 -49 0 
x -625 592 -994 0 
x 53 350 -650 0 
x 135 -702 668 0 
x 846 689 -872 0 
x 741 -203 561 0 
x 275 -592 813 0 
x 221 -834 203 0 
x -329 581 492 0 
x -690 -211 -738 0 
x 381 -555 749 0 
x 294 -853 59 0 
x 146 -552 567 0 
x 682 -808 644 0 
x -229 117 389 0 
x -730 -753 -248 0 
x -509 -960 -952 0 
x 728 -59 -418 0 
x -317 -459 746 0 
x -928 -74 -941 0 
x -50 367 947 0 
x -983 922 -903 0 
x -613 968 184 0 
x -627 149 307 0 
x 144 669 -926 0 
x -532 161 -180 0 
x -905 -176 -249 0 
x 136 268 -461 0 
x -780 -622 937 0 
x -246 -125 -839 0 
x 619 -251 798 0 
x -775 -827 -591 0 
x -459 941 -177 0 
x 869 792 4 0 
x -493 150 -626 0 
