p cnf 1000 300
x -272 255 300 0 
x 441 620 -769 0 
x -977 833 516 0 
x -253 130 -595 0 
x 354 887 988 0 
x 340 535 -715 0 
x -265 331 -687 0 
x 946 -298 402 0 
x -835 587 -609 0 
x 628 -37 -76 0 
x -71 763 213 0 
x 136 -687 979 0 
x 157 952 -705 0 
x 197 -441 -840 0 
x -992 302 -741 0 
x 608 -86 -246 0 
x 82 121 973 0 
x 831 -367 -445 0 
x -379 -389 203 0 
x 405 -937 -409 0 
x 756 906 789 0 
x -482 -446 950 0 
x 884 -935 -714 0 
x -848 914 640 0 
x 430 -59 -733 0 
x -614 307 266 0 
x -537 663 985 0 
x 270 678 -190 0 
x -446 987 1 0 
x 982 -379 -432 0 
x -318 -3 -397 0 
x -743 -991 217 0 
x 865 596 -157 0 
x 208 -270 -753 0 
x -838 409 207 0 
x -646 365 -87 0 
x 445 -668 -462 0 
x -21 -161 -100 0 
