p cnf 1000 300
x 463 -711 545 0 
x -965 729 -410 0 
x 733 987 -636 0 
x -936 647 -489 0 
x -455 -666 -429 0 
x 248 277 808 0 
x -970 41 -730 0 
x 533 538 -306 0 
x 380 -770 -114 0 
x 445 -230 309 0 
x 395 -34 386 0 
x -726 -392 876 0 
x -230 30 748 0 
x -693 131 -736 0 
x 652 623 785 0 
x 21 -864 976 0 
x -446 88 406 0 
x -166 343 150 0 
x 270 -158 -366 0 
x 455 30 424 0 
x 374 701 510 0 
x 869 588 264 0 
x -404 638 608 0 
x 836 246 784 0 
x -36 456 -738 0 
x 612 -37 -71 0 
x 752 -464 -787 0 
x 36 -290 -2 0 
x 646 492 -470 0 
x -768 715 -852 0 
x 343 87 -934 0 
x 124 -357 -440 0 
x 470 945 886 0 
x 125 812 -39 0 
x 363 -385 -708 0 
x -611 264 -737 0 
x -776 -837 215 0 
x -455 -994 -600 0 
x -944 909 -165 0 
x 667 -776 -383 0 
x -478 -165 607 0 
x -150 -647 -916 0 
x -6 -931 -990 0 
x 940 689 15 0 
x -886 461 103 0 
x 535 128 894 0 
x -249 495 -748 0 
x 435 40 -144 0 
x -789 -796 -235 0 
x -177 -666 976 0 
x -107 284 -931 0 
x 741 580 -217 0 
x 593 -12 -875 0 
x -549 -368 -576 0 
x -333 -310 6 0 
x 978 -895 618 0 
x 676 -697 517 0 
x -896 39 186 0 
x -531 653 -285 0 
x 288 -934 172 0 
x -838 -860 794 0 
x -194 -836 607 0 
x -228 489 822 0 
x 646 -326 453 0 
x 874 19 935 0 
x -964 651 -697 0 
x -769 433 -949 0 
x -841 -330 -833 0 
x -581 -350 -18 0 
x 899 826 -174 0 
x -724 562 70 0 
x -464 335 -231 0 
x 935 -222 -296 0 
x -278 446 575 0 
x 291 414 -748 0 
x -429 759 -780 0 
x -353 -396 -915 0 
x 157 320 -500 0 
x 187 133 560 0 
x 14 -790 875 0 
x -640 525 -765 0 
x 421 463 696 0 
x 271 -50 90 0 
x 746 -912 979 0 
x 165 -952 592 0 
x 950 -39 -963 0 
x 886 -768 -600 0 
x 238 -881 -330 0 
x 945 -331 -748 0 
x -550 772 343 0 
x -354 -643 -253 0 
x -21 411 -577 0 
x 623 -325 -333 0 
x 219 278 362 0 
x 2 -957 -126 0 
x 141 -297 647 0 
x 977 429 52 0 
x 194 -504 324 0 
x -866 -378 457 0 
x 856 675 880 0 
x 414 608 53 0 
x -24 20 698 0 
x 196 -242 359 0 
x 398 457 291 0 
x -1000 694 956 0 
x -299 745 161 0 
x -617 -833 -307 0 
x -345 -896 987 0 
x 626 202 -823 0 
x 668 -286 87 0 
x -802 -99 -465 0 
x 245 -691 193 0 
x 342 -328 85 0 
x 974 -323 -691 0 
x -770 -454 319 0 
x -515 957 -344 0 
x 817 415 290 0 
x 848 870 493 0 
x 556 558 133 0 
x -692 -848 629 0 
x 920 314 596 0 
x 184 -928 489 0 
x 188 -974 989 0 
x 926 316 351 0 
x -446 -183 -788 0 
x -66 266 -967 0 
x -355 932 -852 0 
x 599 963 405 0 
x 747 -757 -889 0 
x 584 -745 405 0 
x 364 -853 -602 0 
x -291 -331 485 0 
x -325 330 -422 0 
x -922 -879 413 0 
x 768 -219 181 0 
x 36 -392 830 0 
x 738 -364 -725 0 
x 248 947 652 0 
x -130 -404 -963 0 
x -431 -47 -640 0 
x -316 -891 940 0 
x -435 592 -83 0 
x 225 693 -375 0 
x 400 -399 -79 0 
x -993 -371 -501 0 
x -55 356 986 0 
x -768 522 -56 0 
x -779 644 870 0 
x -64 778 398 0 
x -964 591 862 0 
x 823 564 44 0 
x 312 371 -129 0 
x -489 716 568 0 
x 950 -217 -987 0 
x -365 85 359 0 
x 263 224 -410 0 
x 116 -779 -474 0 
x 85 -325 -774 0 
x 861 368 -987 0 
x 82 -260 574 0 
x 946 34 822 0 
x -910 -482 -590 0 
x -243 -435 604 0 
x -557 862 -674 0 
x 670 -578 887 0 
x 140 530 -920 0 
x -932 -548 -566 0 
x 152 -534 -208 0 
x 295 -542 -662 0 
x 345 -773 250 0 
x 428 -83 -25 0 
x -683 972 -96 0 
x -105 595 -613 0 
x 928 790 -580 0 
x 592 -734 -280 0 
x 877 890 -759 0 
x -180 -811 300 0 
x -110 8 446 0 
x -590 -73 -255 0 
x -563 -117 694 0 
x 315 -190 -177 0 
x -622 -2 139 0 
x 822 516 -267 0 
x -978 596 971 0 
x -153 -246 -919 0 
x 53 809 96 0 
x 154 -100 581 0 
x -642 89 -940 0 
x -332 -835 910 0 
x 410 345 910 0 
x 218 338 948 0 
x -826 -104 300 0 
x 120 993 293 0 
x -912 -521 336 0 
x 695 441 46 0 
x -467 758 -413 0 
x -763 -293 -578 0 
x 807 61 -128 0 
x 282 183 -93 0 
x -604 -882 63 0 
x 790 928 -556 0 
x 856 -613 -651 0 
x 122 -560 -293 0 
