p cnf 1000 700
x 197 744 605 0 
x 238 -388 -852 0 
x -746 208 102 0 
x 567 -809 298 0 
x -764 -813 -737 0 
x -704 267 514 0 
x -569 98 515 0 
x -304 676 325 0 
x -868 75 20 0 
x -281 -732 -574 0 
x 232 -721 162 0 
x 215 -133 -881 0 
x -547 -26 -677 0 
x -611 38 367 0 
x 996 927 604 0 
x 309 44 945 0 
x 106 556 991 0 
x 114 999 56 0 
x -235 359 625 0 
x 123 -203 390 0 
x -367 854 136 0 
x 383 -920 -717 0 
x -289 320 -779 0 
x -825 -442 -735 0 
x -708 -699 -556 0 
x -65 5 590 0 
x 822 -130 -801 0 
x -707 765 -225 0 
x -877 789 187 0 
x 798 -570 596 0 
x -231 -810 -804 0 
x 6 473 -58 0 
x 399 480 415 0 
x -731 -780 -712 0 
x -917 -998 504 0 
x -579 46 -850 0 
x -712 155 163 0 
x -498 100 -647 0 
x 657 84 307 0 
x -52 -623 -690 0 
x 88 -541 -206 0 
x -256 -274 -916 0 
x -423 483 563 0 
x 449 367 -15 0 
x -365 -414 468 0 
x 46 924 453 0 
x 344 -354 114 0 
x -107 -21 -826 0 
x -108 -939 158 0 
x -895 849 614 0 
x 593 79 344 0 
x -748 363 -20 0 
x 483 169 49 0 
x 746 139 405 0 
x 841 955 -50 0 
x -722 868 802 0 
x -568 510 -100 0 
x 336 455 616 0 
x 414 200 -778 0 
x -507 -964 -771 0 
x 261 321 -392 0 
x -509 -910 -506 0 
x -11 622 -176 0 
x -724 -974 897 0 
x 903 -345 226 0 
x -484 -436 954 0 
x 510 -148 -552 0 
x 871 -203 467 0 
x 464 -818 -142 0 
x -595 -696 530 0 
x -728 331 481 0 
x 338 669 420 0 
x -200 574 -447 0 
x 937 -628 983 0 
x 195 -393 -151 0 
x -648 93 555 0 
x 790 232 -411 0 
x 503 -508 -119 0 
x 265 -663 -724 0 
x 912 -419 -888 0 
x 673 -44 -922 0 
x 596 827 918 0 
x 409 -969 -185 0 
x -443 -456 451 0 
x -46 83 -792 0 
x 846 -549 -291 0 
x 988 -553 956 0 
x -841 832 685 0 
x -499 317 842 0 
x -536 69 330 0 
x 503 -699 -377 0 
x 448 -973 595 0 
x -435 -352 -281 0 
x 750 -5 225 0 
x 224 -463 -785 0 
x 952 -344 960 0 
x 692 -553 578 0 
x 655 -155 -355 0 
x -849 -561 340 0 
x 738 166 -472 0 
x 545 -642 388 0 
x -553 218 700 0 
x -34 135 -730 0 
x 624 -967 176 0 
x -954 747 841 0 
x -649 -345 -593 0 
x 287 649 238 0 
x -863 398 963 0 
x 169 -12 -977 0 
x -88 78 438 0 
x -434 354 -467 0 
x 7 633 694 0 
x -992 -22 -539 0 
x 726 -488 470 0 
x 707 -988 -332 0 
x 827 748 -483 0 
x 573 595 -217 0 
x 860 -869 -114 0 
x 276 -869 -702 0 
x -60 161 71 0 
x 857 -166 -670 0 
x 440 520 -341 0 
x -188 -863 89 0 
x 786 -566 -790 0 
x 20 550 404 0 
x -96 60 -527 0 
x -437 -94 -341 0 
x 970 961 -30 0 
x 178 -687 420 0 
x -534 -699 -339 0 
x -235 -628 948 0 
x 482 -623 754 0 
x -767 -239 -339 0 
x -872 704 -448 0 
x 727 -413 -558 0 
x -531 -521 -347 0 
x -101 440 -280 0 
x -573 330 991 0 
x 310 954 634 0 
x -896 -45 278 0 
x -468 -913 555 0 
x -322 403 536 0 
x 24 -786 -569 0 
x 694 -671 -33 0 
x -80 785 -650 0 
x 611 62 -238 0 
x 640 825 -990 0 
x 530 134 -373 0 
x 698 577 -928 0 
x 175 849 547 0 
x 870 14 -996 0 
x -27 -343 -79 0 
x 900 -85 937 0 
x 391 683 -277 0 
x -185 -575 376 0 
x 207 981 -643 0 
x 523 -828 -669 0 
x -774 77 -976 0 
x 379 -32 465 0 
x -531 800 -812 0 
x -518 675 -106 0 
x -377 -849 -513 0 
x -61 -173 561 0 
x -704 -888 -488 0 
x -748 -601 -854 0 
x 230 351 263 0 
x 881 997 -97 0 
x 974 337 798 0 
x 279 -343 538 0 
x 368 -98 390 0 
x -833 803 551 0 
x -847 -673 -644 0 
x -450 812 -365 0 
x -480 -288 -756 0 
x 774 750 693 0 
x -800 -870 126 0 
x -396 25 -680 0 
x 791 -335 236 0 
x 707 -420 387 0 
x -186 -478 -608 0 
x 206 529 -391 0 
x 98 883 558 0 
x -415 -667 -908 0 
x 741 536 58 0 
x -339 296 90 0 
x 823 -652 50 0 
x 565 -373 635 0 
x 123 -574 -178 0 
x 623 -730 -734 0 
x -701 939 470 0 
x 549 194 -933 0 
x 664 394 569 0 
x 445 -621 -5 0 
x 336 351 -414 0 
x 108 -953 970 0 
x -293 -733 46 0 
x 980 663 -573 0 
x -899 -574 -505 0 
x 167 -562 -712 0 
x 617 -632 762 0 
x 689 -735 -400 0 
x -723 286 99 0 
x 558 295 500 0 
x -760 880 -59 0 
x -800 -650 281 0 
x -422 -986 949 0 
x 384 12 -789 0 
x -189 714 -246 0 
x -434 -788 -12 0 
x 961 -328 -911 0 
x 142 322 -118 0 
x 98 102 -524 0 
x -521 35 -331 0 
x -202 -971 945 0 
x 435 -994 146 0 
x -472 720 -870 0 
x 377 951 -358 0 
x -120 -586 -919 0 
x -928 -98 -960 0 
x -289 803 553 0 
x 102 67 194 0 
x 146 -408 -327 0 
x -512 -435 882 0 
x 982 456 508 0 
x -358 -575 792 0 
x -97 292 663 0 
x 256 -133 35 0 
x -487 16 -903 0 
x -966 491 -379 0 
x -377 -924 -702 0 
x -26 763 -25 0 
x -62 965 632 0 
x -556 -284 854 0 
x 43 72 383 0 
x -244 -613 220 0 
x -886 -369 -895 0 
x 681 -531 -903 0 
x 604 -480 -996 0 
x -497 891 104 0 
x 439 25 -258 0 
x -101 -632 -63 0 
x -676 804 462 0 
x -344 534 289 0 
x -510 603 289 0 
x -906 884 -973 0 
x 528 -960 401 0 
x -406 235 918 0 
x -462 648 372 0 
x 723 -147 664 0 
x -692 562 -707 0 
x 295 -686 -43 0 
x -349 -697 431 0 
x 208 -977 776 0 
x 33 -182 -179 0 
x 449 53 993 0 
x -399 -896 904 0 
x -938 835 -705 0 
x -790 -818 -296 0 
x 751 -192 766 0 
x -194 -198 643 0 
x -662 741 61 0 
x 707 594 -978 0 
x 442 786 -65 0 
x -926 -812 -888 0 
x 936 -59 -200 0 
x -176 -882 -539 0 
x 640 -156 -291 0 
x 87 -933 764 0 
x 655 -281 524 0 
x -830 -541 -517 0 
x 720 629 -988 0 
x 759 376 -535 0 
x -770 -609 394 0 
x 42 -558 -940 0 
x -241 759 -494 0 
x 113 -17 -232 0 
x 708 -567 -387 0 
x 320 -757 144 0 
x 771 650 -163 0 
x -992 -233 482 0 
x -476 -468 267 0 
x 406 -433 150 0 
x -561 167 -630 0 
