p cnf 1000 500
x -905 710 -487 0 
x -841 -237 -323 0 
x -506 -516 -915 0 
x -353 -221 -120 0 
x 766 298 283 0 
x 953 545 599 0 
x -231 10 -883 0 
x 293 152 662 0 
x 267 130 797 0 
x 769 -539 -151 0 
x -940 -230 862 0 
x 389 428 -736 0 
x -215 -227 -338 0 
x 987 637 514 0 
x 676 191 603 0 
x 755 -724 248 0 
x 690 340 -602 0 
x 712 -752 769 0 
x -820 394 537 0 
x 644 -546 718 0 
x -807 169 -945 0 
x -672 -745 311 0 
x -285 455 -297 0 
x 157 449 973 0 
x 857 -767 61 0 
x 773 -758 454 0 
x 370 -33 -948 0 
x 913 -53 589 0 
x -857 -592 715 0 
x 739 332 38 0 
x 992 5 -384 0 
x -951 -287 -417 0 
x -861 -297 723 0 
x -594 466 -811 0 
x -849 -117 -778 0 
x -557 19 -726 0 
x 945 -368 -211 0 
x -56 320 953 0 
x -142 -405 -532 0 
x -507 387 587 0 
x -524 154 -464 0 
x 334 411 551 0 
x -139 868 -721 0 
x -558 -255 -446 0 
x 823 -324 -473 0 
x 863 -519 190 0 
x 33 -589 486 0 
x 998 -627 511 0 
x 165 -870 -906 0 
x -95 451 -575 0 
x 295 -736 -173 0 
x -178 786 -831 0 
x 281 -136 -732 0 
x -583 318 128 0 
x -189 852 -151 0 
x -895 369 -523 0 
x -991 366 -358 0 
x -331 997 834 0 
x -60 543 -806 0 
x 914 813 83 0 
x -726 -239 883 0 
x 720 658 780 0 
x -654 -226 -600 0 
x 222 -957 144 0 
x -721 702 -894 0 
x -832 -573 379 0 
x -381 -665 -418 0 
x 620 -471 462 0 
x 268 -702 272 0 
x 219 -357 875 0 
x 416 311 -906 0 
x 53 -696 683 0 
x 341 441 -600 0 
x -890 -846 346 0 
x 814 554 559 0 
x -72 295 -176 0 
x -150 -493 -892 0 
x -417 705 85 0 
x 971 439 864 0 
x -905 603 420 0 
x -356 -862 922 0 
x 489 869 28 0 
x 451 -605 -210 0 
x 148 424 956 0 
x -477 -552 -853 0 
x 731 -874 215 0 
x 679 18 147 0 
x -574 19 -249 0 
x -869 -381 890 0 
x 386 -932 -20 0 
x -510 123 298 0 
x 778 -802 703 0 
x -851 -820 -807 0 
x -905 903 -342 0 
x -683 -718 -159 0 
x 951 707 -484 0 
x -679 -250 926 0 
x 44 -696 -605 0 
x 434 825 808 0 
x -470 -543 -210 0 
x -966 16 976 0 
x -736 87 -441 0 
x 444 69 -266 0 
x -818 152 798 0 
x -662 -652 -115 0 
x -304 328 -126 0 
x -532 549 -584 0 
x 142 906 209 0 
x 949 -297 161 0 
x -653 810 -408 0 
x -246 38 -642 0 
x -279 722 -966 0 
x -685 577 -85 0 
x -776 -462 -507 0 
x -110 -995 231 0 
x 958 -693 64 0 
x -724 428 339 0 
x -922 -248 -392 0 
x 778 -542 67 0 
x -971 217 339 0 
x 742 443 494 0 
x 557 993 633 0 
