p cnf 1000 300
x -802 -397 -8 0 
x -842 647 -978 0 
x 746 -859 554 0 
x 678 -882 506 0 
x 227 -66 -549 0 
x 654 367 879 0 
x 241 848 890 0 
x 350 -675 -139 0 
x -287 -909 556 0 
x 891 -820 766 0 
x -251 980 423 0 
x 687 985 896 0 
x 823 416 728 0 
x 262 209 -434 0 
x -169 308 513 0 
x -665 -731 880 0 
x 365 474 -180 0 
x 942 -216 397 0 
x -767 525 -713 0 
x 341 -961 -138 0 
x 503 -426 94 0 
x 320 550 -909 0 
x -385 -740 599 0 
x 738 -460 98 0 
x -943 -832 -85 0 
x -113 -367 -469 0 
x -551 -659 181 0 
x 843 277 -772 0 
x 895 860 -368 0 
x 659 779 -461 0 
x 637 371 513 0 
x -461 -646 984 0 
x -312 -886 837 0 
x -632 399 845 0 
x 214 453 64 0 
x 606 449 480 0 
x 783 653 355 0 
x -103 564 -359 0 
x -297 -479 192 0 
x -526 301 -191 0 
x 851 -336 -865 0 
x 752 566 -821 0 
x -9 190 -168 0 
x 583 -806 874 0 
x -21 -754 -875 0 
x 980 982 -669 0 
x 757 -904 -167 0 
x 485 -213 -535 0 
x -970 417 -146 0 
x 903 -351 -826 0 
x 553 -680 -223 0 
x 661 -875 250 0 
x -852 196 -605 0 
x -736 -763 96 0 
x 183 -828 418 0 
x -300 791 940 0 
x 857 -383 -400 0 
x -105 -254 101 0 
x -706 756 -245 0 
x -313 81 -810 0 
x 324 -262 -577 0 
x -773 190 637 0 
x -998 176 875 0 
x -188 -464 68 0 
x 397 665 -555 0 
x 181 614 250 0 
x 221 -384 -779 0 
x 204 -932 686 0 
x -165 581 -684 0 
x 676 600 -671 0 
x -666 -286 779 0 
x -416 745 -300 0 
x -925 808 -917 0 
x 886 26 125 0 
x -141 -997 241 0 
x 510 -918 -710 0 
x -480 -909 -329 0 
x 755 -662 182 0 
x -792 -816 804 0 
x 513 -898 -434 0 
x -3 -667 400 0 
x -760 -219 543 0 
x 268 -806 684 0 
x -945 604 115 0 
x -857 -31 -777 0 
x -40 569 330 0 
x 227 -273 -994 0 
x 888 -868 235 0 
x -911 324 549 0 
x -872 -157 -768 0 
x 547 -574 172 0 
x 782 -532 377 0 
x -613 49 938 0 
x 490 259 197 0 
x -237 161 805 0 
x 214 -294 -644 0 
x 193 -861 682 0 
x -296 517 830 0 
x -131 -200 835 0 
x -349 797 -315 0 
x 362 -785 229 0 
x 89 -549 477 0 
x -822 982 42 0 
x 65 458 1000 0 
x -777 643 -34 0 
x -334 -477 104 0 
x 866 -741 449 0 
x -678 190 -14 0 
x -882 480 286 0 
x 11 -840 -110 0 
x 482 639 538 0 
x 269 530 613 0 
x 701 295 582 0 
x 886 -941 12 0 
x 470 137 238 0 
x 262 -818 -108 0 
x 910 -997 210 0 
x 812 -764 671 0 
x -162 833 -59 0 
x -593 256 897 0 
x 492 -369 306 0 
x 692 440 19 0 
x -619 259 -717 0 
x -152 -674 -716 0 
x 854 -96 230 0 
x 838 658 -395 0 
x 582 599 669 0 
x 843 628 -856 0 
x 851 230 164 0 
x 893 600 -704 0 
x 735 940 -375 0 
x 436 323 41 0 
x -556 -177 -363 0 
x 837 -249 638 0 
x 108 -313 234 0 
x -344 -742 -806 0 
x 707 -110 350 0 
x -568 688 -563 0 
x -374 -185 441 0 
x 978 711 924 0 
x 135 415 -626 0 
x -375 -558 673 0 
x -669 -780 638 0 
x -614 511 -265 0 
x 674 -264 849 0 
x 956 -605 -80 0 
x -209 43 -308 0 
x -211 -305 -451 0 
x 516 963 -345 0 
x -740 -878 -640 0 
x -656 641 -582 0 
x 684 -840 -543 0 
x 690 -324 -835 0 
x 880 77 -571 0 
x -6 -537 997 0 
x 921 529 128 0 
x 262 289 461 0 
x 53 72 -622 0 
x -227 787 -243 0 
x -9 -331 45 0 
x -714 610 679 0 
x 48 201 -744 0 
x 989 927 -471 0 
x 169 -311 961 0 
x -61 655 300 0 
x -56 121 -43 0 
x -575 -389 129 0 
x 516 37 -943 0 
x -511 -207 -72 0 
x 340 -702 -317 0 
x 122 -78 -994 0 
x -284 -322 196 0 
x -367 972 397 0 
x -703 207 -552 0 
x -844 -161 146 0 
x 946 -317 -561 0 
x 305 -523 176 0 
x 218 157 412 0 
x -670 -503 -107 0 
x -121 -481 -37 0 
x -446 -214 963 0 
x 25 -395 -197 0 
x 922 -144 53 0 
x -979 151 870 0 
x -742 -481 981 0 
x -774 -202 -803 0 
x 711 -897 813 0 
x -244 923 -431 0 
x -788 108 -949 0 
x -494 669 222 0 
x -837 -117 863 0 
x -850 -393 186 0 
x -72 93 1 0 
x 876 267 636 0 
x 456 -111 458 0 
x -133 -170 613 0 
x -571 -831 443 0 
x -868 618 156 0 
x -636 -782 -27 0 
x 386 468 911 0 
x 175 277 -444 0 
x -551 -374 545 0 
x 596 -97 -958 0 
x 326 151 -232 0 
x -231 96 -608 0 
x -508 -951 770 0 
