p cnf 1000 700
x 330 -96 522 0 
x 635 632 475 0 
x 132 910 -917 0 
x 546 -290 -265 0 
x 231 -450 -225 0 
x 378 828 300 0 
x 415 642 866 0 
x -313 55 -903 0 
x -121 -241 -287 0 
x 412 -708 325 0 
x 282 -251 -336 0 
x 912 612 -650 0 
x -818 567 90 0 
x -723 103 981 0 
x -752 -954 310 0 
x -679 575 554 0 
x -581 35 -935 0 
x -87 -435 624 0 
x -877 134 296 0 
x 934 863 971 0 
x 253 748 -916 0 
x 912 839 991 0 
x 416 -927 -726 0 
x -927 -204 520 0 
x -848 162 -716 0 
x 331 -296 920 0 
x 760 -596 619 0 
x 830 215 279 0 
x 513 187 1 0 
x 909 -103 -137 0 
x -569 917 540 0 
x 772 238 -817 0 
x 872 -720 703 0 
x 769 328 -677 0 
x -236 776 -255 0 
x -256 -471 181 0 
x 504 -769 -286 0 
x 645 -139 -908 0 
x 583 726 -53 0 
x 340 -391 -522 0 
x 986 -540 -64 0 
x -921 95 -453 0 
x -66 -121 -334 0 
x -441 -30 -554 0 
x 501 61 327 0 
x -278 -748 696 0 
x 187 593 55 0 
x 826 -529 390 0 
x -201 66 -788 0 
x -958 -246 -513 0 
x -298 357 212 0 
x -113 -353 -706 0 
x -19 219 890 0 
x 16 -842 -374 0 
x 152 -50 236 0 
x -969 -19 383 0 
x -18 -154 -193 0 
x -224 -340 399 0 
x 738 -686 194 0 
x 541 424 898 0 
x 164 548 417 0 
x -75 67 674 0 
x -522 -8 923 0 
x -11 915 309 0 
x 391 -820 -630 0 
x -37 -565 787 0 
x -28 -540 -847 0 
x -532 609 -495 0 
x 388 -498 -969 0 
x 901 -397 -291 0 
x 541 -561 484 0 
x -156 891 -874 0 
x -599 45 773 0 
x -601 887 -862 0 
x -703 923 -487 0 
x -727 14 -622 0 
x -605 234 603 0 
x -663 -457 676 0 
x 41 -561 390 0 
x -884 -674 7 0 
x 636 -186 -277 0 
x -871 783 686 0 
x 564 89 57 0 
x -346 -536 886 0 
x -932 -424 -453 0 
x -530 465 -374 0 
x 541 -965 799 0 
x 915 -105 -311 0 
x -893 -873 -126 0 
x 703 709 250 0 
x -756 -418 13 0 
x -227 99 -725 0 
x 664 526 79 0 
x -443 -377 930 0 
x 21 238 -985 0 
x 428 -453 -869 0 
x 954 114 891 0 
x 301 105 -637 0 
x 284 -470 494 0 
x 594 -192 -166 0 
x -611 404 -865 0 
x 536 -187 906 0 
x -219 488 945 0 
x 215 -327 -447 0 
x -595 964 92 0 
x -466 499 959 0 
x 548 48 88 0 
x -507 81 -809 0 
x -671 -530 669 0 
x 106 110 -575 0 
x -511 991 -721 0 
x -404 -950 -854 0 
x -759 -419 -428 0 
x -298 160 -384 0 
x -546 -968 -498 0 
x 513 -752 -168 0 
x -490 -536 -800 0 
x -203 31 378 0 
x -788 340 136 0 
x 226 653 766 0 
x -798 626 -858 0 
x 326 819 741 0 
x -723 -978 -55 0 
x 944 -487 -871 0 
x 969 132 -286 0 
x 11 -144 996 0 
x 975 -421 -657 0 
x 720 518 404 0 
x 936 -397 967 0 
x -208 -203 -339 0 
x -230 -968 226 0 
x -649 405 469 0 
x 259 -252 603 0 
x -811 -460 340 0 
x -711 -194 -422 0 
x -104 525 -8 0 
x -445 835 -153 0 
x -457 -716 566 0 
x 138 330 573 0 
x -284 -970 -598 0 
x 663 -248 -850 0 
x -769 -107 -674 0 
x 293 -28 -334 0 
x -279 583 358 0 
x 958 656 -319 0 
x 528 378 983 0 
x -786 642 73 0 
x -452 -683 638 0 
x -579 113 -556 0 
x -203 378 413 0 
x -995 -225 -202 0 
x 300 90 -154 0 
x -589 -428 -445 0 
x -449 -909 577 0 
x 894 641 -605 0 
x 230 93 979 0 
x 220 238 130 0 
x -81 5 362 0 
x -909 -9 507 0 
x 961 246 -936 0 
x -265 -213 -878 0 
x -638 208 -870 0 
x 806 981 360 0 
x 675 -377 -222 0 
x -74 -261 131 0 
x -21 733 60 0 
x 432 309 -944 0 
x -410 221 769 0 
x -759 592 194 0 
x 715 217 142 0 
x -837 -895 -523 0 
x 191 -689 -978 0 
x -191 -703 733 0 
x -66 918 415 0 
x -976 809 -144 0 
x -150 482 -313 0 
x 453 250 61 0 
x -693 523 676 0 
x -322 -171 -608 0 
x -439 -483 371 0 
x 236 194 875 0 
x 380 500 -553 0 
x 147 -82 -50 0 
x 776 842 677 0 
x -532 887 -836 0 
x -60 917 -167 0 
x 161 -746 70 0 
x 935 688 958 0 
x 916 624 -166 0 
x 714 691 -151 0 
x 495 -675 -306 0 
x -55 639 66 0 
x -222 -281 -89 0 
x -203 103 295 0 
x -432 -108 200 0 
x -268 -902 -976 0 
x 299 567 657 0 
x -498 -507 879 0 
x -413 791 -539 0 
x -498 -48 -841 0 
x -572 -107 92 0 
x 583 -653 -16 0 
x -210 -373 -940 0 
x -372 98 497 0 
x 14 -810 130 0 
x 977 -387 976 0 
x 403 -118 -864 0 
x -270 -435 -618 0 
x 15 75 300 0 
x 667 -792 453 0 
x 531 -635 -807 0 
x -550 -78 -513 0 
x 790 -784 607 0 
x -226 -741 -942 0 
x -931 181 -138 0 
x -223 -833 -162 0 
x -902 472 190 0 
x 711 894 347 0 
x -256 905 -392 0 
x -193 -914 -12 0 
x -404 -355 720 0 
x 524 -2 519 0 
x 435 963 818 0 
x 255 -837 147 0 
x -369 -657 -671 0 
x -19 845 -687 0 
x 860 649 -761 0 
x -247 -375 992 0 
x 366 -8 880 0 
x -72 -71 -660 0 
x -2 954 945 0 
x -765 562 -424 0 
x -737 -899 -404 0 
x -612 -647 514 0 
x -96 819 569 0 
x -865 -858 -772 0 
x 113 165 -908 0 
x 1000 -275 127 0 
x 221 430 -166 0 
x -598 440 -519 0 
x 822 -482 -348 0 
x 12 -501 -268 0 
x 321 17 -582 0 
x 879 -537 -757 0 
x -474 191 -320 0 
x -322 692 424 0 
x -939 415 -458 0 
x -861 -916 622 0 
x -985 -515 -922 0 
x 76 333 -745 0 
x 221 505 728 0 
x 961 986 840 0 
x -625 -718 -964 0 
x -759 912 -915 0 
x 911 986 224 0 
x 97 34 -376 0 
x 68 -284 201 0 
x -887 -491 -314 0 
x 610 -423 -28 0 
x -197 303 -172 0 
x -507 -448 506 0 
x 569 -776 702 0 
x 315 845 710 0 
x -808 514 293 0 
x -432 782 -953 0 
x 168 561 862 0 
x 320 -74 759 0 
x 289 -475 -157 0 
x -852 -36 485 0 
x -180 465 499 0 
x 482 354 689 0 
x -983 103 -932 0 
x 271 178 431 0 
x 222 -5 -805 0 
x 333 29 -852 0 
x 664 618 305 0 
x 617 -823 -494 0 
x -103 987 727 0 
x -404 -457 -483 0 
x 932 871 -415 0 
x -896 795 -416 0 
x 951 71 -266 0 
x -396 230 472 0 
x -560 -973 -56 0 
x -867 30 313 0 
x 933 488 -344 0 
x -718 978 275 0 
x -861 794 638 0 
x -616 -909 571 0 
x 178 547 601 0 
x 291 -787 452 0 
x 137 99 450 0 
x 321 -760 -327 0 
x 603 74 522 0 
x -272 -984 -373 0 
x -221 625 -496 0 
x 309 672 -786 0 
x -969 600 592 0 
x 28 -814 8 0 
x -110 988 -543 0 
x 952 -515 -611 0 
x -896 -506 697 0 
x -794 295 -467 0 
x 593 -665 35 0 
x 829 -728 670 0 
x 347 865 912 0 
x 67 858 -293 0 
x 116 621 803 0 
x 326 -249 -202 0 
x 230 -156 -397 0 
x 885 551 929 0 
x -903 840 -204 0 
x -273 -82 311 0 
x -45 403 781 0 
x -169 174 95 0 
x -285 -223 -604 0 
x -689 -217 666 0 
x -136 -109 763 0 
x -173 -924 890 0 
x 744 -134 212 0 
x -608 579 -375 0 
x 352 884 -641 0 
x -235 -7 -347 0 
x 595 -409 628 0 
x 970 -755 -423 0 
x 158 377 595 0 
x -363 -628 784 0 
x 558 18 570 0 
x -892 113 -666 0 
x 921 -796 789 0 
x -103 -461 -949 0 
x -49 -77 -710 0 
x -803 848 138 0 
x 68 -717 -345 0 
x -794 275 -116 0 
x 531 -169 -751 0 
x 321 -587 -282 0 
x -459 -281 -570 0 
x -181 490 1000 0 
x 876 -61 962 0 
x -634 -911 -418 0 
x -638 157 -286 0 
x -172 -400 -445 0 
x 416 241 155 0 
x 855 588 239 0 
x -495 454 331 0 
x 248 -340 -547 0 
x 114 655 -257 0 
x 495 387 -985 0 
x 365 -653 172 0 
x 764 605 -157 0 
x 456 -390 598 0 
x 19 590 -849 0 
x -561 206 765 0 
x -4 -972 -96 0 
x -241 543 -131 0 
x -117 371 761 0 
x 161 -428 292 0 
x 677 556 952 0 
x -817 -493 50 0 
x 530 707 -314 0 
x -949 964 -861 0 
x -592 -258 81 0 
x 299 24 -890 0 
x 187 -897 -750 0 
x 580 -953 -655 0 
x 529 840 -856 0 
x 57 535 -110 0 
x -558 346 -7 0 
x -631 766 447 0 
x 592 -474 -407 0 
x 543 213 -657 0 
x 980 279 -590 0 
x -286 225 350 0 
x 538 -140 -532 0 
x -646 111 -941 0 
x 209 -239 -416 0 
x -521 -298 -530 0 
x 4 775 695 0 
x 196 426 487 0 
x 978 960 780 0 
x 12 -507 -736 0 
x -217 -718 36 0 
x 81 230 -509 0 
x 766 738 568 0 
x -37 -336 -81 0 
x 542 145 5 0 
x -913 -960 255 0 
x -141 -876 785 0 
x 829 347 817 0 
x -114 163 84 0 
x -715 -728 -819 0 
x 13 246 -952 0 
x -191 -884 -397 0 
x -826 938 -798 0 
x -488 -34 -271 0 
x 274 -477 576 0 
x -612 -688 -539 0 
x 384 -779 -926 0 
x 298 -150 -186 0 
x 660 -366 357 0 
x -783 615 -478 0 
x -788 -659 660 0 
x -110 611 -241 0 
x 222 896 514 0 
x -907 -443 -95 0 
x 801 169 453 0 
x 172 -448 -357 0 
x 726 -99 171 0 
x -352 -817 63 0 
x -674 186 -974 0 
x -331 -743 -352 0 
x -662 265 907 0 
x 195 -898 269 0 
x -737 542 118 0 
x -435 513 -806 0 
x -905 98 -394 0 
x 837 -339 539 0 
x -242 30 787 0 
x -319 -443 876 0 
x -52 935 -591 0 
x 373 22 -449 0 
x -428 573 -548 0 
x 292 89 477 0 
x 325 87 -430 0 
x 757 318 -403 0 
x 369 778 821 0 
x -928 -919 984 0 
x 473 567 965 0 
x -108 279 -163 0 
x 732 526 686 0 
x -592 891 -609 0 
x 894 465 687 0 
x -26 -527 -893 0 
x 360 -315 607 0 
x 897 -313 -788 0 
x 8 945 445 0 
x -358 309 753 0 
x -77 -323 552 0 
x -409 18 335 0 
x 166 308 752 0 
x 173 811 574 0 
x 672 -703 674 0 
x 276 -561 606 0 
x -893 -729 -138 0 
x -298 -277 317 0 
x 602 904 614 0 
x 172 373 -603 0 
x 47 422 247 0 
x -356 196 788 0 
x 18 -570 745 0 
x -685 839 556 0 
x 129 -212 554 0 
x -938 247 -269 0 
x -293 728 -541 0 
x -57 73 -920 0 
x -165 -234 892 0 
x 205 -936 91 0 
x -541 211 -625 0 
x 404 405 658 0 
x -361 438 -753 0 
x 483 850 809 0 
x -519 -284 -437 0 
x -725 -915 212 0 
x 999 23 -836 0 
x -29 -327 642 0 
x 440 -97 -302 0 
x -830 48 -785 0 
x -782 421 636 0 
x -301 688 124 0 
x 302 -403 660 0 
x -855 -431 881 0 
x -799 -560 507 0 
x 480 183 -643 0 
x 443 -126 833 0 
x -817 -972 -881 0 
x 473 410 -344 0 
x -715 -663 655 0 
x 335 345 -100 0 
x 957 -46 698 0 
x -307 -713 -386 0 
x -563 509 848 0 
x -427 83 -179 0 
x -648 933 1 0 
x -335 383 438 0 
x 781 -752 -214 0 
x 815 104 324 0 
x -2 781 41 0 
x 501 768 519 0 
x -540 15 -454 0 
x 188 -936 -890 0 
x 177 -842 215 0 
x 109 769 -793 0 
x -722 -583 -805 0 
x -144 -120 360 0 
x 779 -121 -749 0 
x -209 -238 -834 0 
x 520 -954 865 0 
x 984 -641 -896 0 
x 184 14 268 0 
x -460 -73 93 0 
x 233 -876 208 0 
x 53 534 -388 0 
x 954 -845 167 0 
x -200 156 257 0 
x -379 818 455 0 
x 636 -580 -663 0 
x -953 -827 -221 0 
x 202 -109 -436 0 
x 813 282 626 0 
x 973 -254 677 0 
x 747 93 -546 0 
