p cnf 1000 600
x 467 365 -936 0 
x -810 604 -913 0 
x 588 -706 755 0 
x -484 -589 -679 0 
x 32 -400 821 0 
x -119 -902 -952 0 
x -116 -764 924 0 
x 22 -328 287 0 
x 996 -827 320 0 
x -83 -700 -280 0 
x -239 204 808 0 
x -812 -641 908 0 
x -339 39 138 0 
x 909 -871 910 0 
x 494 -373 679 0 
x -447 329 -886 0 
x 489 934 133 0 
x 723 -200 149 0 
x 16 -702 290 0 
x -893 -780 492 0 
x -25 -256 -226 0 
x 21 543 230 0 
x -563 953 -305 0 
x -163 -667 -796 0 
x -53 -967 34 0 
x -126 -934 -813 0 
x 859 -363 -669 0 
x 572 476 -96 0 
x -136 -446 -572 0 
x 670 -146 655 0 
x -375 -2 -109 0 
x -345 -455 -749 0 
x -323 552 -153 0 
x -388 -627 614 0 
x 275 210 -783 0 
x 587 329 -294 0 
x -56 -262 -913 0 
x 223 692 425 0 
x 779 455 709 0 
x 222 -753 315 0 
x -312 -433 723 0 
x -185 -242 -964 0 
x -735 510 4 0 
x 840 -327 -820 0 
x -535 503 -54 0 
x -357 739 -723 0 
x 804 508 -842 0 
x -347 898 -303 0 
x 35 854 -539 0 
x -215 796 -652 0 
x 18 -723 950 0 
x -338 -817 788 0 
x 163 762 247 0 
x -455 657 -837 0 
x 444 620 -192 0 
x -171 557 288 0 
x 886 -873 -356 0 
x 233 986 328 0 
x -728 -542 -303 0 
x 697 578 -379 0 
x 283 -980 98 0 
x -601 315 -188 0 
x 140 698 -268 0 
x -380 193 -924 0 
x -466 -841 -368 0 
x -50 849 272 0 
x 37 -714 -286 0 
x -942 -575 -166 0 
x -944 -838 -430 0 
x -389 718 -333 0 
x 264 -738 -747 0 
x 477 739 482 0 
x 826 687 81 0 
x 9 -1 838 0 
x 254 873 -882 0 
x -460 -617 198 0 
x 504 -435 -316 0 
x 85 -703 613 0 
x 646 -935 745 0 
x -688 385 930 0 
x 47 -715 -214 0 
x 479 -416 442 0 
x -208 853 -617 0 
x 639 -955 -465 0 
x -920 -247 187 0 
x -434 829 579 0 
x 251 -1000 -838 0 
x -514 -243 241 0 
x -197 405 341 0 
x 404 667 479 0 
x -328 726 -900 0 
x 157 -730 820 0 
x 17 552 -450 0 
x -753 337 -836 0 
x 19 -370 -941 0 
x -449 301 -553 0 
x 372 -395 -706 0 
x 1 76 693 0 
x -981 -744 -589 0 
x 179 -236 424 0 
x -933 247 675 0 
x 434 35 -573 0 
x 424 251 155 0 
x -111 -73 -873 0 
x -881 -16 -329 0 
x -27 907 757 0 
x 72 -530 -235 0 
x 111 -961 309 0 
x -267 681 535 0 
x -586 905 176 0 
x 336 -992 303 0 
x 992 -314 641 0 
x 434 996 -920 0 
x 233 -682 418 0 
x -598 -238 -995 0 
x 424 -747 -961 0 
x 763 -391 376 0 
x 75 457 -22 0 
x 166 -337 -331 0 
x 252 -431 279 0 
x -207 343 -386 0 
x -902 -948 -970 0 
x 293 609 352 0 
x -361 -517 665 0 
x 862 -723 -172 0 
x 311 3 -928 0 
x 486 -439 86 0 
x -832 411 -329 0 
x -609 -11 -42 0 
x -381 513 52 0 
x 852 335 -611 0 
x -158 -289 -165 0 
x 571 -84 634 0 
x -682 892 987 0 
x -408 615 -531 0 
x -47 -249 -620 0 
x 122 -487 -516 0 
x -594 419 281 0 
x 148 -184 259 0 
x -57 -559 583 0 
x 665 851 -297 0 
x 703 -191 -574 0 
x -597 -717 -697 0 
x -271 157 -17 0 
x 313 -484 -704 0 
x -664 141 526 0 
x -366 -250 842 0 
x 608 -239 851 0 
x 770 -288 484 0 
x -63 563 129 0 
x 909 384 -468 0 
x 457 305 577 0 
x -517 984 749 0 
x 526 -601 -411 0 
x -766 -182 -840 0 
x -881 -863 -391 0 
x -975 -676 603 0 
x -593 373 -695 0 
x 309 -137 986 0 
x 786 -193 649 0 
x -251 -611 -605 0 
x 960 -407 -893 0 
x 954 292 7 0 
x -467 690 -887 0 
x -545 991 292 0 
x -984 627 793 0 
x 199 -918 -511 0 
x -890 126 -185 0 
x -544 -37 -262 0 
x -692 -872 -475 0 
x -805 -622 127 0 
x 647 949 800 0 
x 793 941 187 0 
x -627 689 -479 0 
x -504 -178 -867 0 
x 351 -155 -547 0 
x -252 -11 -270 0 
x 779 178 -733 0 
x -891 872 643 0 
x -61 -777 -187 0 
x -820 250 -317 0 
x -300 399 -334 0 
x 237 -140 -129 0 
x -269 829 -579 0 
x 643 102 319 0 
x -153 293 -517 0 
x -756 -969 -754 0 
x -693 -475 -182 0 
x -60 722 69 0 
x -194 669 -215 0 
x 454 474 386 0 
x -561 -91 -538 0 
x -677 241 -286 0 
x 227 316 -814 0 
x 130 -627 -215 0 
x -279 916 -36 0 
x -982 -978 96 0 
x -50 574 721 0 
x 26 -447 899 0 
x -10 -888 318 0 
x -534 874 733 0 
x 480 276 820 0 
x 32 712 509 0 
x 798 647 -269 0 
x 172 83 -114 0 
x 921 -635 -785 0 
x 50 -343 -583 0 
x 6 275 102 0 
x 744 -235 -543 0 
x -149 -1000 -389 0 
x -910 301 -340 0 
x -296 -361 -393 0 
x 486 -625 -251 0 
x 581 655 -15 0 
x -501 -471 -522 0 
x 273 641 266 0 
x -750 252 413 0 
x 448 850 -290 0 
x -885 324 161 0 
x 967 234 211 0 
x 772 731 -988 0 
x -373 -614 -324 0 
x 808 -568 216 0 
x -896 62 984 0 
x 143 -2 14 0 
x -417 490 826 0 
x -416 552 86 0 
x -579 486 28 0 
x -133 879 525 0 
x 912 244 -816 0 
x 583 -557 -537 0 
x -690 -853 -655 0 
x -772 -747 -307 0 
x -581 -491 616 0 
x -177 -788 865 0 
x -394 -449 144 0 
x -748 -98 897 0 
x -674 556 989 0 
x -188 237 65 0 
x -889 483 -750 0 
x -57 60 337 0 
x -957 757 -260 0 
x -507 -22 975 0 
x 330 541 -698 0 
x 947 216 -465 0 
x -926 -361 599 0 
x -347 378 692 0 
x -7 810 346 0 
x 294 171 -568 0 
x 257 36 387 0 
x -376 576 -453 0 
x -198 49 -177 0 
x -625 -925 -597 0 
x 964 967 451 0 
x -655 840 712 0 
x 450 -417 137 0 
x -708 807 -49 0 
x 365 -759 637 0 
x 390 -554 309 0 
x 4 -535 -327 0 
x -351 -485 -657 0 
x -938 -784 -304 0 
x 871 -333 292 0 
x 331 602 -353 0 
x -304 -870 -348 0 
x 16 958 676 0 
x 189 -249 817 0 
x 772 -64 -150 0 
x 976 -579 35 0 
x 743 322 -11 0 
x 27 -366 924 0 
x 504 337 -653 0 
x 270 -945 518 0 
x 251 622 -83 0 
x 823 -253 -246 0 
x 17 716 358 0 
x -180 -924 -20 0 
x 852 -528 -521 0 
x -117 -232 -688 0 
x 474 -668 835 0 
x -737 332 -769 0 
x 518 18 37 0 
x 225 -355 613 0 
x 128 388 221 0 
x 627 -842 -62 0 
x 223 -843 -319 0 
x 239 944 25 0 
x -796 -671 -608 0 
x -417 342 292 0 
x 598 -563 473 0 
x -767 436 996 0 
x -490 -409 857 0 
x 99 -203 25 0 
x -738 -173 957 0 
x -570 227 8 0 
x -504 -669 -886 0 
x 921 585 -268 0 
x -96 820 -417 0 
x 436 -891 930 0 
x 387 -665 290 0 
x -873 -221 250 0 
x -757 189 104 0 
x 106 -860 -446 0 
x 870 735 210 0 
x 888 -806 -407 0 
x -284 -102 -14 0 
x 911 -834 -928 0 
x -2 -28 200 0 
x -201 -945 887 0 
x 816 -769 648 0 
x 17 448 -624 0 
x -612 745 -697 0 
x 123 192 -72 0 
x 521 -34 714 0 
x -138 -234 659 0 
x 856 883 -412 0 
x 922 186 625 0 
x 223 -456 -20 0 
x -39 -609 -149 0 
x 671 151 -794 0 
x 237 779 -538 0 
x 517 722 700 0 
x -829 399 -145 0 
x 61 -695 570 0 
x 199 743 -462 0 
x 519 864 860 0 
x -652 -199 -390 0 
x 501 158 -312 0 
x -436 17 -636 0 
x -708 681 793 0 
x -793 -242 -872 0 
x 583 659 349 0 
x -401 -323 60 0 
x -765 -205 -55 0 
x -543 -691 -757 0 
x -771 -532 814 0 
x -663 212 -55 0 
x -604 -831 -97 0 
x 222 -660 823 0 
x -504 23 -243 0 
x -821 -791 -99 0 
x 811 -943 -370 0 
x -289 610 -943 0 
x -848 485 769 0 
x 41 -456 727 0 
x -407 408 -241 0 
x -914 417 -956 0 
x 511 -578 574 0 
x -696 559 206 0 
x -446 776 -93 0 
x 558 -970 420 0 
x 949 -73 -255 0 
x 649 817 457 0 
x 679 737 -2 0 
x -530 -758 -493 0 
x -239 -622 -8 0 
x 361 -616 318 0 
x 554 -572 -281 0 
x 94 -177 418 0 
x -911 47 169 0 
x 719 -375 -870 0 
x -833 984 479 0 
x -703 -349 -593 0 
x 586 265 195 0 
x -735 -726 261 0 
x -259 -326 -91 0 
x -115 -322 -187 0 
x -50 -688 641 0 
x 23 -559 -199 0 
x -12 683 105 0 
x 769 -146 -664 0 
x -460 440 942 0 
x 510 -956 871 0 
x 531 204 -111 0 
x 24 572 38 0 
x 85 23 383 0 
x -957 809 780 0 
x -8 -868 747 0 
x -501 96 -215 0 
x 666 633 -418 0 
x 964 -316 -431 0 
x -820 53 936 0 
x 719 -293 -284 0 
x 363 51 -908 0 
x -554 -753 -833 0 
x 751 966 -376 0 
x 304 178 353 0 
x 829 532 -736 0 
x -675 -471 -740 0 
x 73 -169 307 0 
x -568 -700 -896 0 
x -770 885 -760 0 
x -891 -744 -715 0 
x 385 -271 -523 0 
x 44 526 770 0 
x 7 -8 283 0 
x -680 11 -808 0 
x 405 -554 -974 0 
x -121 -349 -892 0 
x 201 -876 -866 0 
x 380 641 487 0 
x -528 13 294 0 
x -905 -950 737 0 
x -17 -901 -430 0 
x -910 900 -664 0 
x 322 -534 133 0 
x -263 857 576 0 
x -924 524 -835 0 
