p cnf 1000 500
x -407 879 711 0 
x -150 -854 -178 0 
x 778 125 723 0 
x 655 -290 458 0 
x 584 -274 705 0 
x 698 -428 -897 0 
x 830 -300 -118 0 
x 769 120 -556 0 
x 706 -620 797 0 
x -295 840 923 0 
x -955 342 -591 0 
x -563 -703 365 0 
x 539 -110 451 0 
x 946 102 -999 0 
x 899 111 -308 0 
x -324 224 794 0 
x 656 205 -50 0 
x -443 -72 334 0 
x 311 -322 432 0 
x 563 -282 897 0 
x -202 -822 855 0 
x 746 624 76 0 
x -242 532 -856 0 
x 930 129 128 0 
x 682 336 -764 0 
x 143 807 43 0 
x 267 3 -31 0 
x 196 895 174 0 
x 904 -113 -486 0 
x -63 -246 -569 0 
x -577 636 -699 0 
x 65 -593 73 0 
x -526 -388 662 0 
x 653 893 627 0 
x 178 927 -706 0 
x 238 -690 -684 0 
x 420 -295 503 0 
x 313 936 121 0 
x -659 151 282 0 
x 310 -185 564 0 
x -981 -461 -367 0 
x 176 -816 632 0 
x -450 -390 753 0 
x 75 -629 -510 0 
x 553 349 -745 0 
x -337 827 789 0 
x 141 -749 914 0 
x 790 -952 424 0 
x -565 -329 -544 0 
x -19 506 -495 0 
x -306 794 410 0 
x -942 384 -30 0 
x -972 280 208 0 
x 66 501 33 0 
x -719 -394 777 0 
x 160 820 816 0 
x -313 249 -759 0 
x 830 -884 -353 0 
x -668 -642 899 0 
x -343 -596 718 0 
x -85 -328 -824 0 
x 542 959 380 0 
x -555 -248 1 0 
x -534 816 -302 0 
x 47 -378 970 0 
x 526 -691 -521 0 
x -329 -258 -58 0 
x -491 -861 915 0 
x 88 -292 437 0 
x -584 28 389 0 
x 217 -627 717 0 
x 69 510 753 0 
x 914 -169 -554 0 
x -976 99 508 0 
x -754 34 -335 0 
x 674 -973 590 0 
x 356 891 -593 0 
x -868 -445 -852 0 
x -579 170 -433 0 
x 385 531 112 0 
x -633 -602 -354 0 
x -881 -182 701 0 
x -257 75 949 0 
x -388 311 -524 0 
x -833 -37 210 0 
x 193 -286 -261 0 
x -267 -386 653 0 
x -415 101 -82 0 
x -962 616 836 0 
x -150 87 -72 0 
x -476 -554 396 0 
x -695 -371 302 0 
x 777 273 407 0 
x -869 -790 -299 0 
x -487 -968 -387 0 
x -501 134 -9 0 
x 72 -71 583 0 
x 962 -922 -499 0 
x 435 145 -72 0 
x 762 662 901 0 
x -961 133 -196 0 
x 733 -8 964 0 
x -539 660 -978 0 
x 591 576 346 0 
x -281 441 -320 0 
x -735 785 -811 0 
x -612 36 -468 0 
x -254 -335 -765 0 
x 262 377 179 0 
x -263 91 -873 0 
x 658 -551 -904 0 
x -443 -883 578 0 
x 780 266 -200 0 
x 794 410 -20 0 
x -107 103 -23 0 
x -412 60 -708 0 
x 263 843 -722 0 
x 58 -374 361 0 
x -564 -779 837 0 
x 308 743 -543 0 
x -132 -429 104 0 
x 732 495 420 0 
x 943 -524 25 0 
x 854 -805 -821 0 
x -11 678 6 0 
x 131 113 928 0 
x 615 -964 966 0 
x -825 344 -276 0 
x -128 -47 -211 0 
x -104 174 499 0 
x 105 426 -552 0 
x -244 602 -946 0 
x -483 -472 -293 0 
x 865 864 643 0 
x -446 -643 645 0 
x -376 410 431 0 
x 323 -955 269 0 
x 316 419 -473 0 
x 168 159 -940 0 
x -37 -537 650 0 
x 839 -750 -769 0 
x -684 410 787 0 
x 214 28 307 0 
x -793 591 14 0 
x 81 875 590 0 
x -542 207 -779 0 
x -159 -530 301 0 
x 788 -807 860 0 
x 307 -145 610 0 
x 505 -306 -509 0 
x 223 648 -739 0 
x -822 -35 108 0 
x -243 -172 369 0 
x 87 -78 -701 0 
x 469 -770 -136 0 
x -499 -224 118 0 
x -363 -756 170 0 
x -113 -53 -304 0 
x -302 6 -851 0 
x 246 -8 999 0 
x -727 -220 660 0 
x -448 -358 -292 0 
x -953 -247 854 0 
x -874 -465 641 0 
x -914 -165 431 0 
x 900 102 -416 0 
x 226 272 -935 0 
x -767 -965 -757 0 
x -276 218 319 0 
x 988 -401 -782 0 
x 120 495 -449 0 
x -762 520 -189 0 
x -311 489 -331 0 
x 652 42 -610 0 
x -521 -228 801 0 
x -359 -91 970 0 
x 863 985 737 0 
x -837 944 -277 0 
x -744 486 398 0 
x -254 984 -319 0 
x -827 -772 360 0 
x 684 -726 -505 0 
x -416 675 -834 0 
x 68 703 -832 0 
x 237 753 -365 0 
x -648 335 706 0 
x 574 -149 613 0 
x -862 832 874 0 
x 665 -765 385 0 
x 130 -742 -706 0 
x -461 -12 766 0 
x -715 462 -730 0 
x -214 -326 -889 0 
x 431 231 -549 0 
x -705 587 283 0 
x 928 99 53 0 
x 588 -443 29 0 
x -723 937 927 0 
x -815 -329 -447 0 
x 111 922 -361 0 
x 526 967 -949 0 
x 875 108 170 0 
x 281 92 -325 0 
x -702 744 -466 0 
x 934 218 894 0 
x -729 -864 51 0 
x -401 689 761 0 
x 637 666 -859 0 
x -821 -27 951 0 
x -774 71 -925 0 
x 22 -945 423 0 
x -478 -622 -402 0 
x -583 906 136 0 
x 108 -536 931 0 
x -948 -222 -228 0 
x 34 390 -464 0 
x -494 -26 304 0 
x 458 74 -911 0 
x -299 -897 -664 0 
x -186 -910 269 0 
x 172 105 491 0 
x 134 825 -353 0 
x -925 -860 -750 0 
x 237 -856 573 0 
x 654 -633 -910 0 
x 165 386 -761 0 
x -19 -208 -415 0 
x 47 915 138 0 
x 91 514 585 0 
x 751 606 369 0 
x -271 733 263 0 
x -631 512 -371 0 
x 746 847 -554 0 
x 758 -393 381 0 
x -365 879 869 0 
x 654 -877 510 0 
x 729 713 -666 0 
x 574 228 -34 0 
x 102 899 -840 0 
x 247 -701 883 0 
x -952 -133 984 0 
x -751 -162 535 0 
x 4 -288 -431 0 
x 399 -516 -926 0 
x -742 652 601 0 
x -688 -294 -423 0 
x -125 -766 -516 0 
x 140 875 -561 0 
x 301 918 -411 0 
x -581 154 834 0 
x -129 -173 207 0 
x 830 99 87 0 
x 899 -360 -242 0 
x 603 -673 92 0 
x -588 -711 206 0 
x -403 460 -288 0 
x -996 -817 594 0 
x -850 743 477 0 
x 60 420 128 0 
x 389 -988 -1000 0 
x 841 125 -954 0 
x -689 -839 -303 0 
x -800 985 -72 0 
x 884 798 -826 0 
x 260 -98 -375 0 
x 21 -898 -207 0 
x -396 958 -109 0 
x -709 -307 -725 0 
x -678 406 -864 0 
x -218 -744 861 0 
x -531 927 -105 0 
x -407 -779 -973 0 
x 762 -198 205 0 
x 150 -201 -466 0 
x 113 590 -947 0 
x 584 -270 -47 0 
x 981 593 -951 0 
x 621 640 928 0 
x 791 -919 788 0 
x -761 93 282 0 
x 69 -42 -804 0 
x 759 170 532 0 
x -536 -907 -220 0 
x -596 -140 514 0 
x 716 26 -275 0 
x 559 904 429 0 
x 524 -889 477 0 
x 357 -495 284 0 
x -942 344 165 0 
x 465 -681 276 0 
x -160 642 114 0 
x -424 -294 145 0 
x 638 161 201 0 
x -493 -853 -672 0 
x -184 521 518 0 
x -146 -377 61 0 
x -838 466 -589 0 
x 481 -7 -814 0 
x -685 -48 -319 0 
x 537 -274 665 0 
x -734 137 891 0 
x 744 387 161 0 
x -381 71 -206 0 
x -975 312 652 0 
x -188 95 559 0 
x -904 721 -995 0 
x -412 300 -56 0 
x -896 362 -92 0 
x -907 841 461 0 
x 942 932 954 0 
x -174 183 602 0 
x 948 584 305 0 
x -849 462 550 0 
x 132 838 -800 0 
x 31 193 944 0 
x 274 -1 -181 0 
x 167 242 994 0 
x 458 -824 137 0 
x 100 210 673 0 
x -505 389 662 0 
x -769 -782 458 0 
x 238 -726 -58 0 
x 236 689 830 0 
x -56 214 -476 0 
x -148 741 -75 0 
x -764 33 96 0 
x -643 -481 -860 0 
x 447 -116 515 0 
x -72 330 -285 0 
x 799 -74 -738 0 
x 746 -859 137 0 
x 429 727 308 0 
x -898 895 -520 0 
x 677 840 982 0 
x 399 666 620 0 
x -272 -257 -618 0 
x -851 42 128 0 
x -245 -122 -478 0 
x 87 -592 -186 0 
x -7 281 674 0 
x -267 527 87 0 
x 815 -799 -167 0 
x -523 534 -461 0 
x -222 -317 -781 0 
x -377 -112 713 0 
x 25 679 -288 0 
x 920 -201 555 0 
x 742 -369 -431 0 
x 63 -805 946 0 
x -526 196 -922 0 
x -419 -205 401 0 
x 987 -881 374 0 
x 221 225 130 0 
x 883 -802 -991 0 
x -886 114 -688 0 
x -612 702 802 0 
x -347 -676 870 0 
x -774 -80 333 0 
x -65 -329 -734 0 
x 708 -669 -251 0 
x -300 556 553 0 
x 789 165 955 0 
x 890 -944 76 0 
x -906 874 -635 0 
x 879 899 -31 0 
x -204 54 611 0 
x -351 -448 848 0 
x 978 -436 530 0 
x 951 -671 -38 0 
x -791 -223 -309 0 
x 980 -560 819 0 
x 718 -135 997 0 
x -912 -729 555 0 
x 128 -536 -563 0 
x 859 81 -171 0 
x 199 479 204 0 
x 324 -545 -386 0 
x -757 -644 94 0 
x -421 -802 -39 0 
x 918 554 -177 0 
x -353 927 311 0 
x -90 962 420 0 
x -430 -236 -892 0 
x 270 194 -413 0 
x -939 493 -109 0 
x -917 606 -503 0 
x 358 495 168 0 
x -186 -18 176 0 
x -784 -265 -394 0 
