p cnf 1000 500
x -755 -796 -799 0 
x 774 487 -80 0 
x -897 217 424 0 
x 965 -571 692 0 
x 55 -372 146 0 
x 208 -753 -770 0 
x -297 -636 -921 0 
x 181 -976 -599 0 
x 966 -126 855 0 
x -561 566 843 0 
x -203 212 560 0 
x 573 363 878 0 
x -86 -416 970 0 
x -807 672 808 0 
x -670 792 -363 0 
x 999 -621 251 0 
x -313 -142 435 0 
x 734 -651 884 0 
x -548 926 168 0 
x 843 511 248 0 
x -51 20 495 0 
x -642 -29 -931 0 
x 441 350 -579 0 
x 536 -592 368 0 
x 597 218 -621 0 
x -122 -171 -539 0 
x -974 -922 507 0 
x 788 316 305 0 
x 181 598 -581 0 
x 942 -21 68 0 
x 580 -994 -742 0 
x 672 -392 11 0 
x 168 -361 339 0 
x -892 -555 -104 0 
x -675 -551 144 0 
x -581 231 -544 0 
x 10 -667 -618 0 
x -460 -55 804 0 
x 128 831 895 0 
x -884 -635 733 0 
x 2 952 -576 0 
x 815 -381 763 0 
x 496 -94 755 0 
x -449 -680 -207 0 
x 855 544 806 0 
x 325 -110 -644 0 
x 907 688 130 0 
x 955 -906 446 0 
x -650 -363 -153 0 
x 304 -677 71 0 
x 772 444 328 0 
x 296 713 690 0 
x -709 -412 -888 0 
x -48 78 -6 0 
x 919 -226 -994 0 
x -65 431 384 0 
x 986 -680 438 0 
x -271 -779 806 0 
x 170 -661 -543 0 
x -442 636 239 0 
x 176 427 146 0 
x 835 302 645 0 
x -179 -871 886 0 
x -592 -572 679 0 
x -417 281 246 0 
x 634 -595 145 0 
x -349 -956 -740 0 
x 447 -285 -216 0 
x 304 255 -656 0 
x -849 -685 -465 0 
x -105 -269 377 0 
x 357 -619 -851 0 
x 818 548 -276 0 
x -85 625 480 0 
x -840 -598 -422 0 
x -25 -739 66 0 
x -552 -915 -173 0 
x -713 -994 558 0 
x 643 898 -62 0 
x 346 -584 -72 0 
x -259 -863 -474 0 
x -63 -756 734 0 
x 90 -1000 -888 0 
x -662 -996 -588 0 
x -927 -237 -821 0 
x -401 433 -212 0 
x -57 919 781 0 
x -423 -394 -225 0 
x -818 224 515 0 
x 179 -403 788 0 
x -471 430 -878 0 
x 644 -576 -62 0 
x 959 -178 -842 0 
x 96 -425 -47 0 
x 561 335 -488 0 
x 93 554 136 0 
x 227 -328 -612 0 
x 266 -762 -978 0 
x -191 457 -919 0 
x 589 582 476 0 
x -969 -546 -340 0 
x 479 -483 132 0 
x -990 -415 443 0 
x -313 863 -267 0 
x -416 -397 -693 0 
x -676 -828 362 0 
x -256 -160 384 0 
x -732 608 -775 0 
x 450 11 -492 0 
x -370 437 681 0 
x -547 -475 835 0 
x 249 -436 742 0 
x 779 -640 -121 0 
x 551 -410 172 0 
x 743 -814 111 0 
x -28 829 -672 0 
x -466 -188 339 0 
x 439 726 494 0 
x -857 -203 247 0 
x -647 744 140 0 
x 868 545 -788 0 
x -402 155 462 0 
x 428 196 425 0 
x 233 324 -771 0 
x 120 -615 517 0 
x 873 -211 876 0 
x 180 759 -247 0 
x -624 768 466 0 
x 90 -545 560 0 
x -117 -959 -919 0 
x 634 89 -274 0 
x -956 -779 -6 0 
x 641 988 337 0 
x 933 617 -404 0 
x -440 -836 788 0 
x -175 767 926 0 
x 838 -633 -627 0 
x -537 216 -783 0 
x -961 -451 79 0 
x 252 -564 -882 0 
x 422 -14 -493 0 
x 535 186 -15 0 
x -889 -132 478 0 
x -993 -850 -73 0 
x -49 -857 974 0 
x 909 616 503 0 
x 647 117 752 0 
x -173 805 634 0 
x 87 -828 -699 0 
x -171 -946 521 0 
x -665 819 98 0 
x -499 -455 418 0 
x 271 -765 694 0 
x 658 -979 732 0 
x -778 437 -126 0 
x 289 -582 539 0 
x 736 895 -458 0 
x -269 273 451 0 
x -284 422 -124 0 
x -710 807 -885 0 
x 380 -865 384 0 
x -656 883 652 0 
x -817 -357 -298 0 
x -988 829 -336 0 
x -573 -13 -912 0 
x 709 884 -874 0 
x 904 844 -817 0 
x -215 -88 100 0 
x 566 -172 231 0 
x -773 -609 -574 0 
x 936 223 -687 0 
x -334 -812 -115 0 
x 743 435 879 0 
x -753 710 -815 0 
x 826 334 764 0 
x -51 -149 -249 0 
x 232 711 965 0 
x 324 -263 27 0 
x -837 241 -155 0 
x -286 -36 -830 0 
x -309 91 -291 0 
x -701 -743 -677 0 
x 840 382 275 0 
x 22 820 666 0 
x 90 -725 416 0 
x -69 -82 976 0 
x -864 -402 -577 0 
x -956 -665 -669 0 
x 913 -866 985 0 
x -482 -175 -792 0 
x 762 891 348 0 
x 786 -517 940 0 
x 9 -85 479 0 
x -365 -744 588 0 
x 646 966 891 0 
x -350 188 896 0 
x 883 31 180 0 
x 100 -41 728 0 
x -702 189 -970 0 
x 953 623 -238 0 
x 704 846 -619 0 
x 904 -527 -386 0 
x -998 375 -324 0 
x -889 -151 704 0 
x 926 -945 380 0 
x 516 -948 428 0 
x 291 636 377 0 
x -571 172 84 0 
x -137 -547 -614 0 
x -663 -938 -34 0 
x 224 231 -388 0 
x 875 66 -565 0 
x 952 294 -104 0 
x 631 451 -350 0 
x -314 871 -951 0 
x 824 563 -1000 0 
x 319 -701 -35 0 
x 358 -112 753 0 
x -529 968 -652 0 
x 375 41 907 0 
x -271 648 94 0 
x 533 92 96 0 
x 243 -72 9 0 
x 978 -356 -34 0 
x 244 -632 851 0 
x 696 -252 6 0 
x -250 -538 -556 0 
x -12 -913 -736 0 
