p cnf 1000 400
x 776 -946 170 0 
x -15 637 -336 0 
x -44 189 -928 0 
x 486 -91 517 0 
x -45 -228 -67 0 
x -568 906 47 0 
x 770 -750 -209 0 
x -382 -903 -266 0 
x 18 -244 864 0 
x 823 -756 -55 0 
x 677 337 29 0 
x -448 -909 595 0 
x -654 -861 -559 0 
x -87 -974 -611 0 
x -752 -48 502 0 
x -462 -161 -716 0 
x 629 -427 -838 0 
x 872 -449 -261 0 
x 786 -613 891 0 
x 766 -285 -159 0 
x -76 574 -275 0 
x 4 -211 -112 0 
x 982 607 -734 0 
x 800 -903 326 0 
x 189 245 -724 0 
x 293 726 -102 0 
x 480 99 941 0 
x 698 -594 -979 0 
x 642 -664 326 0 
x -957 -35 -985 0 
x 962 -398 666 0 
x -553 -249 -623 0 
x 250 -45 920 0 
x -92 -857 462 0 
x -441 -187 -68 0 
x 721 -156 765 0 
x 817 814 97 0 
x 39 -857 -262 0 
x 392 910 616 0 
x -456 190 -958 0 
x -750 300 528 0 
x -91 -898 626 0 
x 437 -392 -354 0 
x 462 -440 775 0 
x 453 971 -707 0 
x -834 381 484 0 
x -34 -183 -333 0 
x -454 114 854 0 
x -587 -165 -999 0 
x -891 -186 24 0 
x -445 -837 -359 0 
x 450 -47 155 0 
x 800 -826 809 0 
x 989 -959 157 0 
x 405 -203 223 0 
x -965 -619 75 0 
x -765 100 135 0 
x -932 -693 -796 0 
x -531 876 -819 0 
x 570 -371 -958 0 
x 895 683 207 0 
x 423 -929 298 0 
x 623 453 -492 0 
x 863 982 521 0 
x 912 712 -721 0 
x -207 915 -291 0 
x 271 441 930 0 
x 368 503 -98 0 
x 998 746 253 0 
x 605 -64 -75 0 
x -175 404 -171 0 
x -731 -86 -213 0 
x -711 676 320 0 
x -755 798 901 0 
x -355 -513 -246 0 
x 590 -607 -361 0 
x -255 -521 -986 0 
x -333 494 703 0 
x 306 -166 403 0 
x 561 209 465 0 
x -44 -507 -617 0 
x 691 -576 -445 0 
x 263 945 -259 0 
x 848 -689 473 0 
x -798 -803 316 0 
x -590 493 952 0 
x 217 79 -211 0 
x -507 971 578 0 
x 325 899 -706 0 
x -150 917 -897 0 
x 191 425 548 0 
x -340 766 -551 0 
x 799 570 913 0 
x -586 319 -792 0 
x 154 -560 -793 0 
x 605 189 216 0 
x -871 968 823 0 
x -308 33 -822 0 
x 745 -456 -432 0 
x 537 -267 -913 0 
x 969 -272 -47 0 
x 151 494 -294 0 
x 46 -736 -3 0 
x -415 967 -448 0 
x 885 -744 589 0 
x 451 -137 -92 0 
x -784 -198 -894 0 
x 9 429 -612 0 
x 365 51 -354 0 
x -792 -95 111 0 
x 627 -103 -292 0 
x 512 -501 -835 0 
x -249 -659 360 0 
x 23 449 649 0 
x -707 -267 198 0 
x -471 784 478 0 
x -348 85 -91 0 
x 82 -913 397 0 
x -482 -939 100 0 
x -322 -362 145 0 
x -698 863 661 0 
x 74 -419 569 0 
x 251 852 -607 0 
x -101 68 489 0 
x -289 -428 -457 0 
x 509 -387 839 0 
x 335 -408 -99 0 
x -437 -836 809 0 
x 144 -69 831 0 
x 927 704 975 0 
x 174 109 -795 0 
x 230 296 -306 0 
x -171 168 381 0 
x -432 -917 117 0 
x 249 -595 719 0 
x -220 946 123 0 
x -944 -189 -137 0 
x -443 863 -496 0 
x -448 953 218 0 
x -962 291 -535 0 
x 109 -202 884 0 
x -693 224 317 0 
x -871 -590 43 0 
x 570 -211 -775 0 
x -422 -966 -364 0 
x -536 465 -489 0 
x -333 -981 92 0 
x 424 647 -162 0 
x -792 257 482 0 
x 1000 293 274 0 
x 135 -692 279 0 
x -433 -168 302 0 
x 596 826 -319 0 
x -979 522 -198 0 
x 852 296 849 0 
x -787 300 -951 0 
x 86 -666 -468 0 
x 759 431 456 0 
x -309 275 -557 0 
x -601 858 -716 0 
x -400 -626 -252 0 
x 799 -43 -16 0 
x 86 -403 -317 0 
x -156 -936 -274 0 
x -730 -473 -627 0 
x 126 -222 96 0 
x 671 938 -977 0 
x -877 727 693 0 
x -907 320 44 0 
x -856 846 -497 0 
x -318 -954 141 0 
x -151 -73 736 0 
x 667 75 -367 0 
x -437 820 -472 0 
x 391 248 -544 0 
x 266 517 -7 0 
x 525 789 682 0 
x -630 817 759 0 
x -163 325 73 0 
x -512 386 -600 0 
x -91 426 360 0 
x -903 584 681 0 
x -1 736 552 0 
x 458 449 949 0 
x 742 -393 -701 0 
x 249 44 -578 0 
x -595 222 401 0 
x -610 -346 806 0 
x 831 588 294 0 
x 885 -69 -860 0 
x -317 -639 -408 0 
x -725 -310 415 0 
x -540 -593 382 0 
x 794 45 -454 0 
x 938 -419 416 0 
x 280 779 -634 0 
x 323 -235 889 0 
x -648 -323 -849 0 
