p cnf 1000 700
x -218 -838 -674 0 
x -877 350 597 0 
x 829 -671 -944 0 
x 329 -440 884 0 
x -383 375 -854 0 
x -992 555 -279 0 
x -365 -569 -357 0 
x 56 -991 -134 0 
x -669 -155 734 0 
x -335 646 350 0 
x -325 -791 -205 0 
x 696 347 -678 0 
x -564 -63 -134 0 
x -593 589 -103 0 
x 274 -950 861 0 
x -368 -484 8 0 
x 704 -224 62 0 
x 899 -77 341 0 
x 209 -669 698 0 
x 187 -372 783 0 
x -927 -734 -788 0 
x -150 -688 438 0 
x -854 265 921 0 
x 898 -312 449 0 
x -787 -290 -9 0 
x 457 -960 -105 0 
x -987 -85 -96 0 
x 891 644 -988 0 
x 353 956 442 0 
x -642 -971 725 0 
x 878 -185 -381 0 
x 115 875 -100 0 
x 105 725 821 0 
x 175 777 323 0 
x -696 316 865 0 
x -384 -92 -634 0 
x -56 46 877 0 
x -521 90 34 0 
x 357 543 -580 0 
x 207 -186 651 0 
x -435 797 750 0 
x 13 868 -598 0 
x -614 -472 752 0 
x 424 -770 -536 0 
x 892 -162 -555 0 
x 839 683 427 0 
x -362 236 -897 0 
x 481 328 640 0 
x 480 -518 -174 0 
x 771 620 -405 0 
x 489 801 867 0 
x -288 -664 878 0 
x -929 -609 99 0 
x 416 -214 -956 0 
x -257 -214 -941 0 
x -231 774 -962 0 
x -697 -249 941 0 
x 917 132 272 0 
x 379 -410 -762 0 
x 25 -154 -508 0 
x -211 941 -616 0 
x -255 -894 -837 0 
x 74 -454 574 0 
x 932 506 -935 0 
x -111 429 30 0 
x -802 -754 -145 0 
x 624 -354 270 0 
x 949 486 754 0 
x -144 -237 -89 0 
x -259 -69 -896 0 
x -448 -555 -886 0 
x 236 762 -513 0 
x 488 581 235 0 
x -815 123 662 0 
x 386 179 -663 0 
x 543 911 759 0 
x -560 266 -7 0 
x 547 -253 489 0 
x 132 749 -259 0 
x -891 839 -80 0 
x -908 -298 -213 0 
x 339 773 -137 0 
x -716 -57 511 0 
x 251 590 889 0 
x -524 -761 -791 0 
x 314 -486 -492 0 
x 566 -762 -780 0 
x -456 -949 -628 0 
x -601 -740 334 0 
x -954 -248 -687 0 
x 471 -523 -17 0 
x 732 21 -462 0 
x 482 466 516 0 
x 780 -327 348 0 
x -956 -404 -969 0 
x -111 907 148 0 
x -311 -425 -149 0 
x -200 -515 -724 0 
x 686 646 988 0 
x 869 -401 241 0 
x 857 -459 -771 0 
x 709 -675 -433 0 
x 77 -476 -126 0 
x -539 -380 819 0 
x -561 -610 -255 0 
x 353 -610 -122 0 
x -692 815 573 0 
x 233 -660 407 0 
x -21 -57 541 0 
x -989 231 -55 0 
x 413 554 -717 0 
x 696 475 828 0 
x 760 -88 98 0 
x -903 868 -897 0 
x -703 895 -184 0 
x -860 853 944 0 
x 690 -80 588 0 
x -970 865 -410 0 
x -71 262 -97 0 
x 616 -497 -903 0 
x -906 -756 438 0 
x 668 -113 838 0 
x -943 793 -880 0 
x 326 -291 -358 0 
x -132 -947 625 0 
x -265 -970 -380 0 
x 994 -623 -914 0 
x -647 880 -48 0 
x -381 -962 -419 0 
x -519 332 400 0 
x 111 -638 537 0 
x 544 -676 553 0 
x -658 -267 -627 0 
x -616 -784 887 0 
x -329 -805 -604 0 
x -39 -812 35 0 
x 139 738 152 0 
x 989 -928 461 0 
x 494 -358 289 0 
x 920 485 -577 0 
x -515 757 906 0 
x -225 -362 178 0 
x -751 -455 586 0 
x -771 -613 294 0 
x -159 -314 392 0 
x 754 721 -21 0 
x 117 -562 881 0 
x 984 -502 121 0 
x 239 -675 -344 0 
x 797 395 824 0 
x -119 -904 -374 0 
x -415 887 -269 0 
x -999 408 731 0 
x -56 -348 146 0 
x -935 -784 -414 0 
x -682 912 324 0 
x -338 -482 135 0 
x 234 958 610 0 
x -560 -74 -779 0 
x 576 455 820 0 
x -428 518 -606 0 
x -473 -624 -498 0 
x -134 76 -42 0 
x 549 -375 -491 0 
x -616 -401 -826 0 
x 369 -153 -840 0 
x 152 -554 -222 0 
x -813 483 -670 0 
x -772 365 -95 0 
x 337 498 89 0 
x 895 115 -485 0 
x 359 -628 508 0 
x -18 221 227 0 
x 380 665 170 0 
x -293 455 168 0 
x -66 170 -814 0 
x -225 -866 212 0 
x -54 633 -11 0 
x 90 -308 330 0 
x -414 -17 696 0 
x -217 -225 895 0 
x 84 438 13 0 
x 436 -105 334 0 
x -292 501 831 0 
x 118 -259 -602 0 
x 405 -814 -27 0 
x -240 -25 833 0 
x 221 -34 921 0 
x -377 33 -941 0 
x -640 73 -96 0 
x 271 -669 -981 0 
x 433 -638 461 0 
x 140 735 -628 0 
x -545 -183 -651 0 
x 94 433 -194 0 
x 656 -516 639 0 
x 925 928 -973 0 
x 374 314 -987 0 
x -802 -971 933 0 
x -916 826 337 0 
x 436 869 -248 0 
x 113 754 839 0 
x 775 293 555 0 
x 365 -500 -131 0 
x -742 -630 -622 0 
x -792 740 302 0 
x 454 -597 -171 0 
x -748 -779 717 0 
x -191 331 699 0 
x -430 -388 -221 0 
x -402 -378 277 0 
x -357 58 88 0 
x 293 761 369 0 
x 314 -297 956 0 
x -557 -210 22 0 
x 708 744 -609 0 
x 264 282 -541 0 
x -22 73 473 0 
x 960 716 -637 0 
x 367 -680 621 0 
x 511 32 140 0 
x 409 -159 803 0 
x -135 451 -32 0 
x -863 828 891 0 
x -167 340 725 0 
x 886 532 624 0 
x -953 765 729 0 
x -836 -269 -186 0 
x 913 537 -69 0 
x -176 -133 958 0 
x 769 905 -999 0 
x -661 -909 -737 0 
x 202 891 841 0 
x -681 -259 -271 0 
x -896 59 655 0 
x -759 911 -285 0 
x 24 -479 310 0 
x 563 635 -68 0 
x -31 544 -925 0 
x 825 122 -793 0 
x 427 435 -468 0 
x -263 -983 -970 0 
x 404 -584 -217 0 
x -340 -439 -276 0 
x 381 -401 821 0 
x 274 -423 307 0 
x -110 -275 -803 0 
x -487 286 65 0 
x 917 -132 -841 0 
x -711 -821 -810 0 
x 826 311 -793 0 
x -754 759 880 0 
x -550 -181 102 0 
x -883 -823 -47 0 
x -257 759 824 0 
x 322 174 280 0 
x -732 191 291 0 
x -281 -906 423 0 
x 654 -93 191 0 
x -58 -749 -828 0 
x -654 -443 -136 0 
x -58 378 834 0 
x -890 -364 507 0 
x 254 -20 480 0 
x 745 887 235 0 
x -572 739 89 0 
x 534 -386 -811 0 
x 382 -903 659 0 
x 744 328 -770 0 
x 90 -124 452 0 
x -166 -762 713 0 
x -354 25 -178 0 
x 23 -633 -883 0 
x -8 -132 577 0 
x 281 714 841 0 
x -80 -430 -814 0 
x 340 563 670 0 
x 178 -927 -760 0 
x -137 799 -889 0 
x 861 776 330 0 
x 813 -685 939 0 
x -92 654 -460 0 
x 919 -676 767 0 
x -774 604 -373 0 
x -831 -820 405 0 
x -857 -244 -720 0 
x -255 -225 123 0 
x 693 824 884 0 
x 192 452 -80 0 
x 738 -485 290 0 
x -753 764 415 0 
x -72 -497 -923 0 
x -157 -437 176 0 
x 694 480 444 0 
x 195 -420 -904 0 
x -311 747 994 0 
x 492 601 956 0 
x 868 821 -736 0 
x -821 562 -182 0 
x 687 -202 425 0 
x 719 -757 347 0 
x -223 -630 -355 0 
x -702 924 -892 0 
x -30 591 -566 0 
x -673 121 -912 0 
x 474 -33 -713 0 
x 556 -59 -700 0 
x -551 586 610 0 
x -400 530 316 0 
x -815 -539 -49 0 
x 254 -675 64 0 
x -922 934 920 0 
x -584 -310 -907 0 
x -350 -673 667 0 
x 101 453 21 0 
x -507 -415 -111 0 
x -954 537 -458 0 
x -416 -602 608 0 
x -314 185 431 0 
x -425 244 456 0 
x 981 590 -530 0 
x 564 114 205 0 
x 935 -183 43 0 
x -555 995 626 0 
x 1 982 485 0 
x 185 544 442 0 
x 816 677 387 0 
x -793 -953 930 0 
x 232 323 969 0 
x -642 618 -473 0 
x -330 711 -38 0 
x -708 980 409 0 
x 509 126 -986 0 
x -955 -60 182 0 
x 31 -477 594 0 
x -665 740 -542 0 
x -5 -300 982 0 
x -194 -431 883 0 
x 460 587 870 0 
x 191 889 691 0 
x 865 -91 480 0 
x 873 -902 -411 0 
x 177 491 -623 0 
x -883 -600 308 0 
x 295 405 701 0 
x -687 -150 -618 0 
x -175 -194 47 0 
x 133 857 46 0 
x -114 -187 962 0 
x -763 258 76 0 
x -946 982 230 0 
x 625 616 773 0 
x -596 -414 309 0 
x 339 -971 -590 0 
x -421 -184 -809 0 
x -638 495 -637 0 
x 326 578 366 0 
x -509 762 844 0 
x 257 -998 151 0 
x 680 -79 -172 0 
x -985 -695 587 0 
x 390 623 125 0 
x 792 -506 -281 0 
x -67 388 345 0 
x 984 -275 869 0 
x -421 -431 585 0 
x 958 -227 -270 0 
x 141 -755 995 0 
x 32 -736 947 0 
x -707 267 -729 0 
x -31 -942 -502 0 
x 194 770 -320 0 
x 533 582 -526 0 
x 717 680 -960 0 
x -950 544 492 0 
x 163 517 831 0 
x 125 -513 -687 0 
x -25 660 628 0 
x -905 83 682 0 
x 770 414 -990 0 
x -839 256 869 0 
x 418 -136 -162 0 
x -831 -329 576 0 
x 417 199 848 0 
x -697 -594 472 0 
x -191 -777 -994 0 
x -679 -594 -451 0 
x 503 348 -248 0 
x 286 890 -602 0 
x 202 -710 906 0 
x 195 978 -792 0 
x -989 651 476 0 
x -748 933 -282 0 
x 572 180 925 0 
x 359 210 -134 0 
x 95 -786 -871 0 
x -28 230 -69 0 
x -204 -97 -594 0 
x -785 19 -791 0 
x -386 329 -309 0 
x 900 -978 176 0 
x -341 -892 373 0 
x -10 631 705 0 
x -334 -454 -22 0 
x -70 746 -381 0 
x 53 -19 238 0 
x 824 -561 502 0 
x -671 -380 -567 0 
x -998 -352 737 0 
x 402 -219 -272 0 
x 657 935 826 0 
x -876 -434 361 0 
x -497 364 238 0 
x 41 883 -29 0 
x 16 -377 -122 0 
x -585 -379 802 0 
x 670 806 -801 0 
x -30 -760 -840 0 
x 647 -911 921 0 
x -725 -747 623 0 
x -324 -252 -924 0 
x -910 -971 -864 0 
x -600 535 476 0 
x -417 -287 276 0 
x -667 434 -567 0 
x -803 -704 -318 0 
x 949 87 -935 0 
x 222 -87 93 0 
x -221 55 759 0 
x -692 667 65 0 
x 270 -585 539 0 
x 428 650 423 0 
x -703 -601 329 0 
x 521 365 -115 0 
x -975 -153 -519 0 
x -219 503 -92 0 
x -97 -624 -200 0 
x -894 59 -360 0 
x 173 457 754 0 
x -311 -60 798 0 
x -536 703 669 0 
x -845 558 -947 0 
x 181 117 -316 0 
x 801 529 -453 0 
x 746 -156 153 0 
x -532 -802 -53 0 
x -112 -149 -366 0 
x 597 -139 859 0 
x -175 -867 763 0 
x 873 -304 -960 0 
x 735 215 86 0 
x 480 152 224 0 
x -868 391 -1000 0 
x 995 -682 345 0 
x -821 760 -373 0 
x 82 -524 889 0 
x -467 35 -728 0 
x -150 255 896 0 
x 721 -393 795 0 
x -137 959 -67 0 
x 72 970 775 0 
x -644 -873 345 0 
x 641 -978 -473 0 
x 206 801 705 0 
x 594 -515 -679 0 
x -360 938 -259 0 
x -658 481 896 0 
x 982 -847 -338 0 
x -481 -641 161 0 
x -125 -397 214 0 
x -841 -531 -102 0 
x -839 -273 -263 0 
x -28 15 -814 0 
x 38 836 -732 0 
x -841 -117 -599 0 
x 829 310 708 0 
x -501 312 606 0 
x 262 929 -728 0 
x -869 137 389 0 
x 830 -457 -846 0 
x -784 -195 -820 0 
