p cnf 1000 300
x 829 -301 892 0 
x -98 586 839 0 
x -142 -141 837 0 
x 726 -568 877 0 
x -416 755 -219 0 
x -9 -20 -422 0 
x -551 185 945 0 
x -461 999 713 0 
x 715 712 928 0 
x -624 -258 -130 0 
x 538 70 -464 0 
x -196 963 504 0 
x 431 559 634 0 
x 924 -90 766 0 
x 332 -588 -454 0 
x -418 -725 717 0 
x 141 152 -347 0 
x -294 77 908 0 
x -281 589 942 0 
x -78 -112 -965 0 
x -817 -990 655 0 
x 883 631 -969 0 
x -370 893 736 0 
x -223 -677 -125 0 
x 993 -656 349 0 
x -894 679 988 0 
x -196 -685 510 0 
x -350 681 288 0 
x -297 926 -993 0 
x 928 -701 -205 0 
x 680 512 856 0 
x 894 -330 830 0 
x -97 984 548 0 
x -323 -699 -989 0 
x 897 2 -615 0 
x -845 112 636 0 
x 845 512 168 0 
x -624 -254 839 0 
x -480 450 307 0 
x -267 -582 -507 0 
x -268 834 -207 0 
x 199 -946 -599 0 
x 395 666 185 0 
x -233 986 -271 0 
x 400 546 -88 0 
x 602 29 -743 0 
x -462 -300 614 0 
x 440 -756 75 0 
x -344 393 873 0 
x -247 -218 -866 0 
x -810 63 79 0 
x 471 -995 -998 0 
x 377 402 -309 0 
x 388 -922 162 0 
x 848 -172 458 0 
x -735 8 718 0 
x 42 433 -661 0 
x -812 296 -221 0 
x -545 470 -875 0 
x 916 630 714 0 
x 623 -506 -981 0 
x 349 -89 -689 0 
x -236 -264 -606 0 
x 404 -468 966 0 
x -533 371 -27 0 
x 452 930 8 0 
x -394 416 938 0 
x 415 905 453 0 
x -883 404 -947 0 
x 116 -355 743 0 
x -914 471 936 0 
x 57 -156 646 0 
x -625 -463 186 0 
x -292 27 583 0 
x -215 -997 -843 0 
x -764 676 -711 0 
x -965 -391 169 0 
x -573 767 581 0 
x -460 215 -834 0 
x -188 494 86 0 
x 494 -618 537 0 
x 26 -495 -733 0 
x -94 432 147 0 
x -201 -781 44 0 
x 625 -747 -222 0 
x -114 -998 696 0 
x -733 526 861 0 
x -550 -564 546 0 
x 200 132 577 0 
x 969 53 -29 0 
x -568 -17 781 0 
x 950 887 -73 0 
x 98 -649 -159 0 
x -620 601 -219 0 
x 351 -112 -794 0 
x 848 -406 -195 0 
x 393 924 306 0 
x -583 966 935 0 
x -155 49 730 0 
x 227 -511 -135 0 
x 131 -251 -227 0 
x 439 855 940 0 
x -513 -462 -38 0 
x 819 -655 -944 0 
x 737 307 -651 0 
x 406 -463 -344 0 
x -143 127 578 0 
x -586 -570 -12 0 
x -613 -477 -893 0 
x -49 158 -245 0 
x -444 -396 -339 0 
x -29 -554 162 0 
x 899 -459 -80 0 
x 457 650 747 0 
x -175 603 621 0 
x -797 675 -41 0 
x 325 118 629 0 
x -799 -892 122 0 
x -742 -152 -416 0 
x 655 773 -801 0 
x 627 123 -798 0 
x 622 397 -566 0 
x -636 533 60 0 
x 561 958 -270 0 
x -132 -408 264 0 
x 545 862 823 0 
x -268 297 469 0 
x 94 599 -763 0 
x 244 -496 469 0 
x 143 -893 727 0 
x -723 819 749 0 
x -900 54 -520 0 
x 48 -246 604 0 
x 14 -806 93 0 
x 797 266 -209 0 
x -786 -655 952 0 
x 779 612 -92 0 
x -864 -746 -200 0 
x 235 270 -333 0 
x 334 -192 -703 0 
x -870 -725 90 0 
x -363 -169 557 0 
x 451 759 953 0 
x -528 -636 910 0 
x -664 869 611 0 
x 593 -992 -835 0 
x -409 156 326 0 
x 375 -941 -327 0 
x 819 138 -895 0 
x -789 -451 480 0 
x 456 841 223 0 
x 766 -89 -720 0 
x -926 752 576 0 
x 870 15 -501 0 
x 983 445 476 0 
x -472 1 -245 0 
x -905 207 -93 0 
x -297 -900 294 0 
x -626 196 149 0 
x -194 104 -416 0 
x 683 87 -160 0 
x -586 601 929 0 
x -726 592 -584 0 
x -879 -553 -594 0 
x -145 -694 461 0 
x 528 932 886 0 
x -896 -906 5 0 
x -616 963 96 0 
x -432 209 800 0 
x -670 43 596 0 
x 612 -428 -900 0 
x -755 76 709 0 
x 781 944 -294 0 
x -18 69 289 0 
x 4 -527 767 0 
x 329 -533 936 0 
x -108 -561 821 0 
x 41 780 -345 0 
x 10 -853 513 0 
x 780 -976 -285 0 
x 66 522 -586 0 
x -171 -214 16 0 
x 238 794 -89 0 
x 923 -651 799 0 
x -906 -393 -515 0 
x 828 -172 -873 0 
x -448 495 -87 0 
x -57 -307 271 0 
x 964 517 -213 0 
x 174 661 825 0 
x 739 717 -857 0 
x -977 754 112 0 
x -183 -507 905 0 
